season_id,game_type_id,competition_id,group_id,category_base,category_label_raw,competition_label_raw,group_label_raw,has_calendario,has_clasificaciones,has_goleadores
21,2,26409262,26409315,PREBENJAMIN,PRIMERA DIVISIÓN AUTONÓMICA PREBENJAMÍN,SEGUNDA FASE PRIMERA DIVISIÓN AUTONÓMICA PREBENJAMÍN,SUBGRUPO 7 A,True,True,True
21,2,26409262,26409316,PREBENJAMIN,PRIMERA DIVISIÓN AUTONÓMICA PREBENJAMÍN,SEGUNDA FASE PRIMERA DIVISIÓN AUTONÓMICA PREBENJAMÍN,SUBGRUPO 7 B,True,True,True
21,2,26409262,26409317,PREBENJAMIN,PRIMERA DIVISIÓN AUTONÓMICA PREBENJAMÍN,SEGUNDA FASE PRIMERA DIVISIÓN AUTONÓMICA PREBENJAMÍN,SUBGRUPO 8 A,True,True,True
21,2,26409262,26409318,PREBENJAMIN,PRIMERA DIVISIÓN AUTONÓMICA PREBENJAMÍN,SEGUNDA FASE PRIMERA DIVISIÓN AUTONÓMICA PREBENJAMÍN,SUBGRUPO 8 B,True,True,True
21,2,26701479,26701480,PREBENJAMIN,PRIMERA DIVISIÓN AUTONÓMICA PREBENJAMÍN,T. CAMPEONES 1ª DIV. AUT. PREBENJAMÍN FINAL,FINAL,True,True,True
21,2,26687992,26687993,PREBENJAMIN,PRIMERA DIVISIÓN AUTONÓMICA PREBENJAMÍN,T. CAMPEONES AUTONÓMICA PREBENJAMÍN 1ª FASE,CUADRANGULAR 1,True,True,True
21,2,26687992,26687994,PREBENJAMIN,PRIMERA DIVISIÓN AUTONÓMICA PREBENJAMÍN,T. CAMPEONES AUTONÓMICA PREBENJAMÍN 1ª FASE,CUADRANGULAR 2,True,True,True
21,2,24037875,24037876,PREBENJAMIN,PREFERENTE PREBENJAMIN,PREFERENTE PREBENJAMÍN F-7,GRUPO 1,True,True,True
21,2,24037875,24037877,PREBENJAMIN,PREFERENTE PREBENJAMIN,PREFERENTE PREBENJAMÍN F-7,GRUPO 2,True,True,True
21,2,24037875,24037878,PREBENJAMIN,PREFERENTE PREBENJAMIN,PREFERENTE PREBENJAMÍN F-7,GRUPO 3,True,True,True
21,2,24037875,24037879,PREBENJAMIN,PREFERENTE PREBENJAMIN,PREFERENTE PREBENJAMÍN F-7,GRUPO 4,True,True,True
21,2,24037875,24037880,PREBENJAMIN,PREFERENTE PREBENJAMIN,PREFERENTE PREBENJAMÍN F-7,GRUPO 5 ,True,True,True
21,2,24037875,24037881,PREBENJAMIN,PREFERENTE PREBENJAMIN,PREFERENTE PREBENJAMÍN F-7,GRUPO 6,True,True,True
21,2,24037875,24037882,PREBENJAMIN,PREFERENTE PREBENJAMIN,PREFERENTE PREBENJAMÍN F-7,GRUPO 7,True,True,True
21,2,24037875,24037884,PREBENJAMIN,PREFERENTE PREBENJAMIN,PREFERENTE PREBENJAMÍN F-7,GRUPO 8,True,True,True
21,2,24037875,24037885,PREBENJAMIN,PREFERENTE PREBENJAMIN,PREFERENTE PREBENJAMÍN F-7,GRUPO 9 ,True,True,True
21,2,24037875,24037886,PREBENJAMIN,PREFERENTE PREBENJAMIN,PREFERENTE PREBENJAMÍN F-7,GRUPO 10,True,True,True
21,2,24037875,24037888,PREBENJAMIN,PREFERENTE PREBENJAMIN,PREFERENTE PREBENJAMÍN F-7,GRUPO 11,True,True,True
21,2,24037875,24037889,PREBENJAMIN,PREFERENTE PREBENJAMIN,PREFERENTE PREBENJAMÍN F-7,GRUPO 12,True,True,True
21,2,26412359,26412360,PREBENJAMIN,PREFERENTE PREBENJAMIN,SEGUNDA FASE PREFERENTE PREBENJAMIN F7,SUBGRUPO 1 A,True,True,True
21,2,26412359,26412362,PREBENJAMIN,PREFERENTE PREBENJAMIN,SEGUNDA FASE PREFERENTE PREBENJAMIN F7,SUBGRUPO 1 B,True,True,True
21,2,26412359,26412367,PREBENJAMIN,PREFERENTE PREBENJAMIN,SEGUNDA FASE PREFERENTE PREBENJAMIN F7,SUBGRUPO 2 A,True,True,True
21,2,26412359,26412370,PREBENJAMIN,PREFERENTE PREBENJAMIN,SEGUNDA FASE PREFERENTE PREBENJAMIN F7,SUBGRUPO 2 B,True,True,True
21,2,26412359,26412372,PREBENJAMIN,PREFERENTE PREBENJAMIN,SEGUNDA FASE PREFERENTE PREBENJAMIN F7,SUBGRUPO 3 A,True,True,True
21,2,26412359,26412373,PREBENJAMIN,PREFERENTE PREBENJAMIN,SEGUNDA FASE PREFERENTE PREBENJAMIN F7,SUBGRUPO 3 B,True,True,True
21,2,26412359,26412375,PREBENJAMIN,PREFERENTE PREBENJAMIN,SEGUNDA FASE PREFERENTE PREBENJAMIN F7,SUBGRUPO 4 A,True,True,True
21,2,26412359,26412379,PREBENJAMIN,PREFERENTE PREBENJAMIN,SEGUNDA FASE PREFERENTE PREBENJAMIN F7,SUBGRUPO 4 B,True,True,True
21,2,26412359,26412385,PREBENJAMIN,PREFERENTE PREBENJAMIN,SEGUNDA FASE PREFERENTE PREBENJAMIN F7,SUBGRUPO 5 A,True,True,True
21,2,26412359,26412392,PREBENJAMIN,PREFERENTE PREBENJAMIN,SEGUNDA FASE PREFERENTE PREBENJAMIN F7,SUBGRUPO 5 B,True,True,True
21,2,26412359,26412396,PREBENJAMIN,PREFERENTE PREBENJAMIN,SEGUNDA FASE PREFERENTE PREBENJAMIN F7,SUBGRUPO 6 A,True,True,True
21,2,26412359,26412451,PREBENJAMIN,PREFERENTE PREBENJAMIN,SEGUNDA FASE PREFERENTE PREBENJAMIN F7,SUBGRUPO 6 B,True,True,True
21,2,26412359,26412466,PREBENJAMIN,PREFERENTE PREBENJAMIN,SEGUNDA FASE PREFERENTE PREBENJAMIN F7,SUBGRUPO 7 A,True,True,True
21,2,26412359,26412474,PREBENJAMIN,PREFERENTE PREBENJAMIN,SEGUNDA FASE PREFERENTE PREBENJAMIN F7,SUBGRUPO 7 B,True,True,True
21,2,26412359,26412478,PREBENJAMIN,PREFERENTE PREBENJAMIN,SEGUNDA FASE PREFERENTE PREBENJAMIN F7,SUBGRUPO 8 A,True,True,True
21,2,26412359,26412479,PREBENJAMIN,PREFERENTE PREBENJAMIN,SEGUNDA FASE PREFERENTE PREBENJAMIN F7,SUBGRUPO 8 B,True,True,True
21,2,26412359,26412480,PREBENJAMIN,PREFERENTE PREBENJAMIN,SEGUNDA FASE PREFERENTE PREBENJAMIN F7,SUBGRUPO 9 A,True,True,True
21,2,26412359,26412510,PREBENJAMIN,PREFERENTE PREBENJAMIN,SEGUNDA FASE PREFERENTE PREBENJAMIN F7,SUBGRUPO 9 B,True,True,True
21,2,26412359,26412526,PREBENJAMIN,PREFERENTE PREBENJAMIN,SEGUNDA FASE PREFERENTE PREBENJAMIN F7,SUBGRUPO 10 A,True,True,True
21,2,26412359,26412527,PREBENJAMIN,PREFERENTE PREBENJAMIN,SEGUNDA FASE PREFERENTE PREBENJAMIN F7,SUBGRUPO 10 B,True,True,True
21,2,26412359,26412528,PREBENJAMIN,PREFERENTE PREBENJAMIN,SEGUNDA FASE PREFERENTE PREBENJAMIN F7,SUBGRUPO 11 A,True,True,True
21,2,26412359,26412529,PREBENJAMIN,PREFERENTE PREBENJAMIN,SEGUNDA FASE PREFERENTE PREBENJAMIN F7,SUBGRUPO 11 B,True,True,True
21,2,26412359,26412530,PREBENJAMIN,PREFERENTE PREBENJAMIN,SEGUNDA FASE PREFERENTE PREBENJAMIN F7,SUBGRUPO 12 A,True,True,True
21,2,26412359,26412531,PREBENJAMIN,PREFERENTE PREBENJAMIN,SEGUNDA FASE PREFERENTE PREBENJAMIN F7,SUBGRUPO 12 B,True,True,True
21,2,26687987,26687988,PREBENJAMIN,PREFERENTE PREBENJAMIN,T. CAMPEONES PREF. PREBENJAMIN 1ª FASE,TRIANGULAR 1,True,True,True
21,2,26687987,26687989,PREBENJAMIN,PREFERENTE PREBENJAMIN,T. CAMPEONES PREF. PREBENJAMIN 1ª FASE,TRIANGULAR 2,True,True,True
21,2,26687987,26687990,PREBENJAMIN,PREFERENTE PREBENJAMIN,T. CAMPEONES PREF. PREBENJAMIN 1ª FASE,TRIANGULAR 3,True,True,True
21,2,26687987,26687991,PREBENJAMIN,PREFERENTE PREBENJAMIN,T. CAMPEONES PREF. PREBENJAMIN 1ª FASE,TRIANGULAR 4,True,True,True
21,2,26701035,26701036,PREBENJAMIN,PREFERENTE PREBENJAMIN,T. CAMPEONES PREF. PREBENJAMIN FASE FINAL,FASE FINAL,True,True,True
21,2,24038030,24038070,PREBENJAMIN,PREBENJAMIN,PRIMERA PREBENJAMÍN F-7,Grupo 1,True,True,True
21,2,24038030,24038032,PREBENJAMIN,PREBENJAMIN,PRIMERA PREBENJAMÍN F-7,Grupo 2,True,True,True
21,2,24038030,24038031,PREBENJAMIN,PREBENJAMIN,PRIMERA PREBENJAMÍN F-7,Grupo 3,True,True,True
21,2,24038030,25868130,PREBENJAMIN,PREBENJAMIN,PRIMERA PREBENJAMÍN F-7,Grupo 4,True,True,True
21,2,24038030,24038034,PREBENJAMIN,PREBENJAMIN,PRIMERA PREBENJAMÍN F-7,Grupo 5,True,True,True
21,2,24038030,24038035,PREBENJAMIN,PREBENJAMIN,PRIMERA PREBENJAMÍN F-7,Grupo 6,True,True,True
21,2,24038030,24038036,PREBENJAMIN,PREBENJAMIN,PRIMERA PREBENJAMÍN F-7,Grupo 7,True,True,True
21,2,24038030,24038037,PREBENJAMIN,PREBENJAMIN,PRIMERA PREBENJAMÍN F-7,Grupo 8,True,True,True
21,2,24038030,24038038,PREBENJAMIN,PREBENJAMIN,PRIMERA PREBENJAMÍN F-7,Grupo 9,True,True,True
21,2,24038030,24038071,PREBENJAMIN,PREBENJAMIN,PRIMERA PREBENJAMÍN F-7,Grupo 10,True,True,True
21,2,24038030,24038039,PREBENJAMIN,PREBENJAMIN,PRIMERA PREBENJAMÍN F-7,Grupo 11,True,True,True
21,2,24038030,24038040,PREBENJAMIN,PREBENJAMIN,PRIMERA PREBENJAMÍN F-7,Grupo 12,True,True,True
21,2,24038030,24038041,PREBENJAMIN,PREBENJAMIN,PRIMERA PREBENJAMÍN F-7,Grupo 13,True,True,True
21,2,24038030,24038043,PREBENJAMIN,PREBENJAMIN,PRIMERA PREBENJAMÍN F-7,Grupo 14,True,True,True
21,2,24038030,24038042,PREBENJAMIN,PREBENJAMIN,PRIMERA PREBENJAMÍN F-7,Grupo 15,True,True,True
21,2,24038030,24038080,PREBENJAMIN,PREBENJAMIN,PRIMERA PREBENJAMÍN F-7,Grupo 16,True,True,True
21,2,24038030,24038046,PREBENJAMIN,PREBENJAMIN,PRIMERA PREBENJAMÍN F-7,Grupo 17,True,True,True
21,2,24038030,24038047,PREBENJAMIN,PREBENJAMIN,PRIMERA PREBENJAMÍN F-7,Grupo 18,True,True,True
21,2,24038030,24038045,PREBENJAMIN,PREBENJAMIN,PRIMERA PREBENJAMÍN F-7,Grupo 19,True,True,True
21,2,24038030,24038054,PREBENJAMIN,PREBENJAMIN,PRIMERA PREBENJAMÍN F-7,Grupo 20,True,True,True
21,2,24038030,24038053,PREBENJAMIN,PREBENJAMIN,PRIMERA PREBENJAMÍN F-7,Grupo 21,True,True,True
21,2,24038030,24038050,PREBENJAMIN,PREBENJAMIN,PRIMERA PREBENJAMÍN F-7,Grupo 22,True,True,True
21,2,24038030,24038051,PREBENJAMIN,PREBENJAMIN,PRIMERA PREBENJAMÍN F-7,Grupo 23,True,True,True
21,2,24038030,24038052,PREBENJAMIN,PREBENJAMIN,PRIMERA PREBENJAMÍN F-7,Grupo 24,True,True,True
21,2,24038030,24038056,PREBENJAMIN,PREBENJAMIN,PRIMERA PREBENJAMÍN F-7,Grupo 25,True,True,True
21,2,24038030,24038072,PREBENJAMIN,PREBENJAMIN,PRIMERA PREBENJAMÍN F-7,Grupo 26,True,True,True
21,2,24038030,24038055,PREBENJAMIN,PREBENJAMIN,PRIMERA PREBENJAMÍN F-7,Grupo 27,True,True,True
21,2,24038030,25749535,PREBENJAMIN,PREBENJAMIN,PRIMERA PREBENJAMÍN F-7,Grupo 28,True,True,True
21,2,24038030,24038059,PREBENJAMIN,PREBENJAMIN,PRIMERA PREBENJAMÍN F-7,Grupo 29,True,True,True
21,2,24038030,24038060,PREBENJAMIN,PREBENJAMIN,PRIMERA PREBENJAMÍN F-7,Grupo 30,True,True,True
21,2,24038030,24038058,PREBENJAMIN,PREBENJAMIN,PRIMERA PREBENJAMÍN F-7,Grupo 31,True,True,True
21,2,24038030,24038061,PREBENJAMIN,PREBENJAMIN,PRIMERA PREBENJAMÍN F-7,Grupo 32,True,True,True
21,2,24038030,24038062,PREBENJAMIN,PREBENJAMIN,PRIMERA PREBENJAMÍN F-7,Grupo 33,True,True,True
21,2,24038030,24038073,PREBENJAMIN,PREBENJAMIN,PRIMERA PREBENJAMÍN F-7,Grupo 34,True,True,True
21,2,24038030,24038063,PREBENJAMIN,PREBENJAMIN,PRIMERA PREBENJAMÍN F-7,Grupo 35,True,True,True
21,2,24038030,24038064,PREBENJAMIN,PREBENJAMIN,PRIMERA PREBENJAMÍN F-7,Grupo 36,True,True,True
21,2,24038030,24038081,PREBENJAMIN,PREBENJAMIN,PRIMERA PREBENJAMÍN F-7,Grupo 37,True,True,True
21,2,24038030,24038067,PREBENJAMIN,PREBENJAMIN,PRIMERA PREBENJAMÍN F-7,Grupo 38,True,True,True
21,2,24038030,24038069,PREBENJAMIN,PREBENJAMIN,PRIMERA PREBENJAMÍN F-7,Grupo 39,True,True,True
21,2,24038030,24038075,PREBENJAMIN,PREBENJAMIN,PRIMERA PREBENJAMÍN F-7,Grupo 40,True,True,True
21,2,24038030,24038074,PREBENJAMIN,PREBENJAMIN,PRIMERA PREBENJAMÍN F-7,Grupo 41,True,True,True
21,2,24038030,24038076,PREBENJAMIN,PREBENJAMIN,PRIMERA PREBENJAMÍN F-7,Grupo 42,True,True,True
21,2,24038030,24038077,PREBENJAMIN,PREBENJAMIN,PRIMERA PREBENJAMÍN F-7,Grupo 43,True,True,True
21,2,24038030,24038078,PREBENJAMIN,PREBENJAMIN,PRIMERA PREBENJAMÍN F-7,Grupo 44,True,True,True
21,2,24038030,24038082,PREBENJAMIN,PREBENJAMIN,PRIMERA PREBENJAMÍN F-7,Grupo 45,True,True,True
21,2,26412582,26412583,PREBENJAMIN,PREBENJAMIN,SEGUNDA FASE PRIMERA PREBENJAMIN F7,SUBGRUPO 1 A,True,True,True
21,2,26412582,26412584,PREBENJAMIN,PREBENJAMIN,SEGUNDA FASE PRIMERA PREBENJAMIN F7,SUBGRUPO 1 B,True,True,True
21,2,26412582,26412586,PREBENJAMIN,PREBENJAMIN,SEGUNDA FASE PRIMERA PREBENJAMIN F7,SUBGRUPO 2 A,True,True,True
21,2,26412582,26412587,PREBENJAMIN,PREBENJAMIN,SEGUNDA FASE PRIMERA PREBENJAMIN F7,SUBGRUPO 2 B,True,True,True
21,2,26412582,26412770,PREBENJAMIN,PREBENJAMIN,SEGUNDA FASE PRIMERA PREBENJAMIN F7,SUBGRUPO 3 A,True,True,True
21,2,26412582,26412815,PREBENJAMIN,PREBENJAMIN,SEGUNDA FASE PRIMERA PREBENJAMIN F7,SUBGRUPO 3 B,True,True,True
21,2,26412582,26412865,PREBENJAMIN,PREBENJAMIN,SEGUNDA FASE PRIMERA PREBENJAMIN F7,SUBGRUPO 4 A,True,True,True
21,2,26412582,26412890,PREBENJAMIN,PREBENJAMIN,SEGUNDA FASE PRIMERA PREBENJAMIN F7,SUBGRUPO 4 B,True,True,True
21,2,26412582,26412960,PREBENJAMIN,PREBENJAMIN,SEGUNDA FASE PRIMERA PREBENJAMIN F7,SUBGRUPO 5 A,True,True,True
21,2,26412582,26413027,PREBENJAMIN,PREBENJAMIN,SEGUNDA FASE PRIMERA PREBENJAMIN F7,SUBGRUPO 5 B,True,True,True
21,2,26412582,26413036,PREBENJAMIN,PREBENJAMIN,SEGUNDA FASE PRIMERA PREBENJAMIN F7,SUBGRUPO 6 A,True,True,True
21,2,26412582,26413380,PREBENJAMIN,PREBENJAMIN,SEGUNDA FASE PRIMERA PREBENJAMIN F7,SUBGRUPO 6 B,True,True,True
21,2,26412582,26413386,PREBENJAMIN,PREBENJAMIN,SEGUNDA FASE PRIMERA PREBENJAMIN F7,SUBGRUPO 7 A,True,True,True
21,2,26412582,26413390,PREBENJAMIN,PREBENJAMIN,SEGUNDA FASE PRIMERA PREBENJAMIN F7,SUBGRUPO 7 B,True,True,True
21,2,26412582,26416081,PREBENJAMIN,PREBENJAMIN,SEGUNDA FASE PRIMERA PREBENJAMIN F7,SUBGRUPO 8 A,True,True,True
21,2,26412582,26416082,PREBENJAMIN,PREBENJAMIN,SEGUNDA FASE PRIMERA PREBENJAMIN F7,SUBGRUPO 8 B,True,True,True
21,2,26412582,26416083,PREBENJAMIN,PREBENJAMIN,SEGUNDA FASE PRIMERA PREBENJAMIN F7,SUBGRUPO 9 A,True,True,True
21,2,26412582,26416090,PREBENJAMIN,PREBENJAMIN,SEGUNDA FASE PRIMERA PREBENJAMIN F7,SUBGRUPO 9 B,True,True,True
21,2,26412582,26416111,PREBENJAMIN,PREBENJAMIN,SEGUNDA FASE PRIMERA PREBENJAMIN F7,SUBGRUPO 10 A,True,True,True
21,2,26412582,26416113,PREBENJAMIN,PREBENJAMIN,SEGUNDA FASE PRIMERA PREBENJAMIN F7,SUBGRUPO 10 B,True,True,True
21,2,26412582,26419177,PREBENJAMIN,PREBENJAMIN,SEGUNDA FASE PRIMERA PREBENJAMIN F7,SUBGRUPO 11 A,True,True,True
21,2,26412582,26419180,PREBENJAMIN,PREBENJAMIN,SEGUNDA FASE PRIMERA PREBENJAMIN F7,SUBGRUPO 11 B,True,True,True
21,2,26412582,26419181,PREBENJAMIN,PREBENJAMIN,SEGUNDA FASE PRIMERA PREBENJAMIN F7,SUBGRUPO 12 A,True,True,True
21,2,26412582,26419182,PREBENJAMIN,PREBENJAMIN,SEGUNDA FASE PRIMERA PREBENJAMIN F7,SUBGRUPO 12 B,True,True,True
21,2,26412582,26419191,PREBENJAMIN,PREBENJAMIN,SEGUNDA FASE PRIMERA PREBENJAMIN F7,SUBGRUPO 13 A,True,True,True
21,2,26412582,26419204,PREBENJAMIN,PREBENJAMIN,SEGUNDA FASE PRIMERA PREBENJAMIN F7,SUBGRUPO 13 B,True,True,True
21,2,26412582,26419321,PREBENJAMIN,PREBENJAMIN,SEGUNDA FASE PRIMERA PREBENJAMIN F7,SUBGRUPO 14 A,True,True,True
21,2,26412582,26419329,PREBENJAMIN,PREBENJAMIN,SEGUNDA FASE PRIMERA PREBENJAMIN F7,SUBGRUPO 14 B,True,True,True
21,2,26412582,26419330,PREBENJAMIN,PREBENJAMIN,SEGUNDA FASE PRIMERA PREBENJAMIN F7,SUBGRUPO 15 A,True,True,True
21,2,26412582,26419332,PREBENJAMIN,PREBENJAMIN,SEGUNDA FASE PRIMERA PREBENJAMIN F7,SUBGRUPO 15 B,True,True,True
21,2,26412582,26419335,PREBENJAMIN,PREBENJAMIN,SEGUNDA FASE PRIMERA PREBENJAMIN F7,SUBGRUPO 16 A,True,True,True
21,2,26412582,26419341,PREBENJAMIN,PREBENJAMIN,SEGUNDA FASE PRIMERA PREBENJAMIN F7,SUBGRUPO 16 B,True,True,True
21,2,26412582,26419345,PREBENJAMIN,PREBENJAMIN,SEGUNDA FASE PRIMERA PREBENJAMIN F7,SUBGRUPO 17 A,True,True,True
21,2,26412582,26419349,PREBENJAMIN,PREBENJAMIN,SEGUNDA FASE PRIMERA PREBENJAMIN F7,SUBGRUPO 17 B,True,True,True
21,2,26412582,26419353,PREBENJAMIN,PREBENJAMIN,SEGUNDA FASE PRIMERA PREBENJAMIN F7,SUBGRUPO 18 A,True,True,True
21,2,26412582,26419355,PREBENJAMIN,PREBENJAMIN,SEGUNDA FASE PRIMERA PREBENJAMIN F7,SUBGRUPO 18 B,True,True,True
21,2,26412582,26419356,PREBENJAMIN,PREBENJAMIN,SEGUNDA FASE PRIMERA PREBENJAMIN F7,SUBGRUPO 19 A,True,True,True
21,2,26412582,26419362,PREBENJAMIN,PREBENJAMIN,SEGUNDA FASE PRIMERA PREBENJAMIN F7,SUBGRUPO 19 B,True,True,True
21,2,26412582,26419366,PREBENJAMIN,PREBENJAMIN,SEGUNDA FASE PRIMERA PREBENJAMIN F7,SUBGRUPO 20 A,True,True,True
21,2,26412582,26419371,PREBENJAMIN,PREBENJAMIN,SEGUNDA FASE PRIMERA PREBENJAMIN F7,SUBGRUPO 20 B,True,True,True
21,2,26412582,26419374,PREBENJAMIN,PREBENJAMIN,SEGUNDA FASE PRIMERA PREBENJAMIN F7,SUBGRUPO 21 A,True,True,True
21,2,26412582,26419388,PREBENJAMIN,PREBENJAMIN,SEGUNDA FASE PRIMERA PREBENJAMIN F7,SUBGRUPO 21 B,True,True,True
21,2,26412582,26419398,PREBENJAMIN,PREBENJAMIN,SEGUNDA FASE PRIMERA PREBENJAMIN F7,SUBGRUPO 22 A,True,True,True
21,2,26412582,26419402,PREBENJAMIN,PREBENJAMIN,SEGUNDA FASE PRIMERA PREBENJAMIN F7,SUBGRUPO 22 B,True,True,True
21,2,26412582,26419407,PREBENJAMIN,PREBENJAMIN,SEGUNDA FASE PRIMERA PREBENJAMIN F7,SUBGRUPO 23 A,True,True,True
21,2,26412582,26419411,PREBENJAMIN,PREBENJAMIN,SEGUNDA FASE PRIMERA PREBENJAMIN F7,SUBGRUPO 23 B,True,True,True
21,2,26412582,26419415,PREBENJAMIN,PREBENJAMIN,SEGUNDA FASE PRIMERA PREBENJAMIN F7,SUBGRUPO 24 A,True,True,True
21,2,26412582,26419418,PREBENJAMIN,PREBENJAMIN,SEGUNDA FASE PRIMERA PREBENJAMIN F7,SUBGRUPO 24 B,True,True,True
21,2,26412582,26419423,PREBENJAMIN,PREBENJAMIN,SEGUNDA FASE PRIMERA PREBENJAMIN F7,SUBGRUPO 25 A,True,True,True
21,2,26412582,26419427,PREBENJAMIN,PREBENJAMIN,SEGUNDA FASE PRIMERA PREBENJAMIN F7,SUBGRUPO 25 B,True,True,True
21,2,26412582,26419430,PREBENJAMIN,PREBENJAMIN,SEGUNDA FASE PRIMERA PREBENJAMIN F7,SUBGRUPO 26 A,True,True,True
21,2,26412582,26419432,PREBENJAMIN,PREBENJAMIN,SEGUNDA FASE PRIMERA PREBENJAMIN F7,SUBGRUPO 26 B,True,True,True
21,2,26412582,26419447,PREBENJAMIN,PREBENJAMIN,SEGUNDA FASE PRIMERA PREBENJAMIN F7,SUBGRUPO 27 A,True,True,True
21,2,26412582,26419449,PREBENJAMIN,PREBENJAMIN,SEGUNDA FASE PRIMERA PREBENJAMIN F7,SUBGRUPO 27 B,True,True,True
21,2,26412582,26419451,PREBENJAMIN,PREBENJAMIN,SEGUNDA FASE PRIMERA PREBENJAMIN F7,SUBGRUPO 28 A,True,True,True
21,2,26412582,26419453,PREBENJAMIN,PREBENJAMIN,SEGUNDA FASE PRIMERA PREBENJAMIN F7,SUBGRUPO 28 B,True,True,True
21,2,26412582,26419464,PREBENJAMIN,PREBENJAMIN,SEGUNDA FASE PRIMERA PREBENJAMIN F7,SUBGRUPO 29 A,True,True,True
21,2,26412582,26419473,PREBENJAMIN,PREBENJAMIN,SEGUNDA FASE PRIMERA PREBENJAMIN F7,SUBGRUPO 29 B,True,True,True
21,2,26412582,26419474,PREBENJAMIN,PREBENJAMIN,SEGUNDA FASE PRIMERA PREBENJAMIN F7,SUBGRUPO 30 A,True,True,True
21,2,26412582,26419477,PREBENJAMIN,PREBENJAMIN,SEGUNDA FASE PRIMERA PREBENJAMIN F7,SUBGRUPO 30 B,True,True,True
21,2,26412582,26419478,PREBENJAMIN,PREBENJAMIN,SEGUNDA FASE PRIMERA PREBENJAMIN F7,SUBGRUPO 31 A,True,True,True
21,2,26412582,26419479,PREBENJAMIN,PREBENJAMIN,SEGUNDA FASE PRIMERA PREBENJAMIN F7,SUBGRUPO 31 B,True,True,True
21,2,26412582,26419480,PREBENJAMIN,PREBENJAMIN,SEGUNDA FASE PRIMERA PREBENJAMIN F7,SUBGRUPO 32 A,True,True,True
21,2,26412582,26419481,PREBENJAMIN,PREBENJAMIN,SEGUNDA FASE PRIMERA PREBENJAMIN F7,SUBGRUPO 32 B,True,True,True
21,2,26412582,26419482,PREBENJAMIN,PREBENJAMIN,SEGUNDA FASE PRIMERA PREBENJAMIN F7,SUBGRUPO 33 A,True,True,True
21,2,26412582,26419484,PREBENJAMIN,PREBENJAMIN,SEGUNDA FASE PRIMERA PREBENJAMIN F7,SUBGRUPO 33 B,True,True,True
21,2,26412582,26419492,PREBENJAMIN,PREBENJAMIN,SEGUNDA FASE PRIMERA PREBENJAMIN F7,SUBGRUPO 34 A,True,True,True
21,2,26412582,26419493,PREBENJAMIN,PREBENJAMIN,SEGUNDA FASE PRIMERA PREBENJAMIN F7,SUBGRUPO 34 B,True,True,True
21,2,26412582,26419495,PREBENJAMIN,PREBENJAMIN,SEGUNDA FASE PRIMERA PREBENJAMIN F7,SUBGRUPO 35 A,True,True,True
21,2,26412582,26419497,PREBENJAMIN,PREBENJAMIN,SEGUNDA FASE PRIMERA PREBENJAMIN F7,SUBGRUPO 35 B,True,True,True
21,2,26412582,26419498,PREBENJAMIN,PREBENJAMIN,SEGUNDA FASE PRIMERA PREBENJAMIN F7,SUBGRUPO 36 A,True,True,True
21,2,26412582,26419499,PREBENJAMIN,PREBENJAMIN,SEGUNDA FASE PRIMERA PREBENJAMIN F7,SUBGRUPO 36 B,True,True,True
21,2,26412582,26419503,PREBENJAMIN,PREBENJAMIN,SEGUNDA FASE PRIMERA PREBENJAMIN F7,SUBGRUPO 37 A,True,True,True
21,2,26412582,26419505,PREBENJAMIN,PREBENJAMIN,SEGUNDA FASE PRIMERA PREBENJAMIN F7,SUBGRUPO 37 B,True,True,True
21,2,26412582,26419506,PREBENJAMIN,PREBENJAMIN,SEGUNDA FASE PRIMERA PREBENJAMIN F7,SUBGRUPO 38 A,True,True,True
21,2,26412582,26419507,PREBENJAMIN,PREBENJAMIN,SEGUNDA FASE PRIMERA PREBENJAMIN F7,SUBGRUPO 38 B,True,True,True
21,2,26412582,26419510,PREBENJAMIN,PREBENJAMIN,SEGUNDA FASE PRIMERA PREBENJAMIN F7,SUBGRUPO 39 A,True,True,True
21,2,26412582,26419511,PREBENJAMIN,PREBENJAMIN,SEGUNDA FASE PRIMERA PREBENJAMIN F7,SUBGRUPO 39 B,True,True,True
21,2,26412582,26419538,PREBENJAMIN,PREBENJAMIN,SEGUNDA FASE PRIMERA PREBENJAMIN F7,SUBGRUPO 40 A,True,True,True
21,2,26412582,26419542,PREBENJAMIN,PREBENJAMIN,SEGUNDA FASE PRIMERA PREBENJAMIN F7,SUBGRUPO 40 B,True,True,True
21,2,26412582,26419547,PREBENJAMIN,PREBENJAMIN,SEGUNDA FASE PRIMERA PREBENJAMIN F7,SUBGRUPO 41 A,True,True,True
21,2,26412582,26419548,PREBENJAMIN,PREBENJAMIN,SEGUNDA FASE PRIMERA PREBENJAMIN F7,SUBGRUPO 41 B,True,True,True
21,2,26412582,26419558,PREBENJAMIN,PREBENJAMIN,SEGUNDA FASE PRIMERA PREBENJAMIN F7,SUBGRUPO 42 A,True,True,True
21,2,26412582,26419567,PREBENJAMIN,PREBENJAMIN,SEGUNDA FASE PRIMERA PREBENJAMIN F7,SUBGRUPO 42 B,True,True,True
21,2,26412582,26421691,PREBENJAMIN,PREBENJAMIN,SEGUNDA FASE PRIMERA PREBENJAMIN F7,SUBGRUPO 43 A,True,True,True
21,2,26412582,26426606,PREBENJAMIN,PREBENJAMIN,SEGUNDA FASE PRIMERA PREBENJAMIN F7,SUBGRUPO 43 B,True,True,True
