season,season_id,category,competition,competition_id,group,group_id,team,team_id,position,played,wins,draws,losses,goals_for,goals_against,goal_diff,points,sanction_points,source_url,scraped_at
2025-2026,21,CADETE,SEGUNDA CADETE,24037579,Grupo 8,24037587, GREDOS SAN DIEGO - ALCALA 'C',8961054,11,24,4,3,17,30,70,-40,15,0,https://www.rffm.es/competicion/clasificaciones?temporada=21&competicion=24037579&grupo=24037587&tipojuego=1,2026-08-02T23:54:09.207396+00:00
2025-2026,21,CADETE,SEGUNDA CADETE,24037579,Grupo 8,24037587,ATLETICO ALCALA 'B',13619822,12,24,2,2,20,34,137,-103,8,0,https://www.rffm.es/competicion/clasificaciones?temporada=21&competicion=24037579&grupo=24037587&tipojuego=1,2026-08-02T23:54:09.207396+00:00
2025-2026,21,CADETE,SEGUNDA CADETE,24037579,Grupo 8,24037587,SAD PROMESAS FUNDACION R.S.D. ALCALA 'D',13561245,13,24,2,0,22,21,92,-71,6,0,https://www.rffm.es/competicion/clasificaciones?temporada=21&competicion=24037579&grupo=24037587&tipojuego=1,2026-08-02T23:54:09.207396+00:00
2025-2026,21,CADETE,SEGUNDA CADETE,24037579,Grupo 9,24037588,C.D. DYS SPORTS 'B',21394805,1,26,24,0,2,174,21,153,72,0,https://www.rffm.es/competicion/clasificaciones?temporada=21&competicion=24037579&grupo=24037588&tipojuego=1,2026-08-02T23:54:12.403200+00:00
2025-2026,21,CADETE,SEGUNDA CADETE,24037579,Grupo 9,24037588,A.D. TORREJON C.F. 'E',8972476,2,26,22,2,2,117,33,84,68,0,https://www.rffm.es/competicion/clasificaciones?temporada=21&competicion=24037579&grupo=24037588&tipojuego=1,2026-08-02T23:54:12.403200+00:00
2025-2026,21,CADETE,SEGUNDA CADETE,24037579,Grupo 9,24037588,SINABRO PCAH F.C. 'A',13563780,3,26,19,1,6,141,48,93,58,0,https://www.rffm.es/competicion/clasificaciones?temporada=21&competicion=24037579&grupo=24037588&tipojuego=1,2026-08-02T23:54:12.403200+00:00
2025-2026,21,CADETE,SEGUNDA CADETE,24037579,Grupo 9,24037588,A.D.JUVENTUD TORREJON 'C',1284,4,26,17,3,6,91,41,50,54,0,https://www.rffm.es/competicion/clasificaciones?temporada=21&competicion=24037579&grupo=24037588&tipojuego=1,2026-08-02T23:54:12.403200+00:00
2025-2026,21,CADETE,SEGUNDA CADETE,24037579,Grupo 9,24037588,C.D. AVANCE 'C',612,5,26,17,1,8,90,55,35,52,0,https://www.rffm.es/competicion/clasificaciones?temporada=21&competicion=24037579&grupo=24037588&tipojuego=1,2026-08-02T23:54:12.403200+00:00
2025-2026,21,CADETE,SEGUNDA CADETE,24037579,Grupo 9,24037588,C.D. ESCOLAPIOS ALCALA,1262,6,26,17,0,9,134,55,79,51,0,https://www.rffm.es/competicion/clasificaciones?temporada=21&competicion=24037579&grupo=24037588&tipojuego=1,2026-08-02T23:54:12.403200+00:00
2025-2026,21,CADETE,SEGUNDA CADETE,24037579,Grupo 9,24037588,A.D. COMPLUTENSE ALCALA 'E',4935483,7,26,15,1,10,73,65,8,46,0,https://www.rffm.es/competicion/clasificaciones?temporada=21&competicion=24037579&grupo=24037588&tipojuego=1,2026-08-02T23:54:12.403200+00:00
2025-2026,21,CADETE,SEGUNDA CADETE,24037579,Grupo 9,24037588,ATLETICO LA GARENA 'B',5794891,8,26,10,3,13,74,79,-5,33,0,https://www.rffm.es/competicion/clasificaciones?temporada=21&competicion=24037579&grupo=24037588&tipojuego=1,2026-08-02T23:54:12.403200+00:00
2025-2026,21,CADETE,SEGUNDA CADETE,24037579,Grupo 9,24037588,COLEGIO MIRAMADRID - PARACUELLOS 'D',24040182,9,26,7,2,17,43,109,-66,23,0,https://www.rffm.es/competicion/clasificaciones?temporada=21&competicion=24037579&grupo=24037588&tipojuego=1,2026-08-02T23:54:12.403200+00:00
2025-2026,21,CADETE,SEGUNDA CADETE,24037579,Grupo 9,24037588,MEXICO F.C. S.A.D. - PARACUELLOS 'F',21518195,10,26,7,1,18,45,106,-61,22,0,https://www.rffm.es/competicion/clasificaciones?temporada=21&competicion=24037579&grupo=24037588&tipojuego=1,2026-08-02T23:54:12.403200+00:00
2025-2026,21,CADETE,SEGUNDA CADETE,24037579,Grupo 9,24037588,ATLETICO ALCALA 'C',21429519,11,26,6,1,19,39,118,-79,19,0,https://www.rffm.es/competicion/clasificaciones?temporada=21&competicion=24037579&grupo=24037588&tipojuego=1,2026-08-02T23:54:12.403200+00:00
2025-2026,21,CADETE,SEGUNDA CADETE,24037579,Grupo 9,24037588,A.D. HENARES D.IV 'C',24018498,12,26,5,3,18,47,132,-85,18,0,https://www.rffm.es/competicion/clasificaciones?temporada=21&competicion=24037579&grupo=24037588&tipojuego=1,2026-08-02T23:54:12.403200+00:00
2025-2026,21,CADETE,SEGUNDA CADETE,24037579,Grupo 9,24037588,C.F. RAYO ENSANCHE 'B',4935360,13,26,3,2,21,28,146,-118,11,0,https://www.rffm.es/competicion/clasificaciones?temporada=21&competicion=24037579&grupo=24037588&tipojuego=1,2026-08-02T23:54:12.403200+00:00
2025-2026,21,CADETE,SEGUNDA CADETE,24037579,Grupo 9,24037588,C.D. PARACUELLOS SPORT 'C',17122694,14,26,2,2,22,24,112,-88,8,0,https://www.rffm.es/competicion/clasificaciones?temporada=21&competicion=24037579&grupo=24037588&tipojuego=1,2026-08-02T23:54:12.403200+00:00
2025-2026,21,CADETE,SEGUNDA CADETE,24037579,Grupo 10,24037589,C.D.B. COSLADA 'C',2721225,1,26,22,4,0,126,23,103,70,0,https://www.rffm.es/competicion/clasificaciones?temporada=21&competicion=24037579&grupo=24037589&tipojuego=1,2026-08-02T23:54:15.566162+00:00
2025-2026,21,CADETE,SEGUNDA CADETE,24037579,Grupo 10,24037589,ESC. FUT. EL OLIVO DE COSLADA 'C',846521,2,26,23,0,3,99,26,73,69,0,https://www.rffm.es/competicion/clasificaciones?temporada=21&competicion=24037579&grupo=24037589&tipojuego=1,2026-08-02T23:54:15.566162+00:00
2025-2026,21,CADETE,SEGUNDA CADETE,24037579,Grupo 10,24037589,DEPORTIVO ARDOZ 'B',10662502,3,26,18,2,6,74,43,31,56,0,https://www.rffm.es/competicion/clasificaciones?temporada=21&competicion=24037579&grupo=24037589&tipojuego=1,2026-08-02T23:54:15.566162+00:00
2025-2026,21,CADETE,SEGUNDA CADETE,24037579,Grupo 10,24037589,COLEGIO MIRAMADRID - PARACUELLOS 'C',15279647,4,26,17,3,6,64,39,25,54,0,https://www.rffm.es/competicion/clasificaciones?temporada=21&competicion=24037579&grupo=24037589&tipojuego=1,2026-08-02T23:54:15.566162+00:00
2025-2026,21,CADETE,SEGUNDA CADETE,24037579,Grupo 10,24037589,C.D. SAN FERNANDO 'D',714552,5,26,13,2,11,64,58,6,41,0,https://www.rffm.es/competicion/clasificaciones?temporada=21&competicion=24037579&grupo=24037589&tipojuego=1,2026-08-02T23:54:15.566162+00:00
2025-2026,21,CADETE,SEGUNDA CADETE,24037579,Grupo 10,24037589,A.D. TORREJON C.F. 'F',6817091,6,26,12,4,10,64,59,5,40,0,https://www.rffm.es/competicion/clasificaciones?temporada=21&competicion=24037579&grupo=24037589&tipojuego=1,2026-08-02T23:54:15.566162+00:00
2025-2026,21,CADETE,SEGUNDA CADETE,24037579,Grupo 10,24037589,A.D. JUVENTUD TORREJON 'D',12433480,7,26,11,4,11,61,51,10,37,0,https://www.rffm.es/competicion/clasificaciones?temporada=21&competicion=24037579&grupo=24037589&tipojuego=1,2026-08-02T23:54:15.566162+00:00
2025-2026,21,CADETE,SEGUNDA CADETE,24037579,Grupo 10,24037589,C.F. RAYO 70 - COSLADA,889,8,26,9,6,11,57,61,-4,33,0,https://www.rffm.es/competicion/clasificaciones?temporada=21&competicion=24037579&grupo=24037589&tipojuego=1,2026-08-02T23:54:15.566162+00:00
2025-2026,21,CADETE,SEGUNDA CADETE,24037579,Grupo 10,24037589,C.D. SANFER19 'B',17116721,9,26,8,7,11,53,54,-1,31,0,https://www.rffm.es/competicion/clasificaciones?temporada=21&competicion=24037579&grupo=24037589&tipojuego=1,2026-08-02T23:54:15.566162+00:00
2025-2026,21,CADETE,SEGUNDA CADETE,24037579,Grupo 10,24037589,PEÑA TORREJONENSE SAN ISIDRO 'A',2082,10,26,6,4,16,41,77,-36,22,0,https://www.rffm.es/competicion/clasificaciones?temporada=21&competicion=24037579&grupo=24037589&tipojuego=1,2026-08-02T23:54:15.566162+00:00
2025-2026,21,CADETE,SEGUNDA CADETE,24037579,Grupo 10,24037589,C.D. PARACUELLOS SPORT 'B',15279492,11,26,6,3,17,36,66,-30,21,0,https://www.rffm.es/competicion/clasificaciones?temporada=21&competicion=24037579&grupo=24037589&tipojuego=1,2026-08-02T23:54:15.566162+00:00
2025-2026,21,CADETE,SEGUNDA CADETE,24037579,Grupo 10,24037589,C.D. SAMPER - COSLADA 'D',10652286,12,26,7,0,19,48,107,-59,21,0,https://www.rffm.es/competicion/clasificaciones?temporada=21&competicion=24037579&grupo=24037589&tipojuego=1,2026-08-02T23:54:15.566162+00:00
2025-2026,21,CADETE,SEGUNDA CADETE,24037579,Grupo 10,24037589,A.D. LA PLATA-TR82 'C',2721,13,26,5,5,16,36,63,-27,20,0,https://www.rffm.es/competicion/clasificaciones?temporada=21&competicion=24037579&grupo=24037589&tipojuego=1,2026-08-02T23:54:15.566162+00:00
2025-2026,21,CADETE,SEGUNDA CADETE,24037579,Grupo 10,24037589,A.D. SPORTING SAN FERNANDO DE HENARES 'B',3367382,14,26,2,2,22,35,131,-96,8,0,https://www.rffm.es/competicion/clasificaciones?temporada=21&competicion=24037579&grupo=24037589&tipojuego=1,2026-08-02T23:54:15.566162+00:00
2025-2026,21,CADETE,SEGUNDA CADETE,24037579,Grupo 11,24037590,S.A.D. A.D.C. PARQUE SURESTE 'C',2713253,1,26,24,0,2,99,24,75,72,0,https://www.rffm.es/competicion/clasificaciones?temporada=21&competicion=24037579&grupo=24037590&tipojuego=1,2026-08-02T23:54:19.307270+00:00
2025-2026,21,CADETE,SEGUNDA CADETE,24037579,Grupo 11,24037590,RIVAS FUTBOL CLUB 'D',9854065,2,26,23,1,2,173,17,156,70,0,https://www.rffm.es/competicion/clasificaciones?temporada=21&competicion=24037579&grupo=24037590&tipojuego=1,2026-08-02T23:54:19.307270+00:00
2025-2026,21,CADETE,SEGUNDA CADETE,24037579,Grupo 11,24037590,A.D. SPORTING SAN FERNANDO DE HENARES 'A',3367381,3,26,23,1,2,158,20,138,70,0,https://www.rffm.es/competicion/clasificaciones?temporada=21&competicion=24037579&grupo=24037590&tipojuego=1,2026-08-02T23:54:19.307270+00:00
2025-2026,21,CADETE,SEGUNDA CADETE,24037579,Grupo 11,24037590,S.A.D. FUNDACION RAYO VALLECANO 'I',8944714,4,26,15,6,5,74,28,46,51,0,https://www.rffm.es/competicion/clasificaciones?temporada=21&competicion=24037579&grupo=24037590&tipojuego=1,2026-08-02T23:54:19.307270+00:00
2025-2026,21,CADETE,SEGUNDA CADETE,24037579,Grupo 11,24037590,U.D. VELILLA 'B',17202266,5,26,14,4,8,69,39,30,46,0,https://www.rffm.es/competicion/clasificaciones?temporada=21&competicion=24037579&grupo=24037590&tipojuego=1,2026-08-02T23:54:19.307270+00:00
2025-2026,21,CADETE,SEGUNDA CADETE,24037579,Grupo 11,24037590,C.D.B. COSLADA 'D',3359013,6,26,14,3,9,77,54,23,45,0,https://www.rffm.es/competicion/clasificaciones?temporada=21&competicion=24037579&grupo=24037590&tipojuego=1,2026-08-02T23:54:19.307270+00:00
2025-2026,21,CADETE,SEGUNDA CADETE,24037579,Grupo 11,24037590,C.D. MEJOREÑO 'A',10677670,7,26,10,7,9,41,52,-11,37,0,https://www.rffm.es/competicion/clasificaciones?temporada=21&competicion=24037579&grupo=24037590&tipojuego=1,2026-08-02T23:54:19.307270+00:00
2025-2026,21,CADETE,SEGUNDA CADETE,24037579,Grupo 11,24037590,CDE VALMES C.F. 'B',25926477,8,26,10,4,12,58,66,-8,34,0,https://www.rffm.es/competicion/clasificaciones?temporada=21&competicion=24037579&grupo=24037590&tipojuego=1,2026-08-02T23:54:19.307270+00:00
2025-2026,21,CADETE,SEGUNDA CADETE,24037579,Grupo 11,24037590,ESC. FUT. EL OLIVO DE COSLADA 'D',21426469,9,26,8,4,14,52,77,-25,28,0,https://www.rffm.es/competicion/clasificaciones?temporada=21&competicion=24037579&grupo=24037590&tipojuego=1,2026-08-02T23:54:19.307270+00:00
2025-2026,21,CADETE,SEGUNDA CADETE,24037579,Grupo 11,24037590,A.D. LA MECA DE RIVAS 'B',846496,10,26,7,3,16,39,79,-40,24,0,https://www.rffm.es/competicion/clasificaciones?temporada=21&competicion=24037579&grupo=24037590&tipojuego=1,2026-08-02T23:54:19.307270+00:00
2025-2026,21,CADETE,SEGUNDA CADETE,24037579,Grupo 11,24037590,ESCUELA DE FUTBOL RIVAS VACIAMADRID 'C',334082,11,26,5,1,20,35,130,-95,16,0,https://www.rffm.es/competicion/clasificaciones?temporada=21&competicion=24037579&grupo=24037590&tipojuego=1,2026-08-02T23:54:19.307270+00:00
2025-2026,21,CADETE,SEGUNDA CADETE,24037579,Grupo 11,24037590,C.D. RIVAS JARAMA 'B',17149177,12,26,4,2,20,37,136,-99,14,0,https://www.rffm.es/competicion/clasificaciones?temporada=21&competicion=24037579&grupo=24037590&tipojuego=1,2026-08-02T23:54:19.307270+00:00
2025-2026,21,CADETE,SEGUNDA CADETE,24037579,Grupo 11,24037590,AD A.TOLEDO OLIVOS C.F. 'B',1092,13,26,3,2,21,25,111,-86,11,0,https://www.rffm.es/competicion/clasificaciones?temporada=21&competicion=24037579&grupo=24037590&tipojuego=1,2026-08-02T23:54:19.307270+00:00
2025-2026,21,CADETE,SEGUNDA CADETE,24037579,Grupo 11,24037590,ESCUELA DE FUTBOL ARGANDA 'D',21425727,14,26,3,0,23,33,137,-104,9,0,https://www.rffm.es/competicion/clasificaciones?temporada=21&competicion=24037579&grupo=24037590&tipojuego=1,2026-08-02T23:54:19.307270+00:00
2025-2026,21,CADETE,SEGUNDA CADETE,24037579,Grupo 12,24037591,C.D. MORATA,1138,1,22,18,1,3,106,37,69,55,0,https://www.rffm.es/competicion/clasificaciones?temporada=21&competicion=24037579&grupo=24037591&tipojuego=1,2026-08-02T23:54:21.951820+00:00
2025-2026,21,CADETE,SEGUNDA CADETE,24037579,Grupo 12,24037591,F.C. CHINCHON 21,13558120,2,22,17,0,5,73,26,47,51,0,https://www.rffm.es/competicion/clasificaciones?temporada=21&competicion=24037579&grupo=24037591&tipojuego=1,2026-08-02T23:54:21.951820+00:00
2025-2026,21,CADETE,SEGUNDA CADETE,24037579,Grupo 12,24037591,ESC. MUN. FUT. VILLAREJO 'B',13563811,3,22,16,2,4,70,18,52,50,0,https://www.rffm.es/competicion/clasificaciones?temporada=21&competicion=24037579&grupo=24037591&tipojuego=1,2026-08-02T23:54:21.951820+00:00
2025-2026,21,CADETE,SEGUNDA CADETE,24037579,Grupo 12,24037591,S.A.D. A.D.C. PARQUE SURESTE 'D',13520147,4,22,16,1,5,110,21,89,49,0,https://www.rffm.es/competicion/clasificaciones?temporada=21&competicion=24037579&grupo=24037591&tipojuego=1,2026-08-02T23:54:21.951820+00:00
2025-2026,21,CADETE,SEGUNDA CADETE,24037579,Grupo 12,24037591,C.D. TAJO FUENTIDUEÑA,8956104,5,22,13,3,6,62,37,25,42,0,https://www.rffm.es/competicion/clasificaciones?temporada=21&competicion=24037579&grupo=24037591&tipojuego=1,2026-08-02T23:54:21.951820+00:00
2025-2026,21,CADETE,SEGUNDA CADETE,24037579,Grupo 12,24037591,ESCUELA DE FUTBOL ARGANDA 'C',12314755,6,22,12,2,8,68,54,14,38,0,https://www.rffm.es/competicion/clasificaciones?temporada=21&competicion=24037579&grupo=24037591&tipojuego=1,2026-08-02T23:54:21.951820+00:00
2025-2026,21,CADETE,SEGUNDA CADETE,24037579,Grupo 12,24037591,ESCUELA DE FUTBOL RIVAS VACIAMADRID 'B',1670,7,22,8,5,9,39,50,-11,29,0,https://www.rffm.es/competicion/clasificaciones?temporada=21&competicion=24037579&grupo=24037591&tipojuego=1,2026-08-02T23:54:21.951820+00:00
2025-2026,21,CADETE,SEGUNDA CADETE,24037579,Grupo 12,24037591,A.D. ARGANDA C.F. 'B',4920196,8,22,7,3,12,66,72,-6,21,3,https://www.rffm.es/competicion/clasificaciones?temporada=21&competicion=24037579&grupo=24037591&tipojuego=1,2026-08-02T23:54:21.951820+00:00
2025-2026,21,CADETE,SEGUNDA CADETE,24037579,Grupo 12,24037591,CDE VALMES C.F.,15293624,9,22,6,2,14,48,80,-32,20,0,https://www.rffm.es/competicion/clasificaciones?temporada=21&competicion=24037579&grupo=24037591&tipojuego=1,2026-08-02T23:54:21.951820+00:00
2025-2026,21,CADETE,SEGUNDA CADETE,24037579,Grupo 12,24037591,C.D. UNION DEPORTIVA VILLAR DEL OLMO,21504387,10,22,3,1,18,29,94,-65,10,0,https://www.rffm.es/competicion/clasificaciones?temporada=21&competicion=24037579&grupo=24037591&tipojuego=1,2026-08-02T23:54:21.951820+00:00
2025-2026,21,CADETE,SEGUNDA CADETE,24037579,Grupo 12,24037591,C.D. COLMENAR DE OREJA 'B',21935538,11,22,3,1,18,30,111,-81,10,0,https://www.rffm.es/competicion/clasificaciones?temporada=21&competicion=24037579&grupo=24037591&tipojuego=1,2026-08-02T23:54:21.951820+00:00
2025-2026,21,CADETE,SEGUNDA CADETE,24037579,Grupo 12,24037591,C.D. ESTREMERA,24024059,12,22,2,1,19,28,129,-101,7,0,https://www.rffm.es/competicion/clasificaciones?temporada=21&competicion=24037579&grupo=24037591&tipojuego=1,2026-08-02T23:54:21.951820+00:00
2025-2026,21,CADETE,SEGUNDA CADETE,24037579,Grupo 13,24037592,C.D. VILLACONEJOS 'A',684431,1,24,21,1,2,127,20,107,64,0,https://www.rffm.es/competicion/clasificaciones?temporada=21&competicion=24037579&grupo=24037592&tipojuego=1,2026-08-02T23:54:24.849079+00:00
2025-2026,21,CADETE,SEGUNDA CADETE,24037579,Grupo 13,24037592,A.D. PARLA 'F',24026031,2,24,20,0,4,108,15,93,60,0,https://www.rffm.es/competicion/clasificaciones?temporada=21&competicion=24037579&grupo=24037592&tipojuego=1,2026-08-02T23:54:24.849079+00:00
2025-2026,21,CADETE,SEGUNDA CADETE,24037579,Grupo 13,24037592,C.F. INTER DE VALDEMORO 'C',6818198,3,24,19,0,5,111,27,84,57,0,https://www.rffm.es/competicion/clasificaciones?temporada=21&competicion=24037579&grupo=24037592&tipojuego=1,2026-08-02T23:54:24.849079+00:00
2025-2026,21,CADETE,SEGUNDA CADETE,24037579,Grupo 13,24037592,C.D. SITIO DE ARANJUEZ 'B',1994,4,24,17,2,5,109,29,80,53,0,https://www.rffm.es/competicion/clasificaciones?temporada=21&competicion=24037579&grupo=24037592&tipojuego=1,2026-08-02T23:54:24.849079+00:00
2025-2026,21,CADETE,SEGUNDA CADETE,24037579,Grupo 13,24037592,REAL ARANJUEZ C.F. 'B',4950042,5,24,15,2,7,74,35,39,47,0,https://www.rffm.es/competicion/clasificaciones?temporada=21&competicion=24037579&grupo=24037592&tipojuego=1,2026-08-02T23:54:24.849079+00:00
2025-2026,21,CADETE,SEGUNDA CADETE,24037579,Grupo 13,24037592,ESC. DE FUT. VALDEMORO 'E',846543,6,24,14,5,5,60,29,31,47,0,https://www.rffm.es/competicion/clasificaciones?temporada=21&competicion=24037579&grupo=24037592&tipojuego=1,2026-08-02T23:54:24.849079+00:00
2025-2026,21,CADETE,SEGUNDA CADETE,24037579,Grupo 13,24037592,SESEÑA C.F. 'D',12328823,7,24,12,1,11,73,49,24,37,0,https://www.rffm.es/competicion/clasificaciones?temporada=21&competicion=24037579&grupo=24037592&tipojuego=1,2026-08-02T23:54:24.849079+00:00
2025-2026,21,CADETE,SEGUNDA CADETE,24037579,Grupo 13,24037592,UNION 2000 'C',12275788,8,24,9,2,13,47,73,-26,29,0,https://www.rffm.es/competicion/clasificaciones?temporada=21&competicion=24037579&grupo=24037592&tipojuego=1,2026-08-02T23:54:24.849079+00:00
2025-2026,21,CADETE,SEGUNDA CADETE,24037579,Grupo 13,24037592,C.D. ARANCETANO 'D',21425711,9,24,6,3,15,44,72,-28,21,0,https://www.rffm.es/competicion/clasificaciones?temporada=21&competicion=24037579&grupo=24037592&tipojuego=1,2026-08-02T23:54:24.849079+00:00
2025-2026,21,CADETE,SEGUNDA CADETE,24037579,Grupo 13,24037592,C.D. ARANJUEZ BALOMPIE,21430382,10,24,3,2,19,35,140,-105,11,0,https://www.rffm.es/competicion/clasificaciones?temporada=21&competicion=24037579&grupo=24037592&tipojuego=1,2026-08-02T23:54:24.849079+00:00
2025-2026,21,CADETE,SEGUNDA CADETE,24037579,Grupo 13,24037592,DEPORTIVO CIEMPOZUELOS 'C',13613921,11,24,2,4,18,26,115,-89,10,0,https://www.rffm.es/competicion/clasificaciones?temporada=21&competicion=24037579&grupo=24037592&tipojuego=1,2026-08-02T23:54:24.849079+00:00
2025-2026,21,CADETE,SEGUNDA CADETE,24037579,Grupo 13,24037592,S.A.D. IVERO 'B',13248406,12,24,3,1,20,28,142,-114,10,0,https://www.rffm.es/competicion/clasificaciones?temporada=21&competicion=24037579&grupo=24037592&tipojuego=1,2026-08-02T23:54:24.849079+00:00
2025-2026,21,CADETE,SEGUNDA CADETE,24037579,Grupo 13,24037592,ESCUELA DE FUTBOL SAN MARTIN DE LA VEGA 'A',13571359,13,24,2,3,19,20,116,-96,9,0,https://www.rffm.es/competicion/clasificaciones?temporada=21&competicion=24037579&grupo=24037592&tipojuego=1,2026-08-02T23:54:24.849079+00:00
2025-2026,21,CADETE,SEGUNDA CADETE,24037579,Grupo 14,24037593,CDE PINTO ACADEMY FC,21420454,1,26,23,1,2,91,26,65,70,0,https://www.rffm.es/competicion/clasificaciones?temporada=21&competicion=24037579&grupo=24037593&tipojuego=1,2026-08-02T23:54:28.185004+00:00
2025-2026,21,CADETE,SEGUNDA CADETE,24037579,Grupo 14,24037593,C.D. ARANCETANO 'C',21425710,2,26,22,1,3,78,16,62,67,0,https://www.rffm.es/competicion/clasificaciones?temporada=21&competicion=24037579&grupo=24037593&tipojuego=1,2026-08-02T23:54:28.185004+00:00
2025-2026,21,CADETE,SEGUNDA CADETE,24037579,Grupo 14,24037593,C.F. INTER DE VALDEMORO 'D',21430766,3,26,20,3,3,112,29,83,63,0,https://www.rffm.es/competicion/clasificaciones?temporada=21&competicion=24037579&grupo=24037593&tipojuego=1,2026-08-02T23:54:28.185004+00:00
2025-2026,21,CADETE,SEGUNDA CADETE,24037579,Grupo 14,24037593,S.A.D. IVERO 'A',12326488,4,26,19,1,6,97,44,53,58,0,https://www.rffm.es/competicion/clasificaciones?temporada=21&competicion=24037579&grupo=24037593&tipojuego=1,2026-08-02T23:54:28.185004+00:00
2025-2026,21,CADETE,SEGUNDA CADETE,24037579,Grupo 14,24037593,C.D.E. CIUDAD DE PINTO 'D',6815722,5,26,16,3,7,116,46,70,51,0,https://www.rffm.es/competicion/clasificaciones?temporada=21&competicion=24037579&grupo=24037593&tipojuego=1,2026-08-02T23:54:28.185004+00:00
2025-2026,21,CADETE,SEGUNDA CADETE,24037579,Grupo 14,24037593,NUEVO PINTO C.F. 'C',24011223,6,26,14,2,10,88,58,30,44,0,https://www.rffm.es/competicion/clasificaciones?temporada=21&competicion=24037579&grupo=24037593&tipojuego=1,2026-08-02T23:54:28.185004+00:00
2025-2026,21,CADETE,SEGUNDA CADETE,24037579,Grupo 14,24037593,DEPORTIVO CIEMPOZUELOS 'B',3359918,7,26,12,2,12,64,57,7,38,0,https://www.rffm.es/competicion/clasificaciones?temporada=21&competicion=24037579&grupo=24037593&tipojuego=1,2026-08-02T23:54:28.185004+00:00
2025-2026,21,CADETE,SEGUNDA CADETE,24037579,Grupo 14,24037593,ESCUELA DE FUTBOL SAN MARTIN DE LA VEGA 'B',13571360,8,26,10,3,13,67,62,5,33,0,https://www.rffm.es/competicion/clasificaciones?temporada=21&competicion=24037579&grupo=24037593&tipojuego=1,2026-08-02T23:54:28.185004+00:00
2025-2026,21,CADETE,SEGUNDA CADETE,24037579,Grupo 14,24037593,ESC. DE FUT. VALDEMORO 'F',31324,9,26,9,2,15,65,66,-1,29,0,https://www.rffm.es/competicion/clasificaciones?temporada=21&competicion=24037579&grupo=24037593&tipojuego=1,2026-08-02T23:54:28.185004+00:00
2025-2026,21,CADETE,SEGUNDA CADETE,24037579,Grupo 14,24037593,C.D. UGENA EFM 'C',17138371,10,26,8,1,17,43,70,-27,25,0,https://www.rffm.es/competicion/clasificaciones?temporada=21&competicion=24037579&grupo=24037593&tipojuego=1,2026-08-02T23:54:28.185004+00:00
2025-2026,21,CADETE,SEGUNDA CADETE,24037579,Grupo 14,24037593,A.D.Y.C. PINTO 'C',4932669,11,26,7,2,17,34,110,-76,23,0,https://www.rffm.es/competicion/clasificaciones?temporada=21&competicion=24037579&grupo=24037593&tipojuego=1,2026-08-02T23:54:28.185004+00:00
2025-2026,21,CADETE,SEGUNDA CADETE,24037579,Grupo 14,24037593,SESEÑA C.F. 'E',15442620,12,26,6,1,19,37,104,-67,19,0,https://www.rffm.es/competicion/clasificaciones?temporada=21&competicion=24037579&grupo=24037593&tipojuego=1,2026-08-02T23:54:28.185004+00:00
2025-2026,21,CADETE,SEGUNDA CADETE,24037579,Grupo 14,24037593,VALDEMORO CLUB DE FUTBOL 'B',17150015,13,26,3,1,22,16,112,-96,7,3,https://www.rffm.es/competicion/clasificaciones?temporada=21&competicion=24037579&grupo=24037593&tipojuego=1,2026-08-02T23:54:28.185004+00:00
2025-2026,21,CADETE,SEGUNDA CADETE,24037579,Grupo 14,24037593,A.D. ANCORA ARANJUEZ 'B',8956206,14,26,1,1,24,22,130,-108,4,0,https://www.rffm.es/competicion/clasificaciones?temporada=21&competicion=24037579&grupo=24037593&tipojuego=1,2026-08-02T23:54:28.185004+00:00
2025-2026,21,CADETE,SEGUNDA CADETE,24037579,Grupo 15,24037594,C.D. SERENDIPITY - VALDEMORILLO 'A',12444646,1,26,23,0,3,121,26,95,69,0,https://www.rffm.es/competicion/clasificaciones?temporada=21&competicion=24037579&grupo=24037594&tipojuego=1,2026-08-02T23:54:31.371199+00:00
2025-2026,21,CADETE,SEGUNDA CADETE,24037579,Grupo 15,24037594,LAS ROZAS C.F. 'E',526556,2,26,22,2,2,161,45,116,68,0,https://www.rffm.es/competicion/clasificaciones?temporada=21&competicion=24037579&grupo=24037594&tipojuego=1,2026-08-02T23:54:31.371199+00:00
2025-2026,21,CADETE,SEGUNDA CADETE,24037579,Grupo 15,24037594,C.D. VILLANUEVA DE LA CAÑADA 'C',1032063,3,26,22,1,3,139,30,109,67,0,https://www.rffm.es/competicion/clasificaciones?temporada=21&competicion=24037579&grupo=24037594&tipojuego=1,2026-08-02T23:54:31.371199+00:00
2025-2026,21,CADETE,SEGUNDA CADETE,24037579,Grupo 15,24037594,CDE NUEVO VILLANUEVA DEL PARDILLO 'C',20220489,4,26,21,3,2,150,24,126,66,0,https://www.rffm.es/competicion/clasificaciones?temporada=21&competicion=24037579&grupo=24037594&tipojuego=1,2026-08-02T23:54:31.371199+00:00
2025-2026,21,CADETE,SEGUNDA CADETE,24037579,Grupo 15,24037594,C.D. MINIFUTBOL TORRELODONES 'C',24040175,5,26,17,3,6,94,55,39,54,0,https://www.rffm.es/competicion/clasificaciones?temporada=21&competicion=24037579&grupo=24037594&tipojuego=1,2026-08-02T23:54:31.371199+00:00
