season,season_id,category,competition,competition_id,group,group_id,team,team_id,position,played,wins,draws,losses,goals_for,goals_against,goal_diff,points,sanction_points,source_url,scraped_at
2016-2017,12,CADETE,SEGUNDA CADETE,4993506,Grupo 16,5181570,C.D. COLONIA MOSCARDO 'C',1031557,2,22,16,3,3,78,24,54,51,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993506&grupo=5181570&tipojuego=1,2026-08-12T22:43:01.150663+00:00
2016-2017,12,CADETE,SEGUNDA CADETE,4993506,Grupo 16,5181570,ESC.MUN.FUT. ALUCHE 'C',846523,3,22,15,4,3,63,32,31,49,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993506&grupo=5181570&tipojuego=1,2026-08-12T22:43:01.150663+00:00
2016-2017,12,CADETE,SEGUNDA CADETE,4993506,Grupo 16,5181570,C.D. GOYA 'A',2016,4,22,13,2,7,60,34,26,41,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993506&grupo=5181570&tipojuego=1,2026-08-12T22:43:01.150663+00:00
2016-2017,12,CADETE,SEGUNDA CADETE,4993506,Grupo 16,5181570,LA MUTUAL JUAN XXIII 'A',1031186,5,22,12,1,9,70,52,18,37,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993506&grupo=5181570&tipojuego=1,2026-08-12T22:43:01.150663+00:00
2016-2017,12,CADETE,SEGUNDA CADETE,4993506,Grupo 16,5181570,S.A.D. C.D.S.C. LA DEHESA,1224,6,22,10,2,10,56,58,-2,32,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993506&grupo=5181570&tipojuego=1,2026-08-12T22:43:01.150663+00:00
2016-2017,12,CADETE,SEGUNDA CADETE,4993506,Grupo 16,5181570,REAL C.D. CARABANCHEL 'C',682529,7,22,7,5,10,58,69,-11,26,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993506&grupo=5181570&tipojuego=1,2026-08-12T22:43:01.150663+00:00
2016-2017,12,CADETE,SEGUNDA CADETE,4993506,Grupo 16,5181570,ESCUELA DEP.MORATALAZ 'E',847052,8,22,6,7,9,46,50,-4,25,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993506&grupo=5181570&tipojuego=1,2026-08-12T22:43:01.150663+00:00
2016-2017,12,CADETE,SEGUNDA CADETE,4993506,Grupo 16,5181570,ESCUELA FUTBOL CONCEPCION 'C',375,9,22,5,4,13,29,57,-28,19,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993506&grupo=5181570&tipojuego=1,2026-08-12T22:43:01.150663+00:00
2016-2017,12,CADETE,SEGUNDA CADETE,4993506,Grupo 16,5181570,A.D. ORCASUR SIN FRONTERAS,3161,10,22,6,1,15,43,78,-35,19,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993506&grupo=5181570&tipojuego=1,2026-08-12T22:43:01.150663+00:00
2016-2017,12,CADETE,SEGUNDA CADETE,4993506,Grupo 16,5181570,AGRUPACION C.D. LUCERO LINCES 'A',340911,11,22,5,2,15,37,88,-51,17,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993506&grupo=5181570&tipojuego=1,2026-08-12T22:43:01.150663+00:00
2016-2017,12,CADETE,SEGUNDA CADETE,4993506,Grupo 16,5181570,A.D. ESPERANZA 'C',923,12,22,0,4,18,23,98,-75,4,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993506&grupo=5181570&tipojuego=1,2026-08-12T22:43:01.150663+00:00
2016-2017,12,INFANTIL,DIVISION DE HONOR INFANTIL,4993646,Grupo 1,5135518,REAL MADRID C.F. 'A',9,1,26,24,2,0,115,11,104,74,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993646&grupo=5135518&tipojuego=1,2026-08-12T22:43:05.071296+00:00
2016-2017,12,INFANTIL,DIVISION DE HONOR INFANTIL,4993646,Grupo 1,5135518,CLUB ATLETICO DE MADRID 'A',26,2,26,23,1,2,113,11,102,70,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993646&grupo=5135518&tipojuego=1,2026-08-12T22:43:05.071296+00:00
2016-2017,12,INFANTIL,DIVISION DE HONOR INFANTIL,4993646,Grupo 1,5135518,ALCOBENDAS-LEVITT C.F. 'A',264,3,26,14,4,8,44,32,12,46,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993646&grupo=5135518&tipojuego=1,2026-08-12T22:43:05.071296+00:00
2016-2017,12,INFANTIL,DIVISION DE HONOR INFANTIL,4993646,Grupo 1,5135518,GETAFE C.F. S.A.D. 'B',571,4,26,12,8,6,46,28,18,44,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993646&grupo=5135518&tipojuego=1,2026-08-12T22:43:05.071296+00:00
2016-2017,12,INFANTIL,DIVISION DE HONOR INFANTIL,4993646,Grupo 1,5135518,R.S.D. ALCALA S.A.D. 'A',78,5,26,12,5,9,53,41,12,41,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993646&grupo=5135518&tipojuego=1,2026-08-12T22:43:05.071296+00:00
2016-2017,12,INFANTIL,DIVISION DE HONOR INFANTIL,4993646,Grupo 1,5135518,LAS ROZAS C.F.-U.C.J.C. 'A',299,6,26,10,10,6,36,28,8,40,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993646&grupo=5135518&tipojuego=1,2026-08-12T22:43:05.071296+00:00
2016-2017,12,INFANTIL,DIVISION DE HONOR INFANTIL,4993646,Grupo 1,5135518,A.D. UNION ADARVE 'A',1601,7,26,10,7,9,36,37,-1,37,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993646&grupo=5135518&tipojuego=1,2026-08-12T22:43:05.071296+00:00
2016-2017,12,INFANTIL,DIVISION DE HONOR INFANTIL,4993646,Grupo 1,5135518,C.D. SAN FERNANDO 'A',127,8,26,9,4,13,45,62,-17,31,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993646&grupo=5135518&tipojuego=1,2026-08-12T22:43:05.071296+00:00
2016-2017,12,INFANTIL,DIVISION DE HONOR INFANTIL,4993646,Grupo 1,5135518,RAYO CIUDAD ALCOBENDAS C.F. 'A',846594,9,26,7,9,10,28,45,-17,30,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993646&grupo=5135518&tipojuego=1,2026-08-12T22:43:05.071296+00:00
2016-2017,12,INFANTIL,DIVISION DE HONOR INFANTIL,4993646,Grupo 1,5135518,A.D. SPORTING HORTALEZA 'A',551,10,26,7,8,11,34,54,-20,29,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993646&grupo=5135518&tipojuego=1,2026-08-12T22:43:05.071296+00:00
2016-2017,12,INFANTIL,DIVISION DE HONOR INFANTIL,4993646,Grupo 1,5135518,E.F.M.O. BOADILLA 'A',1743,11,26,8,4,14,18,63,-45,28,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993646&grupo=5135518&tipojuego=1,2026-08-12T22:43:05.071296+00:00
2016-2017,12,INFANTIL,DIVISION DE HONOR INFANTIL,4993646,Grupo 1,5135518,C.F. RAYO MAJADAHONDA 'A',2209,12,26,6,2,18,22,65,-43,20,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993646&grupo=5135518&tipojuego=1,2026-08-12T22:43:05.071296+00:00
2016-2017,12,INFANTIL,DIVISION DE HONOR INFANTIL,4993646,Grupo 1,5135518,UNION ZONA NORTE 'A',2240,13,26,5,2,19,18,57,-39,17,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993646&grupo=5135518&tipojuego=1,2026-08-12T22:43:05.071296+00:00
2016-2017,12,INFANTIL,DIVISION DE HONOR INFANTIL,4993646,Grupo 1,5135518,S.A.D. FUNDACION RAYO VALLECANO 'A',334253,14,26,1,2,23,13,87,-74,5,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993646&grupo=5135518&tipojuego=1,2026-08-12T22:43:05.071296+00:00
2016-2017,12,INFANTIL,DIVISION DE HONOR INFANTIL,4993646,Grupo 2,5135521,RAYO VALLECANO DE MADRID 'A',64,1,26,20,2,4,87,30,57,62,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993646&grupo=5135521&tipojuego=1,2026-08-12T22:43:04.894999+00:00
2016-2017,12,INFANTIL,DIVISION DE HONOR INFANTIL,4993646,Grupo 2,5135521,C.D. MOSTOLES U.R.J.C. 'A',2134,2,26,18,5,3,57,23,34,59,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993646&grupo=5135521&tipojuego=1,2026-08-12T22:43:04.894999+00:00
2016-2017,12,INFANTIL,DIVISION DE HONOR INFANTIL,4993646,Grupo 2,5135521,C.D. LEGANES S.A.D. 'A',100,3,26,17,7,2,70,19,51,58,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993646&grupo=5135521&tipojuego=1,2026-08-12T22:43:04.894999+00:00
2016-2017,12,INFANTIL,DIVISION DE HONOR INFANTIL,4993646,Grupo 2,5135521,CLUB ATLETICO DE MADRID 'B',300551,4,26,16,1,9,55,41,14,49,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993646&grupo=5135521&tipojuego=1,2026-08-12T22:43:04.894999+00:00
2016-2017,12,INFANTIL,DIVISION DE HONOR INFANTIL,4993646,Grupo 2,5135521,REAL MADRID C.F. 'B',10,5,26,14,3,9,56,40,16,45,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993646&grupo=5135521&tipojuego=1,2026-08-12T22:43:04.894999+00:00
2016-2017,12,INFANTIL,DIVISION DE HONOR INFANTIL,4993646,Grupo 2,5135521,A.D. ALCORCON S.A.D. 'A',287,6,26,13,6,7,62,34,28,45,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993646&grupo=5135521&tipojuego=1,2026-08-12T22:43:04.894999+00:00
2016-2017,12,INFANTIL,DIVISION DE HONOR INFANTIL,4993646,Grupo 2,5135521,CIUDAD DE GETAFE SPORT CLUB 'A',2025,7,26,10,11,5,50,28,22,41,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993646&grupo=5135521&tipojuego=1,2026-08-12T22:43:04.894999+00:00
2016-2017,12,INFANTIL,DIVISION DE HONOR INFANTIL,4993646,Grupo 2,5135521,C.F. FUENLABRADA S.A.D. 'A',300347,8,26,10,3,13,34,44,-10,33,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993646&grupo=5135521&tipojuego=1,2026-08-12T22:43:04.894999+00:00
2016-2017,12,INFANTIL,DIVISION DE HONOR INFANTIL,4993646,Grupo 2,5135521,A.D. ILLESCAS 'A',1657,9,26,9,3,14,40,54,-14,30,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993646&grupo=5135521&tipojuego=1,2026-08-12T22:43:04.894999+00:00
2016-2017,12,INFANTIL,DIVISION DE HONOR INFANTIL,4993646,Grupo 2,5135521,GETAFE C.F. S.A.D. 'A',570,10,26,8,4,14,37,55,-18,28,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993646&grupo=5135521&tipojuego=1,2026-08-12T22:43:04.894999+00:00
2016-2017,12,INFANTIL,DIVISION DE HONOR INFANTIL,4993646,Grupo 2,5135521,A.D. UNION CARRASCAL 'A',2356,11,26,6,8,12,25,44,-19,26,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993646&grupo=5135521&tipojuego=1,2026-08-12T22:43:04.894999+00:00
2016-2017,12,INFANTIL,DIVISION DE HONOR INFANTIL,4993646,Grupo 2,5135521,C.F. TRIVAL VALDERAS ALCORCON 'A',1569,12,26,5,5,16,32,63,-31,20,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993646&grupo=5135521&tipojuego=1,2026-08-12T22:43:04.894999+00:00
2016-2017,12,INFANTIL,DIVISION DE HONOR INFANTIL,4993646,Grupo 2,5135521,ASOC. CULTURAL EL BERCIAL 'A',864,13,26,3,3,20,25,84,-59,12,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993646&grupo=5135521&tipojuego=1,2026-08-12T22:43:04.894999+00:00
2016-2017,12,INFANTIL,DIVISION DE HONOR INFANTIL,4993646,Grupo 2,5135521,UNION DEPORTIVA LA POVEDA 'A',2730,14,26,1,3,22,10,81,-71,6,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993646&grupo=5135521&tipojuego=1,2026-08-12T22:43:04.894999+00:00
2016-2017,12,INFANTIL,PRIMERA DIVISION AUTONOMICA INFANTIL,4993647,Grupo 1,5135538,ATLETICO MADRILEÑO C.F. 'A',2327,1,26,22,2,2,102,25,77,68,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993647&grupo=5135538&tipojuego=1,2026-08-12T22:43:08.039111+00:00
2016-2017,12,INFANTIL,PRIMERA DIVISION AUTONOMICA INFANTIL,4993647,Grupo 1,5135538,C.D. NUEVO BOADILLA 'A',334288,2,26,17,5,4,69,30,39,56,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993647&grupo=5135538&tipojuego=1,2026-08-12T22:43:08.039111+00:00
2016-2017,12,INFANTIL,PRIMERA DIVISION AUTONOMICA INFANTIL,4993647,Grupo 1,5135538,DEPORTIVO A.V. SANTA ANA 'A',1406,3,26,17,4,5,73,38,35,55,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993647&grupo=5135538&tipojuego=1,2026-08-12T22:43:08.039111+00:00
2016-2017,12,INFANTIL,PRIMERA DIVISION AUTONOMICA INFANTIL,4993647,Grupo 1,5135538,ARAVACA C.F. 'A',112,4,26,15,7,4,74,51,23,52,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993647&grupo=5135538&tipojuego=1,2026-08-12T22:43:08.039111+00:00
2016-2017,12,INFANTIL,PRIMERA DIVISION AUTONOMICA INFANTIL,4993647,Grupo 1,5135538,C.D. CANILLAS 'A',485,5,26,15,4,7,67,50,17,49,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993647&grupo=5135538&tipojuego=1,2026-08-12T22:43:08.039111+00:00
2016-2017,12,INFANTIL,PRIMERA DIVISION AUTONOMICA INFANTIL,4993647,Grupo 1,5135538,C.D. CIUDAD DEL FUTBOL 'A',2277258,6,26,14,4,8,62,30,32,46,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993647&grupo=5135538&tipojuego=1,2026-08-12T22:43:08.039111+00:00
2016-2017,12,INFANTIL,PRIMERA DIVISION AUTONOMICA INFANTIL,4993647,Grupo 1,5135538,C.F. POZUELO DE ALARCON 'A',1880,7,26,13,7,6,55,40,15,46,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993647&grupo=5135538&tipojuego=1,2026-08-12T22:43:08.039111+00:00
2016-2017,12,INFANTIL,PRIMERA DIVISION AUTONOMICA INFANTIL,4993647,Grupo 1,5135538,E.F. SIETE PICOS COLMENAR 'A',2984,8,26,13,0,13,67,61,6,39,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993647&grupo=5135538&tipojuego=1,2026-08-12T22:43:08.039111+00:00
2016-2017,12,INFANTIL,PRIMERA DIVISION AUTONOMICA INFANTIL,4993647,Grupo 1,5135538,U.D. SAN SEBASTIAN REYES 'A',413,9,26,10,0,16,41,64,-23,30,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993647&grupo=5135538&tipojuego=1,2026-08-12T22:43:08.039111+00:00
2016-2017,12,INFANTIL,PRIMERA DIVISION AUTONOMICA INFANTIL,4993647,Grupo 1,5135538,JUVENTUD SANSE 'A',1316,10,26,9,2,15,49,67,-18,29,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993647&grupo=5135538&tipojuego=1,2026-08-12T22:43:08.039111+00:00
2016-2017,12,INFANTIL,PRIMERA DIVISION AUTONOMICA INFANTIL,4993647,Grupo 1,5135538,ALCOBENDAS C.F. 'B',266,11,26,5,3,18,35,67,-32,18,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993647&grupo=5135538&tipojuego=1,2026-08-12T22:43:08.039111+00:00
2016-2017,12,INFANTIL,PRIMERA DIVISION AUTONOMICA INFANTIL,4993647,Grupo 1,5135538,C.D. FUTBOL TRES CANTOS 'A',2035,12,26,4,1,21,23,60,-37,13,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993647&grupo=5135538&tipojuego=1,2026-08-12T22:43:08.039111+00:00
2016-2017,12,INFANTIL,PRIMERA DIVISION AUTONOMICA INFANTIL,4993647,Grupo 1,5135538,UNION COLLADO VILLALBA 'A',1625,13,26,4,1,21,30,108,-78,13,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993647&grupo=5135538&tipojuego=1,2026-08-12T22:43:08.039111+00:00
2016-2017,12,INFANTIL,PRIMERA DIVISION AUTONOMICA INFANTIL,4993647,Grupo 1,5135538,A.D. FUNDACION 'A',1425,14,26,2,4,20,24,80,-56,10,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993647&grupo=5135538&tipojuego=1,2026-08-12T22:43:08.039111+00:00
2016-2017,12,INFANTIL,PRIMERA DIVISION AUTONOMICA INFANTIL,4993647,Grupo 2,5135539,A.D. COMPLUTENSE ALCALA 'A',2458,1,26,22,2,2,117,24,93,68,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993647&grupo=5135539&tipojuego=1,2026-08-12T22:43:04.676091+00:00
2016-2017,12,INFANTIL,PRIMERA DIVISION AUTONOMICA INFANTIL,4993647,Grupo 2,5135539,C.D. CHAMARTIN VERGARA 'A',334217,2,26,22,1,3,114,22,92,67,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993647&grupo=5135539&tipojuego=1,2026-08-12T22:43:04.676091+00:00
2016-2017,12,INFANTIL,PRIMERA DIVISION AUTONOMICA INFANTIL,4993647,Grupo 2,5135539,C.D. PARACUELLOS 'A',334220,3,26,18,2,6,58,27,31,56,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993647&grupo=5135539&tipojuego=1,2026-08-12T22:43:04.676091+00:00
2016-2017,12,INFANTIL,PRIMERA DIVISION AUTONOMICA INFANTIL,4993647,Grupo 2,5135539,C.D. VICALVARO 'A',601,4,26,15,8,3,69,25,44,53,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993647&grupo=5135539&tipojuego=1,2026-08-12T22:43:04.676091+00:00
2016-2017,12,INFANTIL,PRIMERA DIVISION AUTONOMICA INFANTIL,4993647,Grupo 2,5135539,ALAMEDA DE OSUNA E.F. 'A',1390,5,26,14,5,7,61,37,24,47,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993647&grupo=5135539&tipojuego=1,2026-08-12T22:43:04.676091+00:00
2016-2017,12,INFANTIL,PRIMERA DIVISION AUTONOMICA INFANTIL,4993647,Grupo 2,5135539,E.D.M. SAN BLAS 'A',1766,6,26,13,5,8,45,30,15,44,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993647&grupo=5135539&tipojuego=1,2026-08-12T22:43:04.676091+00:00
2016-2017,12,INFANTIL,PRIMERA DIVISION AUTONOMICA INFANTIL,4993647,Grupo 2,5135539,ESCUELA DE FUTBOL ARGANDA 'A',1549,7,26,13,4,9,62,37,25,43,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993647&grupo=5135539&tipojuego=1,2026-08-12T22:43:04.676091+00:00
2016-2017,12,INFANTIL,PRIMERA DIVISION AUTONOMICA INFANTIL,4993647,Grupo 2,5135539,C.D. AVANCE 'A',615,8,26,8,6,12,43,56,-13,30,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993647&grupo=5135539&tipojuego=1,2026-08-12T22:43:04.676091+00:00
2016-2017,12,INFANTIL,PRIMERA DIVISION AUTONOMICA INFANTIL,4993647,Grupo 2,5135539,ESCUELA FUTBOL CONCEPCION 'A',376,9,26,8,3,15,28,51,-23,27,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993647&grupo=5135539&tipojuego=1,2026-08-12T22:43:04.676091+00:00
2016-2017,12,INFANTIL,PRIMERA DIVISION AUTONOMICA INFANTIL,4993647,Grupo 2,5135539,R.S.D. ALCALA S.A.D. 'B',79,10,26,6,8,12,58,66,-8,26,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993647&grupo=5135539&tipojuego=1,2026-08-12T22:43:04.676091+00:00
2016-2017,12,INFANTIL,PRIMERA DIVISION AUTONOMICA INFANTIL,4993647,Grupo 2,5135539,ATLETICO MADRILEÑO C.F. 'B',2328,11,26,6,6,14,32,59,-27,24,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993647&grupo=5135539&tipojuego=1,2026-08-12T22:43:04.676091+00:00
2016-2017,12,INFANTIL,PRIMERA DIVISION AUTONOMICA INFANTIL,4993647,Grupo 2,5135539,ATLETICO TORREJON DE ARDO 'A',2254,12,26,6,5,15,54,69,-15,23,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993647&grupo=5135539&tipojuego=1,2026-08-12T22:43:04.676091+00:00
2016-2017,12,INFANTIL,PRIMERA DIVISION AUTONOMICA INFANTIL,4993647,Grupo 2,5135539,A.D. NAYA 'A',1116,13,26,1,4,21,17,126,-109,7,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993647&grupo=5135539&tipojuego=1,2026-08-12T22:43:04.676091+00:00
2016-2017,12,INFANTIL,PRIMERA DIVISION AUTONOMICA INFANTIL,4993647,Grupo 2,5135539,C.D. PALESTRA ATENEA 'A',2270536,14,26,0,1,25,15,144,-129,1,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993647&grupo=5135539&tipojuego=1,2026-08-12T22:43:04.676091+00:00
2016-2017,12,INFANTIL,PRIMERA DIVISION AUTONOMICA INFANTIL,4993647,Grupo 3,5135542,CLUB ATLETICO DE MADRID 'C',300544,1,26,22,3,1,128,25,103,69,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993647&grupo=5135542&tipojuego=1,2026-08-12T22:43:08.475162+00:00
2016-2017,12,INFANTIL,PRIMERA DIVISION AUTONOMICA INFANTIL,4993647,Grupo 3,5135542,ESCUELA DEP.MORATALAZ 'A',632,2,26,17,7,2,83,17,66,58,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993647&grupo=5135542&tipojuego=1,2026-08-12T22:43:08.475162+00:00
2016-2017,12,INFANTIL,PRIMERA DIVISION AUTONOMICA INFANTIL,4993647,Grupo 3,5135542,RAYO VALLECANO DE MADRID 'B',63,3,26,17,3,6,96,37,59,54,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993647&grupo=5135542&tipojuego=1,2026-08-12T22:43:08.475162+00:00
2016-2017,12,INFANTIL,PRIMERA DIVISION AUTONOMICA INFANTIL,4993647,Grupo 3,5135542,ESCUELA DE FUTBOL A.F.E. 'A',915,4,26,15,7,4,83,42,41,52,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993647&grupo=5135542&tipojuego=1,2026-08-12T22:43:08.475162+00:00
2016-2017,12,INFANTIL,PRIMERA DIVISION AUTONOMICA INFANTIL,4993647,Grupo 3,5135542,REAL C.D. CARABANCHEL 'A',51,5,26,14,5,7,57,39,18,47,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993647&grupo=5135542&tipojuego=1,2026-08-12T22:43:08.475162+00:00
2016-2017,12,INFANTIL,PRIMERA DIVISION AUTONOMICA INFANTIL,4993647,Grupo 3,5135542,GETAFE C.F. S.A.D. 'D',573,6,26,13,5,8,51,29,22,44,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993647&grupo=5135542&tipojuego=1,2026-08-12T22:43:08.475162+00:00
2016-2017,12,INFANTIL,PRIMERA DIVISION AUTONOMICA INFANTIL,4993647,Grupo 3,5135542,ESC.MUN.FUT. ALUCHE 'A',1633,7,26,12,6,8,54,52,2,42,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993647&grupo=5135542&tipojuego=1,2026-08-12T22:43:08.475162+00:00
2016-2017,12,INFANTIL,PRIMERA DIVISION AUTONOMICA INFANTIL,4993647,Grupo 3,5135542,A.D. VILLAVERDE BAJO 'A',1841,8,26,9,6,11,54,67,-13,33,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993647&grupo=5135542&tipojuego=1,2026-08-12T22:43:08.475162+00:00
2016-2017,12,INFANTIL,PRIMERA DIVISION AUTONOMICA INFANTIL,4993647,Grupo 3,5135542,ESC. FUT. A.V. LA CHIMENEA 'A',1103,9,26,9,5,12,50,47,3,32,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993647&grupo=5135542&tipojuego=1,2026-08-12T22:43:08.475162+00:00
2016-2017,12,INFANTIL,PRIMERA DIVISION AUTONOMICA INFANTIL,4993647,Grupo 3,5135542,C.D. LEGANES S.A.D. 'B',101,10,26,9,5,12,51,65,-14,32,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993647&grupo=5135542&tipojuego=1,2026-08-12T22:43:08.475162+00:00
2016-2017,12,INFANTIL,PRIMERA DIVISION AUTONOMICA INFANTIL,4993647,Grupo 3,5135542,ADEPO PALOMERAS 'A',1692,11,26,6,5,15,37,65,-28,23,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993647&grupo=5135542&tipojuego=1,2026-08-12T22:43:08.475162+00:00
2016-2017,12,INFANTIL,PRIMERA DIVISION AUTONOMICA INFANTIL,4993647,Grupo 3,5135542,A.D. ESCUELA FUTBOL USERA 'A',1428,12,26,6,2,18,38,60,-22,20,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993647&grupo=5135542&tipojuego=1,2026-08-12T22:43:08.475162+00:00
2016-2017,12,INFANTIL,PRIMERA DIVISION AUTONOMICA INFANTIL,4993647,Grupo 3,5135542,C.D. PUERTA BONITA 'A',1237,13,26,2,1,23,26,146,-120,7,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993647&grupo=5135542&tipojuego=1,2026-08-12T22:43:08.475162+00:00
2016-2017,12,INFANTIL,PRIMERA DIVISION AUTONOMICA INFANTIL,4993647,Grupo 3,5135542,C.D. LOS YEBENES-SAN BRUNO 'A',1250,14,26,1,0,25,20,137,-117,3,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993647&grupo=5135542&tipojuego=1,2026-08-12T22:43:08.475162+00:00
2016-2017,12,INFANTIL,PRIMERA DIVISION AUTONOMICA INFANTIL,4993647,Grupo 4,5135543,CIUDAD DE GETAFE SPORT CLUB 'B',3374787,1,26,19,5,2,66,22,44,62,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993647&grupo=5135543&tipojuego=1,2026-08-12T22:43:04.526241+00:00
2016-2017,12,INFANTIL,PRIMERA DIVISION AUTONOMICA INFANTIL,4993647,Grupo 4,5135543,C.D. LUGO FUENLABRADA 'A',2100,2,26,19,4,3,74,32,42,61,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993647&grupo=5135543&tipojuego=1,2026-08-12T22:43:04.526241+00:00
2016-2017,12,INFANTIL,PRIMERA DIVISION AUTONOMICA INFANTIL,4993647,Grupo 4,5135543,ESCUELA FUTBOL DE BRUNETE 'A',2292,3,26,13,4,9,43,40,3,43,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993647&grupo=5135543&tipojuego=1,2026-08-12T22:43:04.526241+00:00
