season,season_id,category,competition,competition_id,group,group_id,team,team_id,position,played,wins,draws,losses,goals_for,goals_against,goal_diff,points,sanction_points,source_url,scraped_at
2017-2018,13,ALEVIN,PRIMERA ALEVIN,6938924,Grupo 4,7166135,C.F. TORREJON DE ARDOZ CFT 'A',2719736,3,26,18,4,4,109,56,53,58,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6938924&grupo=7166135&tipojuego=1,2026-08-12T22:06:20.592024+00:00
2017-2018,13,ALEVIN,PRIMERA ALEVIN,6938924,Grupo 4,7166135,A.D. NUEVO BAZTAN 'A',1966,4,26,16,5,5,67,32,35,50,3,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6938924&grupo=7166135&tipojuego=1,2026-08-12T22:06:20.592024+00:00
2017-2018,13,ALEVIN,PRIMERA ALEVIN,6938924,Grupo 4,7166135,R.S.D. ALCALA S.A.D. 'D',334295,5,26,12,7,7,48,35,13,43,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6938924&grupo=7166135&tipojuego=1,2026-08-12T22:06:20.592024+00:00
2017-2018,13,ALEVIN,PRIMERA ALEVIN,6938924,Grupo 4,7166135,C.F. RAYO ENSANCHE 'A',300431,6,26,11,8,7,50,53,-3,41,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6938924&grupo=7166135&tipojuego=1,2026-08-12T22:06:20.592024+00:00
2017-2018,13,ALEVIN,PRIMERA ALEVIN,6938924,Grupo 4,7166135,A.D. CHORRILLO DIST. VIII 'A',999,7,26,12,3,11,53,57,-4,39,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6938924&grupo=7166135&tipojuego=1,2026-08-12T22:06:20.592024+00:00
2017-2018,13,ALEVIN,PRIMERA ALEVIN,6938924,Grupo 4,7166135,C.D. AVANCE 'B',620,8,26,9,3,14,41,55,-14,30,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6938924&grupo=7166135&tipojuego=1,2026-08-12T22:06:20.592024+00:00
2017-2018,13,ALEVIN,PRIMERA ALEVIN,6938924,Grupo 4,7166135,A.D. NAYA 'B',680493,9,26,8,4,14,43,65,-22,28,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6938924&grupo=7166135&tipojuego=1,2026-08-12T22:06:20.592024+00:00
2017-2018,13,ALEVIN,PRIMERA ALEVIN,6938924,Grupo 4,7166135,A.D. HENARES D.IV 'A',754,10,26,8,1,17,45,66,-21,25,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6938924&grupo=7166135&tipojuego=1,2026-08-12T22:06:20.592024+00:00
2017-2018,13,ALEVIN,PRIMERA ALEVIN,6938924,Grupo 4,7166135,S.A.D. ESPARTALES SUR 'B',846973,11,26,6,3,17,33,92,-59,21,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6938924&grupo=7166135&tipojuego=1,2026-08-12T22:06:20.592024+00:00
2017-2018,13,ALEVIN,PRIMERA ALEVIN,6938924,Grupo 4,7166135,CLUB CIUDAD HENARES 'A',300417,12,26,6,1,19,37,86,-49,19,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6938924&grupo=7166135&tipojuego=1,2026-08-12T22:06:20.592024+00:00
2017-2018,13,ALEVIN,PRIMERA ALEVIN,6938924,Grupo 4,7166135,C.D. ROJIBLANCOS DE TORREJON DE ARDOZ 'A',2277319,13,25,4,1,20,24,94,-70,10,3,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6938924&grupo=7166135&tipojuego=1,2026-08-12T22:06:20.592024+00:00
2017-2018,13,ALEVIN,PRIMERA ALEVIN,6938924,Grupo 5,7166139,A.D. ARGANDA C.F. 'A',3343932,1,26,21,3,2,105,13,92,66,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6938924&grupo=7166139&tipojuego=1,2026-08-12T22:06:20.574355+00:00
2017-2018,13,ALEVIN,PRIMERA ALEVIN,6938924,Grupo 5,7166139,C.D. SAMPER 'A',2732902,2,26,21,3,2,121,24,97,66,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6938924&grupo=7166139&tipojuego=1,2026-08-12T22:06:20.574355+00:00
2017-2018,13,ALEVIN,PRIMERA ALEVIN,6938924,Grupo 5,7166139,A.D. SPORTING SAN FERNANDO DE HENARES 'A',2657,3,26,21,2,3,123,21,102,65,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6938924&grupo=7166139&tipojuego=1,2026-08-12T22:06:20.574355+00:00
2017-2018,13,ALEVIN,PRIMERA ALEVIN,6938924,Grupo 5,7166139,ESC. MUN. FUT. VILLAREJO,526136,4,26,16,5,5,52,33,19,53,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6938924&grupo=7166139&tipojuego=1,2026-08-12T22:06:20.574355+00:00
2017-2018,13,ALEVIN,PRIMERA ALEVIN,6938924,Grupo 5,7166139,S.A.D. A.D.C. PARQUE SURESTE 'B',2809,5,26,15,3,8,83,36,47,48,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6938924&grupo=7166139&tipojuego=1,2026-08-12T22:06:20.574355+00:00
2017-2018,13,ALEVIN,PRIMERA ALEVIN,6938924,Grupo 5,7166139,E.M.F. DE CARABAÑA,2720910,6,26,13,4,9,83,68,15,43,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6938924&grupo=7166139&tipojuego=1,2026-08-12T22:06:20.574355+00:00
2017-2018,13,ALEVIN,PRIMERA ALEVIN,6938924,Grupo 5,7166139,ESCUELA MUN. FUT. TIELMES,3359428,7,26,13,4,9,73,47,26,43,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6938924&grupo=7166139&tipojuego=1,2026-08-12T22:06:20.574355+00:00
2017-2018,13,ALEVIN,PRIMERA ALEVIN,6938924,Grupo 5,7166139,ATLETICO VELILLA C.F.,3345489,8,26,11,2,13,59,47,12,32,3,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6938924&grupo=7166139&tipojuego=1,2026-08-12T22:06:20.574355+00:00
2017-2018,13,ALEVIN,PRIMERA ALEVIN,6938924,Grupo 5,7166139,C.D. SAN FERNANDO 'B',130,9,26,10,2,14,53,67,-14,32,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6938924&grupo=7166139&tipojuego=1,2026-08-12T22:06:20.574355+00:00
2017-2018,13,ALEVIN,PRIMERA ALEVIN,6938924,Grupo 5,7166139,A.D.A. TOLEDO OLIVOS C.F. 'A',1096,10,26,6,5,15,43,81,-38,23,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6938924&grupo=7166139&tipojuego=1,2026-08-12T22:06:20.574355+00:00
2017-2018,13,ALEVIN,PRIMERA ALEVIN,6938924,Grupo 5,7166139,ESC. MUN. FUT. VALDEMORO 'E',1031196,11,26,6,0,20,31,91,-60,18,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6938924&grupo=7166139&tipojuego=1,2026-08-12T22:06:20.574355+00:00
2017-2018,13,ALEVIN,PRIMERA ALEVIN,6938924,Grupo 5,7166139,E.F. RIVAS VACIAMADRID 'B',466832,12,26,5,2,19,24,113,-89,17,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6938924&grupo=7166139&tipojuego=1,2026-08-12T22:06:20.574355+00:00
2017-2018,13,ALEVIN,PRIMERA ALEVIN,6938924,Grupo 5,7166139,C.D. COSLADA 'B',695,13,26,4,2,20,24,110,-86,14,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6938924&grupo=7166139&tipojuego=1,2026-08-12T22:06:20.574355+00:00
2017-2018,13,ALEVIN,PRIMERA ALEVIN,6938924,Grupo 5,7166139,ATLETICO LOECHES 'A',1049200,14,26,1,1,24,15,138,-123,4,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6938924&grupo=7166139&tipojuego=1,2026-08-12T22:06:20.574355+00:00
2017-2018,13,ALEVIN,PRIMERA ALEVIN,6938924,Grupo 6,7166450,C.D. MADRID SESEÑA 'A',3359958,1,26,23,1,2,110,22,88,70,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6938924&grupo=7166450&tipojuego=1,2026-08-12T22:06:21.129568+00:00
2017-2018,13,ALEVIN,PRIMERA ALEVIN,6938924,Grupo 6,7166450,C.D. LEGANES ACADEMIA 'B',2423,2,26,21,1,4,105,32,73,64,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6938924&grupo=7166450&tipojuego=1,2026-08-12T22:06:21.129568+00:00
2017-2018,13,ALEVIN,PRIMERA ALEVIN,6938924,Grupo 6,7166450,A.D. PARLA 'A',320,3,26,17,7,2,72,28,44,58,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6938924&grupo=7166450&tipojuego=1,2026-08-12T22:06:21.129568+00:00
2017-2018,13,ALEVIN,PRIMERA ALEVIN,6938924,Grupo 6,7166450,C.D. COLMENAR DE OREJA,780,4,26,15,5,6,77,42,35,50,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6938924&grupo=7166450&tipojuego=1,2026-08-12T22:06:21.129568+00:00
2017-2018,13,ALEVIN,PRIMERA ALEVIN,6938924,Grupo 6,7166450,SESEÑA C.F. 'B',2279677,5,26,15,3,8,82,37,45,48,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6938924&grupo=7166450&tipojuego=1,2026-08-12T22:06:21.129568+00:00
2017-2018,13,ALEVIN,PRIMERA ALEVIN,6938924,Grupo 6,7166450,ESC. MUN. FUT. VALDEMORO 'C',378060,6,26,15,1,10,99,43,56,46,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6938924&grupo=7166450&tipojuego=1,2026-08-12T22:06:21.129568+00:00
2017-2018,13,ALEVIN,PRIMERA ALEVIN,6938924,Grupo 6,7166450,C.D. CIUDAD DE PINTO 'B',1031181,7,26,12,4,10,65,66,-1,40,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6938924&grupo=7166450&tipojuego=1,2026-08-12T22:06:21.129568+00:00
2017-2018,13,ALEVIN,PRIMERA ALEVIN,6938924,Grupo 6,7166450,C.D. SITIO DE ARANJUEZ 'A',1031696,8,26,8,6,12,44,50,-6,30,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6938924&grupo=7166450&tipojuego=1,2026-08-12T22:06:21.129568+00:00
2017-2018,13,ALEVIN,PRIMERA ALEVIN,6938924,Grupo 6,7166450,REAL ARANJUEZ C.F. 'B',4950046,9,26,9,2,15,65,84,-19,29,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6938924&grupo=7166450&tipojuego=1,2026-08-12T22:06:21.129568+00:00
2017-2018,13,ALEVIN,PRIMERA ALEVIN,6938924,Grupo 6,7166450,A.D.Y C. PINTO 'A',2565,10,26,7,4,15,38,65,-27,25,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6938924&grupo=7166450&tipojuego=1,2026-08-12T22:06:21.129568+00:00
2017-2018,13,ALEVIN,PRIMERA ALEVIN,6938924,Grupo 6,7166450,C.D. VILLACONEJOS,1040,11,26,7,2,17,55,83,-28,23,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6938924&grupo=7166450&tipojuego=1,2026-08-12T22:06:21.129568+00:00
2017-2018,13,ALEVIN,PRIMERA ALEVIN,6938924,Grupo 6,7166450,A.D. FUTBOL SALA CHINCHON,2720305,12,26,5,3,18,33,99,-66,18,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6938924&grupo=7166450&tipojuego=1,2026-08-12T22:06:21.129568+00:00
2017-2018,13,ALEVIN,PRIMERA ALEVIN,6938924,Grupo 6,7166450,ESC.MUN. TORREJON DE LA CALZADA 'A',2729719,13,26,5,1,20,58,121,-63,16,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6938924&grupo=7166450&tipojuego=1,2026-08-12T22:06:21.129568+00:00
2017-2018,13,ALEVIN,PRIMERA ALEVIN,6938924,Grupo 6,7166450,SAN MARTIN DE LA VEGA C.F. 'A',1915,14,26,3,0,23,23,154,-131,9,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6938924&grupo=7166450&tipojuego=1,2026-08-12T22:06:21.129568+00:00
2017-2018,13,ALEVIN,PRIMERA ALEVIN,6938924,Grupo 7,7166487,C.D. SANTA BARBARA GETAFE 'B',2732942,1,24,19,4,1,73,15,58,61,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6938924&grupo=7166487&tipojuego=1,2026-08-12T22:06:20.745912+00:00
2017-2018,13,ALEVIN,PRIMERA ALEVIN,6938924,Grupo 7,7166487,C.D. FORTUNA,1032268,2,24,17,3,4,70,17,53,54,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6938924&grupo=7166487&tipojuego=1,2026-08-12T22:06:20.745912+00:00
2017-2018,13,ALEVIN,PRIMERA ALEVIN,6938924,Grupo 7,7166487,A.D.C. BRUNETE 'A',1898,3,24,14,6,4,57,24,33,48,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6938924&grupo=7166487&tipojuego=1,2026-08-12T22:06:20.745912+00:00
2017-2018,13,ALEVIN,PRIMERA ALEVIN,6938924,Grupo 7,7166487,A.D. JUVENTUD CANARIO 'A',466854,4,24,13,3,8,44,37,7,42,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6938924&grupo=7166487&tipojuego=1,2026-08-12T22:06:20.745912+00:00
2017-2018,13,ALEVIN,PRIMERA ALEVIN,6938924,Grupo 7,7166487,FEPE GETAFE III 'A',1014,5,24,11,6,7,41,26,15,39,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6938924&grupo=7166487&tipojuego=1,2026-08-12T22:06:20.745912+00:00
2017-2018,13,ALEVIN,PRIMERA ALEVIN,6938924,Grupo 7,7166487,A.D. EL NORTE 'A',466848,6,24,9,7,8,36,36,0,34,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6938924&grupo=7166487&tipojuego=1,2026-08-12T22:06:20.745912+00:00
2017-2018,13,ALEVIN,PRIMERA ALEVIN,6938924,Grupo 7,7166487,A.D. UNION CARRASCAL 'B',2360,7,24,9,7,8,48,44,4,34,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6938924&grupo=7166487&tipojuego=1,2026-08-12T22:06:20.745912+00:00
2017-2018,13,ALEVIN,PRIMERA ALEVIN,6938924,Grupo 7,7166487,E.M.F. HUMANES 'B',4945060,8,24,9,6,9,43,39,4,33,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6938924&grupo=7166487&tipojuego=1,2026-08-12T22:06:20.745912+00:00
2017-2018,13,ALEVIN,PRIMERA ALEVIN,6938924,Grupo 7,7166487,C.D. LEGANES ACADEMIA 'C',912013,9,24,9,5,10,42,39,3,32,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6938924&grupo=7166487&tipojuego=1,2026-08-12T22:06:20.745912+00:00
2017-2018,13,ALEVIN,PRIMERA ALEVIN,6938924,Grupo 7,7166487,CIUDAD DE GETAFE SPORT CLUB 'C',3374807,10,24,5,6,13,32,49,-17,21,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6938924&grupo=7166487&tipojuego=1,2026-08-12T22:06:20.745912+00:00
2017-2018,13,ALEVIN,PRIMERA ALEVIN,6938924,Grupo 7,7166487,C.D. PARQUE VERDE,1133,11,24,5,6,13,26,43,-17,21,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6938924&grupo=7166487&tipojuego=1,2026-08-12T22:06:20.745912+00:00
2017-2018,13,ALEVIN,PRIMERA ALEVIN,6938924,Grupo 7,7166487,ESCUELA FUTBOL CIUDAD DE GETAFE 'A',2721359,12,24,3,7,14,20,52,-32,16,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6938924&grupo=7166487&tipojuego=1,2026-08-12T22:06:20.745912+00:00
2017-2018,13,ALEVIN,PRIMERA ALEVIN,6938924,Grupo 7,7166487,A.D. ILLESCAS 'D',3042640,13,24,0,0,24,10,121,-111,0,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6938924&grupo=7166487&tipojuego=1,2026-08-12T22:06:20.745912+00:00
2017-2018,13,ALEVIN,PRIMERA ALEVIN,6938924,Grupo 8,7166559,E.M.F. HUMANES 'A',4945059,1,26,25,0,1,182,9,173,75,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6938924&grupo=7166559&tipojuego=1,2026-08-12T22:06:20.898361+00:00
2017-2018,13,ALEVIN,PRIMERA ALEVIN,6938924,Grupo 8,7166559,C.D. GRIÑON 'A',965,2,26,20,3,3,90,27,63,63,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6938924&grupo=7166559&tipojuego=1,2026-08-12T22:06:20.898361+00:00
2017-2018,13,ALEVIN,PRIMERA ALEVIN,6938924,Grupo 8,7166559,C.D. LUGO FUENLABRADA 'B',2107,3,26,18,2,6,84,58,26,56,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6938924&grupo=7166559&tipojuego=1,2026-08-12T22:06:20.898361+00:00
2017-2018,13,ALEVIN,PRIMERA ALEVIN,6938924,Grupo 8,7166559,C.D. ATLETICO FUENLABREÑO 'A',3359972,4,26,17,4,5,103,31,72,55,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6938924&grupo=7166559&tipojuego=1,2026-08-12T22:06:20.898361+00:00
2017-2018,13,ALEVIN,PRIMERA ALEVIN,6938924,Grupo 8,7166559,C.D. LA AVANZADA 'A',2479,5,26,15,3,8,82,46,36,48,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6938924&grupo=7166559&tipojuego=1,2026-08-12T22:06:20.898361+00:00
2017-2018,13,ALEVIN,PRIMERA ALEVIN,6938924,Grupo 8,7166559,CULTURAL DEPORTIVA MIRAFLOR 'A',1520,6,26,14,1,11,62,54,8,43,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6938924&grupo=7166559&tipojuego=1,2026-08-12T22:06:20.898361+00:00
2017-2018,13,ALEVIN,PRIMERA ALEVIN,6938924,Grupo 8,7166559,C.F. FUENLABRADA S.A.D. 'B',3360971,7,26,13,3,10,55,58,-3,42,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6938924&grupo=7166559&tipojuego=1,2026-08-12T22:06:20.898361+00:00
2017-2018,13,ALEVIN,PRIMERA ALEVIN,6938924,Grupo 8,7166559,C.D.V. RAYO SERRANILLOS 'A',1073155,8,26,11,4,11,51,51,0,34,3,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6938924&grupo=7166559&tipojuego=1,2026-08-12T22:06:20.898361+00:00
2017-2018,13,ALEVIN,PRIMERA ALEVIN,6938924,Grupo 8,7166559,A.D. RAYO 13 - ESCUELA,2272,9,26,8,4,14,38,68,-30,28,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6938924&grupo=7166559&tipojuego=1,2026-08-12T22:06:20.898361+00:00
2017-2018,13,ALEVIN,PRIMERA ALEVIN,6938924,Grupo 8,7166559,A.D. ILLESCAS 'C',2721221,10,26,7,3,16,37,76,-39,24,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6938924&grupo=7166559&tipojuego=1,2026-08-12T22:06:20.898361+00:00
2017-2018,13,ALEVIN,PRIMERA ALEVIN,6938924,Grupo 8,7166559,DEPORTIVO SUR LORANCA 'A',1031732,11,26,6,1,19,37,122,-85,19,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6938924&grupo=7166559&tipojuego=1,2026-08-12T22:06:20.898361+00:00
2017-2018,13,ALEVIN,PRIMERA ALEVIN,6938924,Grupo 8,7166559,C.D. MOSTOLES U.R.J.C. 'G',2335378,12,26,3,7,16,28,75,-47,16,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6938924&grupo=7166559&tipojuego=1,2026-08-12T22:06:20.898361+00:00
2017-2018,13,ALEVIN,PRIMERA ALEVIN,6938924,Grupo 8,7166559,A.D. NUEVO VERSALLES LORANCA 'B',680446,13,26,3,2,21,14,98,-84,11,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6938924&grupo=7166559&tipojuego=1,2026-08-12T22:06:20.898361+00:00
2017-2018,13,ALEVIN,PRIMERA ALEVIN,6938924,Grupo 8,7166559,ESC.FUT.AT. CASARRUBUELOS 'B',2335363,14,26,2,3,21,27,117,-90,9,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6938924&grupo=7166559&tipojuego=1,2026-08-12T22:06:20.898361+00:00
2017-2018,13,ALEVIN,PRIMERA ALEVIN,6938924,Grupo 9,7166579,MOSTOLES BALOMPIE 'A',2824,1,26,20,3,3,93,29,64,63,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6938924&grupo=7166579&tipojuego=1,2026-08-12T22:06:20.582310+00:00
2017-2018,13,ALEVIN,PRIMERA ALEVIN,6938924,Grupo 9,7166579,C.D. LUGO FUENLABRADA 'C',2108,2,26,18,6,2,91,26,65,60,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6938924&grupo=7166579&tipojuego=1,2026-08-12T22:06:20.582310+00:00
2017-2018,13,ALEVIN,PRIMERA ALEVIN,6938924,Grupo 9,7166579,E.F.M.O. BOADILLA 'C',1748,3,26,18,4,4,91,32,59,58,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6938924&grupo=7166579&tipojuego=1,2026-08-12T22:06:20.582310+00:00
2017-2018,13,ALEVIN,PRIMERA ALEVIN,6938924,Grupo 9,7166579,C.D. NUEVO BOADILLA 'C',712094,4,26,17,3,6,67,27,40,54,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6938924&grupo=7166579&tipojuego=1,2026-08-12T22:06:20.582310+00:00
2017-2018,13,ALEVIN,PRIMERA ALEVIN,6938924,Grupo 9,7166579,A.D. NUEVO VERSALLES LORANCA 'C',466857,5,26,16,3,7,59,31,28,51,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6938924&grupo=7166579&tipojuego=1,2026-08-12T22:06:20.582310+00:00
2017-2018,13,ALEVIN,PRIMERA ALEVIN,6938924,Grupo 9,7166579,C.D. MOSTOLES U.R.J.C. 'E',334333,6,26,14,3,9,69,40,29,45,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6938924&grupo=7166579&tipojuego=1,2026-08-12T22:06:20.582310+00:00
2017-2018,13,ALEVIN,PRIMERA ALEVIN,6938924,Grupo 9,7166579,MOSTOLES C.F. 'B',4950089,7,26,13,5,8,59,49,10,44,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6938924&grupo=7166579&tipojuego=1,2026-08-12T22:06:20.582310+00:00
2017-2018,13,ALEVIN,PRIMERA ALEVIN,6938924,Grupo 9,7166579,C.D.E. INTERNACIONAL DE MOSTOLES 'A',2273498,8,26,13,3,10,75,43,32,42,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6938924&grupo=7166579&tipojuego=1,2026-08-12T22:06:20.582310+00:00
2017-2018,13,ALEVIN,PRIMERA ALEVIN,6938924,Grupo 9,7166579,ESC. MUN. FUT. VALDEMORO 'D',466775,9,26,8,3,15,39,56,-17,27,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6938924&grupo=7166579&tipojuego=1,2026-08-12T22:06:20.582310+00:00
2017-2018,13,ALEVIN,PRIMERA ALEVIN,6938924,Grupo 9,7166579,CULTURAL DEPORTIVA MIRAFLOR 'B',2732501,10,26,8,1,17,46,78,-32,25,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6938924&grupo=7166579&tipojuego=1,2026-08-12T22:06:20.582310+00:00
2017-2018,13,ALEVIN,PRIMERA ALEVIN,6938924,Grupo 9,7166579,C.D. ATLETICO FUENLABREÑO 'B',3359971,11,26,7,2,17,39,70,-31,23,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6938924&grupo=7166579&tipojuego=1,2026-08-12T22:06:20.582310+00:00
2017-2018,13,ALEVIN,PRIMERA ALEVIN,6938924,Grupo 9,7166579,C.D. CIUDAD DE PINTO 'C',1031182,12,26,6,2,18,32,80,-48,20,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6938924&grupo=7166579&tipojuego=1,2026-08-12T22:06:20.582310+00:00
2017-2018,13,ALEVIN,PRIMERA ALEVIN,6938924,Grupo 9,7166579,C.D.A. NAVALCARNERO 'B',2720907,13,26,4,0,22,30,98,-68,12,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6938924&grupo=7166579&tipojuego=1,2026-08-12T22:06:20.582310+00:00
2017-2018,13,ALEVIN,PRIMERA ALEVIN,6938924,Grupo 9,7166579,A.D. PARLA 'B',321,14,26,0,2,24,11,142,-131,2,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6938924&grupo=7166579&tipojuego=1,2026-08-12T22:06:20.582310+00:00
2017-2018,13,ALEVIN,PRIMERA ALEVIN,6938924,Grupo 10,7166641,C.D.A. NAVALCARNERO 'A',2280493,1,26,20,3,3,79,19,60,63,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6938924&grupo=7166641&tipojuego=1,2026-08-12T22:06:20.114615+00:00
2017-2018,13,ALEVIN,PRIMERA ALEVIN,6938924,Grupo 10,7166641,C.D. EL ALAMO 'A',472,2,26,18,5,3,67,27,40,59,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6938924&grupo=7166641&tipojuego=1,2026-08-12T22:06:20.114615+00:00
2017-2018,13,ALEVIN,PRIMERA ALEVIN,6938924,Grupo 10,7166641,C.D. SEVILLA LA NUEVA 'A',885402,3,26,18,4,4,66,23,43,58,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6938924&grupo=7166641&tipojuego=1,2026-08-12T22:06:20.114615+00:00
2017-2018,13,ALEVIN,PRIMERA ALEVIN,6938924,Grupo 10,7166641,F.C. VILLANUEVA DEL PARDILLO 'A',466803,4,26,17,5,4,71,24,47,56,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6938924&grupo=7166641&tipojuego=1,2026-08-12T22:06:20.114615+00:00
2017-2018,13,ALEVIN,PRIMERA ALEVIN,6938924,Grupo 10,7166641,C.F. QUIJORNA 'A',4398423,5,26,12,5,9,46,43,3,41,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6938924&grupo=7166641&tipojuego=1,2026-08-12T22:06:20.114615+00:00
2017-2018,13,ALEVIN,PRIMERA ALEVIN,6938924,Grupo 10,7166641,C.F. TRIVAL VALDERAS ALCORCON 'C',846976,6,26,10,8,8,44,32,12,38,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6938924&grupo=7166641&tipojuego=1,2026-08-12T22:06:20.114615+00:00
2017-2018,13,ALEVIN,PRIMERA ALEVIN,6938924,Grupo 10,7166641,ESCUELA DE FUTBOL DE BRUNETE 'B',4936520,7,26,10,7,9,49,40,9,37,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6938924&grupo=7166641&tipojuego=1,2026-08-12T22:06:20.114615+00:00
2017-2018,13,ALEVIN,PRIMERA ALEVIN,6938924,Grupo 10,7166641,A.D. ALCORCON S.A.D. 'C',290,8,26,9,6,11,40,35,5,33,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6938924&grupo=7166641&tipojuego=1,2026-08-12T22:06:20.114615+00:00
