season,season_id,category,competition,competition_id,group,group_id,team,team_id,position,played,wins,draws,losses,goals_for,goals_against,goal_diff,points,sanction_points,source_url,scraped_at
2020-2021,16,AFICIONADO,TERCERA DE AFICIONADOS,12235197,Grupo 1,12445493,A.D. EL REAL DE MANZANARES,3150,9,17,8,2,7,44,38,6,23,3,https://www.rffm.es/competicion/clasificaciones?temporada=16&competicion=12235197&grupo=12445493&tipojuego=1,2026-08-05T01:14:06.717477+00:00
2020-2021,16,AFICIONADO,TERCERA DE AFICIONADOS,12235197,Grupo 1,12445493,F.C. VILLANUEVA DEL PARDILLO 'C',8971600,10,17,7,2,8,30,33,-3,23,0,https://www.rffm.es/competicion/clasificaciones?temporada=16&competicion=12235197&grupo=12445493&tipojuego=1,2026-08-05T01:14:06.717477+00:00
2020-2021,16,AFICIONADO,TERCERA DE AFICIONADOS,12235197,Grupo 1,12445493,C.F. HOYO DE MANZANARES 'B',2303320,11,17,6,4,7,37,40,-3,22,0,https://www.rffm.es/competicion/clasificaciones?temporada=16&competicion=12235197&grupo=12445493&tipojuego=1,2026-08-05T01:14:06.717477+00:00
2020-2021,16,AFICIONADO,TERCERA DE AFICIONADOS,12235197,Grupo 1,12445493,U.D. SAN LORENZO 'B',12234939,12,17,6,3,8,40,45,-5,21,0,https://www.rffm.es/competicion/clasificaciones?temporada=16&competicion=12235197&grupo=12445493&tipojuego=1,2026-08-05T01:14:06.717477+00:00
2020-2021,16,AFICIONADO,TERCERA DE AFICIONADOS,12235197,Grupo 1,12445493,C.D. EL BOALO F.C.,8963936,13,17,5,5,7,34,32,2,20,0,https://www.rffm.es/competicion/clasificaciones?temporada=16&competicion=12235197&grupo=12445493&tipojuego=1,2026-08-05T01:14:06.717477+00:00
2020-2021,16,AFICIONADO,TERCERA DE AFICIONADOS,12235197,Grupo 1,12445493,ATLETICO LEONES DE CASTILLA 'B',2274999,14,17,5,3,9,23,38,-15,18,0,https://www.rffm.es/competicion/clasificaciones?temporada=16&competicion=12235197&grupo=12445493&tipojuego=1,2026-08-05T01:14:06.717477+00:00
2020-2021,16,AFICIONADO,TERCERA DE AFICIONADOS,12235197,Grupo 1,12445493,CLUB UNION COLLADO VILLALBA-PECUNPAY 'B',1620,15,17,5,1,11,25,41,-16,16,0,https://www.rffm.es/competicion/clasificaciones?temporada=16&competicion=12235197&grupo=12445493&tipojuego=1,2026-08-05T01:14:06.717477+00:00
2020-2021,16,AFICIONADO,TERCERA DE AFICIONADOS,12235197,Grupo 1,12445493,C.D.E. F.P.A. LAS ROZAS,10659243,16,17,4,2,11,25,42,-17,14,0,https://www.rffm.es/competicion/clasificaciones?temporada=16&competicion=12235197&grupo=12445493&tipojuego=1,2026-08-05T01:14:06.717477+00:00
2020-2021,16,AFICIONADO,TERCERA DE AFICIONADOS,12235197,Grupo 1,12445493,C.D. SAN AGUSTIN LOS NEGRALES,12361918,17,17,1,3,13,23,65,-42,6,0,https://www.rffm.es/competicion/clasificaciones?temporada=16&competicion=12235197&grupo=12445493&tipojuego=1,2026-08-05T01:14:06.717477+00:00
2020-2021,16,AFICIONADO,TERCERA DE AFICIONADOS,12235197,Grupo 1,12445493,ATLETICO CERCEDILLA,443,18,17,3,0,14,15,58,-43,6,3,https://www.rffm.es/competicion/clasificaciones?temporada=16&competicion=12235197&grupo=12445493&tipojuego=1,2026-08-05T01:14:06.717477+00:00
2020-2021,16,AFICIONADO,TERCERA DE AFICIONADOS,12235197,Grupo 2,12445549,UNION DEPORTIVA JARAMA 2016 'B',4950068,1,17,13,2,2,58,21,37,41,0,https://www.rffm.es/competicion/clasificaciones?temporada=16&competicion=12235197&grupo=12445549&tipojuego=1,2026-08-05T01:14:07.111056+00:00
2020-2021,16,AFICIONADO,TERCERA DE AFICIONADOS,12235197,Grupo 2,12445549,JARAMA RACE,2276816,2,17,12,3,2,85,24,61,39,0,https://www.rffm.es/competicion/clasificaciones?temporada=16&competicion=12235197&grupo=12445549&tipojuego=1,2026-08-05T01:14:07.111056+00:00
2020-2021,16,AFICIONADO,TERCERA DE AFICIONADOS,12235197,Grupo 2,12445549,C.F. FUENTE EL SAZ,1899,3,17,12,1,4,45,25,20,37,0,https://www.rffm.es/competicion/clasificaciones?temporada=16&competicion=12235197&grupo=12445549&tipojuego=1,2026-08-05T01:14:07.111056+00:00
2020-2021,16,AFICIONADO,TERCERA DE AFICIONADOS,12235197,Grupo 2,12445549,LA MORALEJA C.F. 'B',8953440,4,17,10,4,3,40,22,18,34,0,https://www.rffm.es/competicion/clasificaciones?temporada=16&competicion=12235197&grupo=12445549&tipojuego=1,2026-08-05T01:14:07.111056+00:00
2020-2021,16,AFICIONADO,TERCERA DE AFICIONADOS,12235197,Grupo 2,12445549,U.D.SAN SEBASTIAN DE LOS REYES 'C',12235187,5,17,10,2,5,61,22,39,32,0,https://www.rffm.es/competicion/clasificaciones?temporada=16&competicion=12235197&grupo=12445549&tipojuego=1,2026-08-05T01:14:07.111056+00:00
2020-2021,16,AFICIONADO,TERCERA DE AFICIONADOS,12235197,Grupo 2,12445549,C.D. PEDREZUELA,846914,6,17,10,2,5,59,31,28,32,0,https://www.rffm.es/competicion/clasificaciones?temporada=16&competicion=12235197&grupo=12445549&tipojuego=1,2026-08-05T01:14:07.111056+00:00
2020-2021,16,AFICIONADO,TERCERA DE AFICIONADOS,12235197,Grupo 2,12445549,C.D. MIRAFLORES DE LA SIERRA,2904,7,17,9,3,5,57,31,26,30,0,https://www.rffm.es/competicion/clasificaciones?temporada=16&competicion=12235197&grupo=12445549&tipojuego=1,2026-08-05T01:14:07.111056+00:00
2020-2021,16,AFICIONADO,TERCERA DE AFICIONADOS,12235197,Grupo 2,12445549,C.D. UNION EUROPA SANSE,12234969,8,17,9,2,6,57,33,24,29,0,https://www.rffm.es/competicion/clasificaciones?temporada=16&competicion=12235197&grupo=12445549&tipojuego=1,2026-08-05T01:14:07.111056+00:00
2020-2021,16,AFICIONADO,TERCERA DE AFICIONADOS,12235197,Grupo 2,12445549,C.D. MOLAR SPORT,6818121,9,17,8,4,5,50,34,16,28,0,https://www.rffm.es/competicion/clasificaciones?temporada=16&competicion=12235197&grupo=12445549&tipojuego=1,2026-08-05T01:14:07.111056+00:00
2020-2021,16,AFICIONADO,TERCERA DE AFICIONADOS,12235197,Grupo 2,12445549,C.D. PEGASO BALOMPIE TRES CANTOS,12234751,10,17,7,4,6,56,32,24,25,0,https://www.rffm.es/competicion/clasificaciones?temporada=16&competicion=12235197&grupo=12445549&tipojuego=1,2026-08-05T01:14:07.111056+00:00
2020-2021,16,AFICIONADO,TERCERA DE AFICIONADOS,12235197,Grupo 2,12445549,SPORTING SEIS DE DICIEMBRE 'B',680165,11,17,7,4,6,43,34,9,25,0,https://www.rffm.es/competicion/clasificaciones?temporada=16&competicion=12235197&grupo=12445549&tipojuego=1,2026-08-05T01:14:07.111056+00:00
2020-2021,16,AFICIONADO,TERCERA DE AFICIONADOS,12235197,Grupo 2,12445549,C.D. CARRANZA 'B',4914464,12,17,8,1,8,35,43,-8,25,0,https://www.rffm.es/competicion/clasificaciones?temporada=16&competicion=12235197&grupo=12445549&tipojuego=1,2026-08-05T01:14:07.111056+00:00
2020-2021,16,AFICIONADO,TERCERA DE AFICIONADOS,12235197,Grupo 2,12445549,UNION DEPORTIVA TRES CANTOS 'B',3462005,13,17,6,4,7,40,28,12,22,0,https://www.rffm.es/competicion/clasificaciones?temporada=16&competicion=12235197&grupo=12445549&tipojuego=1,2026-08-05T01:14:07.111056+00:00
2020-2021,16,AFICIONADO,TERCERA DE AFICIONADOS,12235197,Grupo 2,12445549,C.D. VILLA BUITRAGO DEL LOZOYA,846904,14,17,4,3,10,38,54,-16,15,0,https://www.rffm.es/competicion/clasificaciones?temporada=16&competicion=12235197&grupo=12445549&tipojuego=1,2026-08-05T01:14:07.111056+00:00
2020-2021,16,AFICIONADO,TERCERA DE AFICIONADOS,12235197,Grupo 2,12445549,A.D. FUTBOL BASE 3 CANTOS,12231304,15,17,3,2,12,22,76,-54,11,0,https://www.rffm.es/competicion/clasificaciones?temporada=16&competicion=12235197&grupo=12445549&tipojuego=1,2026-08-05T01:14:07.111056+00:00
2020-2021,16,AFICIONADO,TERCERA DE AFICIONADOS,12235197,Grupo 2,12445549,C.D.B BASE,10660012,16,17,3,1,13,24,102,-78,10,0,https://www.rffm.es/competicion/clasificaciones?temporada=16&competicion=12235197&grupo=12445549&tipojuego=1,2026-08-05T01:14:07.111056+00:00
2020-2021,16,AFICIONADO,TERCERA DE AFICIONADOS,12235197,Grupo 2,12445549,C.D. MOLAREÑO,2913,17,17,1,0,16,19,84,-65,3,0,https://www.rffm.es/competicion/clasificaciones?temporada=16&competicion=12235197&grupo=12445549&tipojuego=1,2026-08-05T01:14:07.111056+00:00
2020-2021,16,AFICIONADO,TERCERA DE AFICIONADOS,12235197,Grupo 3,12445624,A.D. COMPLUTENSE ALCALA 'B',2452,1,19,17,0,2,60,13,47,51,0,https://www.rffm.es/competicion/clasificaciones?temporada=16&competicion=12235197&grupo=12445624&tipojuego=1,2026-08-05T01:14:13.269613+00:00
2020-2021,16,AFICIONADO,TERCERA DE AFICIONADOS,12235197,Grupo 3,12445624,C.F. ALALPARDO 'B',3352023,2,19,15,1,3,37,16,21,46,0,https://www.rffm.es/competicion/clasificaciones?temporada=16&competicion=12235197&grupo=12445624&tipojuego=1,2026-08-05T01:14:13.269613+00:00
2020-2021,16,AFICIONADO,TERCERA DE AFICIONADOS,12235197,Grupo 3,12445624,RACING C.F. VERACRUZ 'B',680151,3,19,13,2,4,50,25,25,41,0,https://www.rffm.es/competicion/clasificaciones?temporada=16&competicion=12235197&grupo=12445624&tipojuego=1,2026-08-05T01:14:13.269613+00:00
2020-2021,16,AFICIONADO,TERCERA DE AFICIONADOS,12235197,Grupo 3,12445624,A.D. NAYA 'B',9032683,4,19,13,1,5,52,32,20,40,0,https://www.rffm.es/competicion/clasificaciones?temporada=16&competicion=12235197&grupo=12445624&tipojuego=1,2026-08-05T01:14:13.269613+00:00
2020-2021,16,AFICIONADO,TERCERA DE AFICIONADOS,12235197,Grupo 3,12445624,C.D. DAGANZO 'B',8961251,5,19,12,2,5,53,26,27,38,0,https://www.rffm.es/competicion/clasificaciones?temporada=16&competicion=12235197&grupo=12445624&tipojuego=1,2026-08-05T01:14:13.269613+00:00
2020-2021,16,AFICIONADO,TERCERA DE AFICIONADOS,12235197,Grupo 3,12445624,HARO F.C. 'A',6825199,6,19,12,2,5,41,23,18,38,0,https://www.rffm.es/competicion/clasificaciones?temporada=16&competicion=12235197&grupo=12445624&tipojuego=1,2026-08-05T01:14:13.269613+00:00
2020-2021,16,AFICIONADO,TERCERA DE AFICIONADOS,12235197,Grupo 3,12445624,VILLALBILLA C.F.,680163,7,19,10,2,7,53,40,13,32,0,https://www.rffm.es/competicion/clasificaciones?temporada=16&competicion=12235197&grupo=12445624&tipojuego=1,2026-08-05T01:14:13.269613+00:00
2020-2021,16,AFICIONADO,TERCERA DE AFICIONADOS,12235197,Grupo 3,12445624,A.D. LA PLATA-TR82,2719,8,19,9,2,8,55,40,15,29,0,https://www.rffm.es/competicion/clasificaciones?temporada=16&competicion=12235197&grupo=12445624&tipojuego=1,2026-08-05T01:14:13.269613+00:00
2020-2021,16,AFICIONADO,TERCERA DE AFICIONADOS,12235197,Grupo 3,12445624,COMANDANTE C.F.,12374751,9,19,8,5,6,46,41,5,29,0,https://www.rffm.es/competicion/clasificaciones?temporada=16&competicion=12235197&grupo=12445624&tipojuego=1,2026-08-05T01:14:13.269613+00:00
2020-2021,16,AFICIONADO,TERCERA DE AFICIONADOS,12235197,Grupo 3,12445624,S.A.D. ESPARTALES SUR 'A',334394,10,19,9,1,9,37,39,-2,28,0,https://www.rffm.es/competicion/clasificaciones?temporada=16&competicion=12235197&grupo=12445624&tipojuego=1,2026-08-05T01:14:13.269613+00:00
2020-2021,16,AFICIONADO,TERCERA DE AFICIONADOS,12235197,Grupo 3,12445624,TORREJON FUTBOL DXTE ESPORT,10666076,11,19,7,4,8,34,36,-2,25,0,https://www.rffm.es/competicion/clasificaciones?temporada=16&competicion=12235197&grupo=12445624&tipojuego=1,2026-08-05T01:14:13.269613+00:00
2020-2021,16,AFICIONADO,TERCERA DE AFICIONADOS,12235197,Grupo 3,12445624,PEÑA TORREJONENSE SAN ISIDRO 'B',10987881,12,19,6,5,8,39,49,-10,23,0,https://www.rffm.es/competicion/clasificaciones?temporada=16&competicion=12235197&grupo=12445624&tipojuego=1,2026-08-05T01:14:13.269613+00:00
2020-2021,16,AFICIONADO,TERCERA DE AFICIONADOS,12235197,Grupo 3,12445624,C.D. VALDEAVERO 'A',467089,13,19,7,2,10,46,57,-11,23,0,https://www.rffm.es/competicion/clasificaciones?temporada=16&competicion=12235197&grupo=12445624&tipojuego=1,2026-08-05T01:14:13.269613+00:00
2020-2021,16,AFICIONADO,TERCERA DE AFICIONADOS,12235197,Grupo 3,12445624,C.D. RAYO ALCALA,12385562,14,19,6,2,11,27,40,-13,20,0,https://www.rffm.es/competicion/clasificaciones?temporada=16&competicion=12235197&grupo=12445624&tipojuego=1,2026-08-05T01:14:13.269613+00:00
2020-2021,16,AFICIONADO,TERCERA DE AFICIONADOS,12235197,Grupo 3,12445624,C.F. VALDEOLMOS,3003818,15,19,5,3,11,23,36,-13,18,0,https://www.rffm.es/competicion/clasificaciones?temporada=16&competicion=12235197&grupo=12445624&tipojuego=1,2026-08-05T01:14:13.269613+00:00
2020-2021,16,AFICIONADO,TERCERA DE AFICIONADOS,12235197,Grupo 3,12445624,C.D. SPORTING ARDOZ,6819477,16,19,5,2,12,29,60,-31,17,0,https://www.rffm.es/competicion/clasificaciones?temporada=16&competicion=12235197&grupo=12445624&tipojuego=1,2026-08-05T01:14:13.269613+00:00
2020-2021,16,AFICIONADO,TERCERA DE AFICIONADOS,12235197,Grupo 3,12445624,A.D. SPORTING SAN FERNANDO DE HENARES,2273144,17,19,5,1,13,39,49,-10,16,0,https://www.rffm.es/competicion/clasificaciones?temporada=16&competicion=12235197&grupo=12445624&tipojuego=1,2026-08-05T01:14:13.269613+00:00
2020-2021,16,AFICIONADO,TERCERA DE AFICIONADOS,12235197,Grupo 3,12445624,SINABRO PCAH F.C.,12234752,18,19,5,1,13,25,39,-14,16,0,https://www.rffm.es/competicion/clasificaciones?temporada=16&competicion=12235197&grupo=12445624&tipojuego=1,2026-08-05T01:14:13.269613+00:00
2020-2021,16,AFICIONADO,TERCERA DE AFICIONADOS,12235197,Grupo 3,12445624,CAMARMA C.F. 'B',3361926,19,19,4,3,12,36,48,-12,15,0,https://www.rffm.es/competicion/clasificaciones?temporada=16&competicion=12235197&grupo=12445624&tipojuego=1,2026-08-05T01:14:13.269613+00:00
2020-2021,16,AFICIONADO,TERCERA DE AFICIONADOS,12235197,Grupo 3,12445624,DEPORTIVO ARDOZ,12235273,20,19,1,1,17,21,94,-73,4,0,https://www.rffm.es/competicion/clasificaciones?temporada=16&competicion=12235197&grupo=12445624&tipojuego=1,2026-08-05T01:14:13.269613+00:00
2020-2021,16,AFICIONADO,TERCERA DE AFICIONADOS,12235197,Grupo 4,12445712,ATLETICO VELILLA C.F.,590,1,13,11,2,0,53,14,39,35,0,https://www.rffm.es/competicion/clasificaciones?temporada=16&competicion=12235197&grupo=12445712&tipojuego=1,2026-08-05T01:14:07.073305+00:00
2020-2021,16,AFICIONADO,TERCERA DE AFICIONADOS,12235197,Grupo 4,12445712,C.D. TAJO-FUENTIDUEÑA,2386,2,13,8,5,0,32,18,14,29,0,https://www.rffm.es/competicion/clasificaciones?temporada=16&competicion=12235197&grupo=12445712&tipojuego=1,2026-08-05T01:14:07.073305+00:00
2020-2021,16,AFICIONADO,TERCERA DE AFICIONADOS,12235197,Grupo 4,12445712,A.D.A. TOLEDO OLIVOS C.F.,1090,3,13,8,4,1,49,23,26,28,0,https://www.rffm.es/competicion/clasificaciones?temporada=16&competicion=12235197&grupo=12445712&tipojuego=1,2026-08-05T01:14:07.073305+00:00
2020-2021,16,AFICIONADO,TERCERA DE AFICIONADOS,12235197,Grupo 4,12445712,ARGANDA UNION DEPORTIVA,680173,4,13,8,2,3,51,27,24,26,0,https://www.rffm.es/competicion/clasificaciones?temporada=16&competicion=12235197&grupo=12445712&tipojuego=1,2026-08-05T01:14:07.073305+00:00
2020-2021,16,AFICIONADO,TERCERA DE AFICIONADOS,12235197,Grupo 4,12445712,C.F. RAYO-70 'B',886,5,13,7,1,5,33,21,12,22,0,https://www.rffm.es/competicion/clasificaciones?temporada=16&competicion=12235197&grupo=12445712&tipojuego=1,2026-08-05T01:14:07.073305+00:00
2020-2021,16,AFICIONADO,TERCERA DE AFICIONADOS,12235197,Grupo 4,12445712,SPORTING DE ARGANDA C.F.,10662069,6,13,6,2,5,34,26,8,20,0,https://www.rffm.es/competicion/clasificaciones?temporada=16&competicion=12235197&grupo=12445712&tipojuego=1,2026-08-05T01:14:07.073305+00:00
2020-2021,16,AFICIONADO,TERCERA DE AFICIONADOS,12235197,Grupo 4,12445712,C.D. VALDARACETE,680987,7,13,6,2,5,24,22,2,20,0,https://www.rffm.es/competicion/clasificaciones?temporada=16&competicion=12235197&grupo=12445712&tipojuego=1,2026-08-05T01:14:07.073305+00:00
2020-2021,16,AFICIONADO,TERCERA DE AFICIONADOS,12235197,Grupo 4,12445712,C.D. RAYO VELILLA,5409545,8,13,4,4,5,27,24,3,16,0,https://www.rffm.es/competicion/clasificaciones?temporada=16&competicion=12235197&grupo=12445712&tipojuego=1,2026-08-05T01:14:07.073305+00:00
2020-2021,16,AFICIONADO,TERCERA DE AFICIONADOS,12235197,Grupo 4,12445712,C.D. LOECHES,300567,9,13,4,4,5,32,33,-1,16,0,https://www.rffm.es/competicion/clasificaciones?temporada=16&competicion=12235197&grupo=12445712&tipojuego=1,2026-08-05T01:14:07.073305+00:00
2020-2021,16,AFICIONADO,TERCERA DE AFICIONADOS,12235197,Grupo 4,12445712,VILLAREJO C.F.,4939331,10,13,4,3,6,25,36,-11,15,0,https://www.rffm.es/competicion/clasificaciones?temporada=16&competicion=12235197&grupo=12445712&tipojuego=1,2026-08-05T01:14:07.073305+00:00
2020-2021,16,AFICIONADO,TERCERA DE AFICIONADOS,12235197,Grupo 4,12445712,C.D. RIVAS JARAMA,10657142,11,13,4,3,6,37,34,3,12,3,https://www.rffm.es/competicion/clasificaciones?temporada=16&competicion=12235197&grupo=12445712&tipojuego=1,2026-08-05T01:14:07.073305+00:00
2020-2021,16,AFICIONADO,TERCERA DE AFICIONADOS,12235197,Grupo 4,12445712,HARO F.C.-VILLANUEVA 'B',12669515,12,13,2,1,10,13,42,-29,7,0,https://www.rffm.es/competicion/clasificaciones?temporada=16&competicion=12235197&grupo=12445712&tipojuego=1,2026-08-05T01:14:07.073305+00:00
2020-2021,16,AFICIONADO,TERCERA DE AFICIONADOS,12235197,Grupo 4,12445712,C.D. MORATA 'B',12234425,13,13,2,0,11,13,57,-44,6,0,https://www.rffm.es/competicion/clasificaciones?temporada=16&competicion=12235197&grupo=12445712&tipojuego=1,2026-08-05T01:14:07.073305+00:00
2020-2021,16,AFICIONADO,TERCERA DE AFICIONADOS,12235197,Grupo 4,12445712,SPORTING BELMONTEÑO,2387,14,13,0,1,12,20,66,-46,1,0,https://www.rffm.es/competicion/clasificaciones?temporada=16&competicion=12235197&grupo=12445712&tipojuego=1,2026-08-05T01:14:07.073305+00:00
2020-2021,16,AFICIONADO,TERCERA DE AFICIONADOS,12235197,Grupo 5,12445968,C.D. VILLANUEVA DE LA CAÑADA 'B',2729408,1,16,12,3,1,46,14,32,39,0,https://www.rffm.es/competicion/clasificaciones?temporada=16&competicion=12235197&grupo=12445968&tipojuego=1,2026-08-05T01:14:07.761356+00:00
2020-2021,16,AFICIONADO,TERCERA DE AFICIONADOS,12235197,Grupo 5,12445968,C.D. MAJADAHONDA AFAR-4,2671,2,16,11,3,2,50,28,22,36,0,https://www.rffm.es/competicion/clasificaciones?temporada=16&competicion=12235197&grupo=12445968&tipojuego=1,2026-08-05T01:14:07.761356+00:00
2020-2021,16,AFICIONADO,TERCERA DE AFICIONADOS,12235197,Grupo 5,12445968,S.A.D. FOMENTO ALUMNI 'C',10656492,3,16,10,4,2,36,19,17,34,0,https://www.rffm.es/competicion/clasificaciones?temporada=16&competicion=12235197&grupo=12445968&tipojuego=1,2026-08-05T01:14:07.761356+00:00
2020-2021,16,AFICIONADO,TERCERA DE AFICIONADOS,12235197,Grupo 5,12445968,C.D. PUERTA DE MADRID 'B',6808587,4,16,9,3,4,37,30,7,30,0,https://www.rffm.es/competicion/clasificaciones?temporada=16&competicion=12235197&grupo=12445968&tipojuego=1,2026-08-05T01:14:07.761356+00:00
2020-2021,16,AFICIONADO,TERCERA DE AFICIONADOS,12235197,Grupo 5,12445968,C.D. SEK EL CASTILLO-U.C.J.C.,12231675,5,16,8,5,3,42,19,23,29,0,https://www.rffm.es/competicion/clasificaciones?temporada=16&competicion=12235197&grupo=12445968&tipojuego=1,2026-08-05T01:14:07.761356+00:00
2020-2021,16,AFICIONADO,TERCERA DE AFICIONADOS,12235197,Grupo 5,12445968,U.D. ARROYOFRESNO,10657147,6,16,8,4,4,32,18,14,28,0,https://www.rffm.es/competicion/clasificaciones?temporada=16&competicion=12235197&grupo=12445968&tipojuego=1,2026-08-05T01:14:07.761356+00:00
2020-2021,16,AFICIONADO,TERCERA DE AFICIONADOS,12235197,Grupo 5,12445968,CLUB FUENTELARREYNA 'B',2661,7,16,8,3,5,39,26,13,27,0,https://www.rffm.es/competicion/clasificaciones?temporada=16&competicion=12235197&grupo=12445968&tipojuego=1,2026-08-05T01:14:07.761356+00:00
2020-2021,16,AFICIONADO,TERCERA DE AFICIONADOS,12235197,Grupo 5,12445968,A.D. FUNDACION 'B',1419,8,16,8,2,6,34,23,11,26,0,https://www.rffm.es/competicion/clasificaciones?temporada=16&competicion=12235197&grupo=12445968&tipojuego=1,2026-08-05T01:14:07.761356+00:00
2020-2021,16,AFICIONADO,TERCERA DE AFICIONADOS,12235197,Grupo 5,12445968,COLEGIO ALAMEDA DE OSUNA 'B',8961431,9,16,7,3,6,31,30,1,24,0,https://www.rffm.es/competicion/clasificaciones?temporada=16&competicion=12235197&grupo=12445968&tipojuego=1,2026-08-05T01:14:07.761356+00:00
2020-2021,16,AFICIONADO,TERCERA DE AFICIONADOS,12235197,Grupo 5,12445968,CLUB LAS ENCINAS DE BOADILLA,2729862,10,16,7,2,7,38,36,2,23,0,https://www.rffm.es/competicion/clasificaciones?temporada=16&competicion=12235197&grupo=12445968&tipojuego=1,2026-08-05T01:14:07.761356+00:00
2020-2021,16,AFICIONADO,TERCERA DE AFICIONADOS,12235197,Grupo 5,12445968,IE UNIVERSITY ATHLETICS,6823129,11,16,5,5,6,27,25,2,20,0,https://www.rffm.es/competicion/clasificaciones?temporada=16&competicion=12235197&grupo=12445968&tipojuego=1,2026-08-05T01:14:07.761356+00:00
2020-2021,16,AFICIONADO,TERCERA DE AFICIONADOS,12235197,Grupo 5,12445968,C.D. RUPE SAHAGUN 'B',12234697,12,16,6,1,9,34,39,-5,19,0,https://www.rffm.es/competicion/clasificaciones?temporada=16&competicion=12235197&grupo=12445968&tipojuego=1,2026-08-05T01:14:07.761356+00:00
2020-2021,16,AFICIONADO,TERCERA DE AFICIONADOS,12235197,Grupo 5,12445968,C.D. EL ESCORIAL 'B',12231013,13,16,6,0,10,30,36,-6,18,0,https://www.rffm.es/competicion/clasificaciones?temporada=16&competicion=12235197&grupo=12445968&tipojuego=1,2026-08-05T01:14:07.761356+00:00
2020-2021,16,AFICIONADO,TERCERA DE AFICIONADOS,12235197,Grupo 5,12445968,EE PP SAN FERNANDO ESCOLAPIOS POZUELO,8960999,14,16,5,2,9,25,36,-11,17,0,https://www.rffm.es/competicion/clasificaciones?temporada=16&competicion=12235197&grupo=12445968&tipojuego=1,2026-08-05T01:14:07.761356+00:00
2020-2021,16,AFICIONADO,TERCERA DE AFICIONADOS,12235197,Grupo 5,12445968,C.D. MASRIVER 'B',8971646,15,16,3,0,13,15,60,-45,9,0,https://www.rffm.es/competicion/clasificaciones?temporada=16&competicion=12235197&grupo=12445968&tipojuego=1,2026-08-05T01:14:07.761356+00:00
2020-2021,16,AFICIONADO,TERCERA DE AFICIONADOS,12235197,Grupo 5,12445968,C.D. BOCA,466808,16,16,2,1,13,22,63,-41,7,0,https://www.rffm.es/competicion/clasificaciones?temporada=16&competicion=12235197&grupo=12445968&tipojuego=1,2026-08-05T01:14:07.761356+00:00
2020-2021,16,AFICIONADO,TERCERA DE AFICIONADOS,12235197,Grupo 5,12445968,C.F. SPORTING DE SARRIA,10667446,17,16,0,1,15,15,51,-36,1,0,https://www.rffm.es/competicion/clasificaciones?temporada=16&competicion=12235197&grupo=12445968&tipojuego=1,2026-08-05T01:14:07.761356+00:00
2020-2021,16,AFICIONADO,TERCERA DE AFICIONADOS,12235197,Grupo 6,12446000,C.D. RUPE SAHAGUN 'A',12234696,1,16,13,3,0,68,13,55,42,0,https://www.rffm.es/competicion/clasificaciones?temporada=16&competicion=12235197&grupo=12446000&tipojuego=1,2026-08-05T01:14:07.753613+00:00
2020-2021,16,AFICIONADO,TERCERA DE AFICIONADOS,12235197,Grupo 6,12446000,ATLETICO SANTA ANA,8968077,2,16,13,1,2,61,20,41,40,0,https://www.rffm.es/competicion/clasificaciones?temporada=16&competicion=12235197&grupo=12446000&tipojuego=1,2026-08-05T01:14:07.753613+00:00
2020-2021,16,AFICIONADO,TERCERA DE AFICIONADOS,12235197,Grupo 6,12446000,C.B. NUESTRA SEÑORA DE LUJAN,466972,3,16,12,1,3,33,14,19,37,0,https://www.rffm.es/competicion/clasificaciones?temporada=16&competicion=12235197&grupo=12446000&tipojuego=1,2026-08-05T01:14:07.753613+00:00
2020-2021,16,AFICIONADO,TERCERA DE AFICIONADOS,12235197,Grupo 6,12446000,ATLETICO DEL PILAR C.F. 'A',10634890,4,16,9,3,4,54,32,22,30,0,https://www.rffm.es/competicion/clasificaciones?temporada=16&competicion=12235197&grupo=12446000&tipojuego=1,2026-08-05T01:14:07.753613+00:00
2020-2021,16,AFICIONADO,TERCERA DE AFICIONADOS,12235197,Grupo 6,12446000,C.D. UNIVERSITARIO,6823031,5,16,9,2,5,25,18,7,29,0,https://www.rffm.es/competicion/clasificaciones?temporada=16&competicion=12235197&grupo=12446000&tipojuego=1,2026-08-05T01:14:07.753613+00:00
2020-2021,16,AFICIONADO,TERCERA DE AFICIONADOS,12235197,Grupo 6,12446000,C.D.E. MALASAÑA F.C.,10633447,6,16,7,7,2,55,25,30,28,0,https://www.rffm.es/competicion/clasificaciones?temporada=16&competicion=12235197&grupo=12446000&tipojuego=1,2026-08-05T01:14:07.753613+00:00
2020-2021,16,AFICIONADO,TERCERA DE AFICIONADOS,12235197,Grupo 6,12446000,S.A.D. FOMENTO ALUMNI 'B',8969372,7,16,8,4,4,34,24,10,28,0,https://www.rffm.es/competicion/clasificaciones?temporada=16&competicion=12235197&grupo=12446000&tipojuego=1,2026-08-05T01:14:07.753613+00:00
2020-2021,16,AFICIONADO,TERCERA DE AFICIONADOS,12235197,Grupo 6,12446000,C.D. SPARTAC DE MANOTERAS 'B',466716,8,16,7,3,6,33,37,-4,24,0,https://www.rffm.es/competicion/clasificaciones?temporada=16&competicion=12235197&grupo=12446000&tipojuego=1,2026-08-05T01:14:07.753613+00:00
2020-2021,16,AFICIONADO,TERCERA DE AFICIONADOS,12235197,Grupo 6,12446000,CELTIC CASTILLA C.F. 'B',817,9,16,7,1,8,36,24,12,22,0,https://www.rffm.es/competicion/clasificaciones?temporada=16&competicion=12235197&grupo=12446000&tipojuego=1,2026-08-05T01:14:07.753613+00:00
