team_id,club_id,source,source_url,scraped_at
21426852,1032514,fichaclub_roster,https://www.rffm.es/fichaclub/1032514,2026-08-19T06:45:27.787200+00:00
15312537,1032514,fichaclub_roster,https://www.rffm.es/fichaclub/1032514,2026-08-19T06:45:27.787200+00:00
21420657,1032514,fichaclub_roster,https://www.rffm.es/fichaclub/1032514,2026-08-19T06:45:27.787200+00:00
21420658,1032514,fichaclub_roster,https://www.rffm.es/fichaclub/1032514,2026-08-19T06:45:27.787200+00:00
21420659,1032514,fichaclub_roster,https://www.rffm.es/fichaclub/1032514,2026-08-19T06:45:27.787200+00:00
21420654,1032514,fichaclub_roster,https://www.rffm.es/fichaclub/1032514,2026-08-19T06:45:27.787200+00:00
85,1008,fichaclub_roster,https://www.rffm.es/fichaclub/1008,2026-08-19T06:45:27.792354+00:00
466796,1008,fichaclub_roster,https://www.rffm.es/fichaclub/1008,2026-08-19T06:45:27.792354+00:00
6796354,1008,fichaclub_roster,https://www.rffm.es/fichaclub/1008,2026-08-19T06:45:27.792354+00:00
86,1008,fichaclub_roster,https://www.rffm.es/fichaclub/1008,2026-08-19T06:45:27.792354+00:00
87,1008,fichaclub_roster,https://www.rffm.es/fichaclub/1008,2026-08-19T06:45:27.792354+00:00
15283750,1008,fichaclub_roster,https://www.rffm.es/fichaclub/1008,2026-08-19T06:45:27.792354+00:00
1031556,1008,fichaclub_roster,https://www.rffm.es/fichaclub/1008,2026-08-19T06:45:27.792354+00:00
300276,1008,fichaclub_roster,https://www.rffm.es/fichaclub/1008,2026-08-19T06:45:27.792354+00:00
375526,1008,fichaclub_roster,https://www.rffm.es/fichaclub/1008,2026-08-19T06:45:27.792354+00:00
1031557,1008,fichaclub_roster,https://www.rffm.es/fichaclub/1008,2026-08-19T06:45:27.792354+00:00
3365516,1008,fichaclub_roster,https://www.rffm.es/fichaclub/1008,2026-08-19T06:45:27.792354+00:00
300679,1008,fichaclub_roster,https://www.rffm.es/fichaclub/1008,2026-08-19T06:45:27.792354+00:00
371897,1008,fichaclub_roster,https://www.rffm.es/fichaclub/1008,2026-08-19T06:45:27.792354+00:00
3361161,1008,fichaclub_roster,https://www.rffm.es/fichaclub/1008,2026-08-19T06:45:27.792354+00:00
