season,season_id,category,competition,competition_id,group,group_id,team,team_id,position,played,wins,draws,losses,goals_for,goals_against,goal_diff,points,sanction_points,source_url,scraped_at
2021-2022,17,PREBENJAMIN,PRIMERA PREBENJAMIN,13694022,Grupo 30,14889820,ESC.MUN.FUT. ALUCHE 'B',680645,7,20,6,2,12,54,75,-21,20,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13694022&grupo=14889820&tipojuego=2,2026-08-05T01:05:51.444937+00:00
2021-2022,17,PREBENJAMIN,PRIMERA PREBENJAMIN,13694022,Grupo 30,14889820,A.C.D. FATIMA,334351,8,20,6,1,13,49,72,-23,19,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13694022&grupo=14889820&tipojuego=2,2026-08-05T01:05:51.444937+00:00
2021-2022,17,PREBENJAMIN,PRIMERA PREBENJAMIN,13694022,Grupo 30,14889820,A.D. PIQUEÑAS 'D',708546,9,20,5,1,14,47,100,-53,16,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13694022&grupo=14889820&tipojuego=2,2026-08-05T01:05:51.444937+00:00
2021-2022,17,PREBENJAMIN,PRIMERA PREBENJAMIN,13694022,Grupo 30,14889820,S.A.D. MARIANISTAS AMOROS 'C',3069,10,20,3,3,14,25,66,-41,12,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13694022&grupo=14889820&tipojuego=2,2026-08-05T01:05:51.444937+00:00
2021-2022,17,PREBENJAMIN,PRIMERA PREBENJAMIN,13694022,Grupo 30,14889820,REAL C.D. CARABANCHEL 'D',14436704,11,20,3,1,16,29,111,-82,10,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13694022&grupo=14889820&tipojuego=2,2026-08-05T01:05:51.444937+00:00
2021-2022,17,PREBENJAMIN,PRIMERA PREBENJAMIN,13694022,Grupo 31,14889837,REAL C.D. CARABANCHEL 'A',467116,1,18,18,0,0,151,18,133,54,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13694022&grupo=14889837&tipojuego=2,2026-08-05T01:05:50.812793+00:00
2021-2022,17,PREBENJAMIN,PRIMERA PREBENJAMIN,13694022,Grupo 31,14889837,C.F. MADRID RIO 'C',877174,2,18,16,0,2,135,19,116,48,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13694022&grupo=14889837&tipojuego=2,2026-08-05T01:05:50.812793+00:00
2021-2022,17,PREBENJAMIN,PRIMERA PREBENJAMIN,13694022,Grupo 31,14889837,C.D. UNION DE ARAVACA 'B',4937443,3,18,9,1,8,52,71,-19,28,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13694022&grupo=14889837&tipojuego=2,2026-08-05T01:05:50.812793+00:00
2021-2022,17,PREBENJAMIN,PRIMERA PREBENJAMIN,13694022,Grupo 31,14889837,ESCUELA DE FUTBOL CARABANCHEL 'C',12473867,4,18,9,0,9,54,59,-5,27,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13694022&grupo=14889837&tipojuego=2,2026-08-05T01:05:50.812793+00:00
2021-2022,17,PREBENJAMIN,PRIMERA PREBENJAMIN,13694022,Grupo 31,14889837,C.D. COLONIA MOSCARDO 'A',345241,5,18,8,2,8,68,71,-3,26,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13694022&grupo=14889837&tipojuego=2,2026-08-05T01:05:50.812793+00:00
2021-2022,17,PREBENJAMIN,PRIMERA PREBENJAMIN,13694022,Grupo 31,14889837,ESCUELA DE FUTBOL CARABANCHEL 'B',12413055,6,18,6,1,11,33,84,-51,19,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13694022&grupo=14889837&tipojuego=2,2026-08-05T01:05:50.812793+00:00
2021-2022,17,PREBENJAMIN,PRIMERA PREBENJAMIN,13694022,Grupo 31,14889837,C.D. SAN GABRIEL,334609,7,18,1,3,14,15,91,-76,6,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13694022&grupo=14889837&tipojuego=2,2026-08-05T01:05:50.812793+00:00
2021-2022,17,PREBENJAMIN,PRIMERA PREBENJAMIN,13694022,Grupo 31,14889837,ESCUELA DE FUTBOL CARABANCHEL 'D',13570850,8,18,0,3,15,10,105,-95,3,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13694022&grupo=14889837&tipojuego=2,2026-08-05T01:05:50.812793+00:00
2021-2022,17,PREBENJAMIN,PRIMERA PREBENJAMIN,13694022,Grupo 32,14889855,S.A.D. FUNDACION C.D. LEGANES,13571350,1,18,18,0,0,168,9,159,54,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13694022&grupo=14889855&tipojuego=2,2026-08-05T01:05:51.289570+00:00
2021-2022,17,PREBENJAMIN,PRIMERA PREBENJAMIN,13694022,Grupo 32,14889855,FEPE GETAFE III 'B',1020,2,18,15,1,2,104,22,82,46,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13694022&grupo=14889855&tipojuego=2,2026-08-05T01:05:51.289570+00:00
2021-2022,17,PREBENJAMIN,PRIMERA PREBENJAMIN,13694022,Grupo 32,14889855,C.D. OROQUIETA VILLAVERDE BUTARQUE 'A',3365888,3,18,12,1,5,69,36,33,37,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13694022&grupo=14889855&tipojuego=2,2026-08-05T01:05:51.289570+00:00
2021-2022,17,PREBENJAMIN,PRIMERA PREBENJAMIN,13694022,Grupo 32,14889855,ESCUELA FUTBOL VILLAVERDE,1649,4,18,11,2,5,93,54,39,35,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13694022&grupo=14889855&tipojuego=2,2026-08-05T01:05:51.289570+00:00
2021-2022,17,PREBENJAMIN,PRIMERA PREBENJAMIN,13694022,Grupo 32,14889855,C.D. SANTIAGO APOSTOL VILLAVERDE,1031839,5,18,11,0,7,68,43,25,33,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13694022&grupo=14889855&tipojuego=2,2026-08-05T01:05:51.289570+00:00
2021-2022,17,PREBENJAMIN,PRIMERA PREBENJAMIN,13694022,Grupo 32,14889855,A.D.C. SAN FERMIN,2170,6,18,8,0,10,38,56,-18,24,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13694022&grupo=14889855&tipojuego=2,2026-08-05T01:05:51.289570+00:00
2021-2022,17,PREBENJAMIN,PRIMERA PREBENJAMIN,13694022,Grupo 32,14889855,C.D. SAN CRISTOBAL DE LOS ANGELES 'A',1277,7,18,5,1,12,30,64,-34,16,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13694022&grupo=14889855&tipojuego=2,2026-08-05T01:05:51.289570+00:00
2021-2022,17,PREBENJAMIN,PRIMERA PREBENJAMIN,13694022,Grupo 32,14889855,ADESO LOS ANGELES 'B',846804,8,18,5,1,12,40,71,-31,16,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13694022&grupo=14889855&tipojuego=2,2026-08-05T01:05:51.289570+00:00
2021-2022,17,PREBENJAMIN,PRIMERA PREBENJAMIN,13694022,Grupo 32,14889855,C.D. SAN CRISTOBAL DE LOS ANGELES 'B',344931,9,18,2,0,16,13,120,-107,6,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13694022&grupo=14889855&tipojuego=2,2026-08-05T01:05:51.289570+00:00
2021-2022,17,PREBENJAMIN,PRIMERA PREBENJAMIN,13694022,Grupo 32,14889855,C.D. OROQUIETA VILLAVERDE BUTARQUE 'B',3365889,10,18,0,0,18,10,158,-148,0,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13694022&grupo=14889855&tipojuego=2,2026-08-05T01:05:51.289570+00:00
2021-2022,17,PREBENJAMIN,PRIMERA PREBENJAMIN,13694022,Grupo 33,14889880,C.D. INTER PROMESAS,2733695,1,22,22,0,0,192,12,180,66,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13694022&grupo=14889880&tipojuego=2,2026-08-05T01:05:54.853361+00:00
2021-2022,17,PREBENJAMIN,PRIMERA PREBENJAMIN,13694022,Grupo 33,14889880,A.D. ORCASITAS 'A',957,2,22,17,3,2,124,25,99,54,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13694022&grupo=14889880&tipojuego=2,2026-08-05T01:05:54.853361+00:00
2021-2022,17,PREBENJAMIN,PRIMERA PREBENJAMIN,13694022,Grupo 33,14889880,A.J.D.C. LA MANCHA 'A',467049,3,22,17,2,3,128,27,101,53,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13694022&grupo=14889880&tipojuego=2,2026-08-05T01:05:54.853361+00:00
2021-2022,17,PREBENJAMIN,PRIMERA PREBENJAMIN,13694022,Grupo 33,14889880,C.D. ALZOLA-HALCONES 'D',3359842,4,22,14,2,6,103,49,54,44,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13694022&grupo=14889880&tipojuego=2,2026-08-05T01:05:54.853361+00:00
2021-2022,17,PREBENJAMIN,PRIMERA PREBENJAMIN,13694022,Grupo 33,14889880,UNION DEPORTIVA USERA,4944580,5,22,12,4,6,110,48,62,40,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13694022&grupo=14889880&tipojuego=2,2026-08-05T01:05:54.853361+00:00
2021-2022,17,PREBENJAMIN,PRIMERA PREBENJAMIN,13694022,Grupo 33,14889880,C.D. ALZOLA-HALCONES 'C',2274271,6,22,10,4,8,96,53,43,34,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13694022&grupo=14889880&tipojuego=2,2026-08-05T01:05:54.853361+00:00
2021-2022,17,PREBENJAMIN,PRIMERA PREBENJAMIN,13694022,Grupo 33,14889880,C.D. ALZOLA-HALCONES 'B',846801,7,22,10,2,10,75,75,0,32,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13694022&grupo=14889880&tipojuego=2,2026-08-05T01:05:54.853361+00:00
2021-2022,17,PREBENJAMIN,PRIMERA PREBENJAMIN,13694022,Grupo 33,14889880,A.D. VILLAVERDE BAJO 'B',1850,8,22,6,1,15,52,90,-38,19,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13694022&grupo=14889880&tipojuego=2,2026-08-05T01:05:54.853361+00:00
2021-2022,17,PREBENJAMIN,PRIMERA PREBENJAMIN,13694022,Grupo 33,14889880,A.D. VILLAVERDE BAJO 'C',467117,9,22,6,0,16,43,114,-71,18,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13694022&grupo=14889880&tipojuego=2,2026-08-05T01:05:54.853361+00:00
2021-2022,17,PREBENJAMIN,PRIMERA PREBENJAMIN,13694022,Grupo 33,14889880,C.D. SAN VIATOR,810,10,22,6,0,16,31,120,-89,18,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13694022&grupo=14889880&tipojuego=2,2026-08-05T01:05:54.853361+00:00
2021-2022,17,PREBENJAMIN,PRIMERA PREBENJAMIN,13694022,Grupo 33,14889880,A.D. ORCASITAS 'B',14529913,11,22,1,1,20,11,172,-161,4,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13694022&grupo=14889880&tipojuego=2,2026-08-05T01:05:54.853361+00:00
2021-2022,17,PREBENJAMIN,PRIMERA PREBENJAMIN,13694022,Grupo 33,14889880,A.J.D.C. LA MANCHA 'B',1146,12,22,1,1,20,8,188,-180,4,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13694022&grupo=14889880&tipojuego=2,2026-08-05T01:05:54.853361+00:00
2021-2022,17,PREBENJAMIN,PRIMERA PREBENJAMIN,13694022,Grupo 34,14889928,FEPE GETAFE III 'A',1019,1,22,21,0,1,145,16,129,63,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13694022&grupo=14889928&tipojuego=2,2026-08-05T01:05:53.439968+00:00
2021-2022,17,PREBENJAMIN,PRIMERA PREBENJAMIN,13694022,Grupo 34,14889928,A.D. JUVENTUD CANARIO 'A',467048,2,22,19,0,3,133,19,114,57,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13694022&grupo=14889928&tipojuego=2,2026-08-05T01:05:53.439968+00:00
2021-2022,17,PREBENJAMIN,PRIMERA PREBENJAMIN,13694022,Grupo 34,14889928,A.D. ALHONDIGA 'A',306455,3,22,19,0,3,117,35,82,57,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13694022&grupo=14889928&tipojuego=2,2026-08-05T01:05:53.439968+00:00
2021-2022,17,PREBENJAMIN,PRIMERA PREBENJAMIN,13694022,Grupo 34,14889928,ADESO LOS ANGELES 'A',846803,4,22,17,0,5,119,43,76,51,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13694022&grupo=14889928&tipojuego=2,2026-08-05T01:05:53.439968+00:00
2021-2022,17,PREBENJAMIN,PRIMERA PREBENJAMIN,13694022,Grupo 34,14889928,A.D. EL NORTE 'C',12232031,5,22,11,1,10,83,94,-11,34,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13694022&grupo=14889928&tipojuego=2,2026-08-05T01:05:53.439968+00:00
2021-2022,17,PREBENJAMIN,PRIMERA PREBENJAMIN,13694022,Grupo 34,14889928,ADESO LOS ANGELES 'D',13960458,6,22,10,1,11,74,76,-2,31,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13694022&grupo=14889928&tipojuego=2,2026-08-05T01:05:53.439968+00:00
2021-2022,17,PREBENJAMIN,PRIMERA PREBENJAMIN,13694022,Grupo 34,14889928,A.D. ALHONDIGA 'B',528691,7,22,9,2,11,63,71,-8,29,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13694022&grupo=14889928&tipojuego=2,2026-08-05T01:05:53.439968+00:00
2021-2022,17,PREBENJAMIN,PRIMERA PREBENJAMIN,13694022,Grupo 34,14889928,ADESO LOS ANGELES 'C',9495139,8,22,6,2,14,39,114,-75,20,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13694022&grupo=14889928&tipojuego=2,2026-08-05T01:05:53.439968+00:00
2021-2022,17,PREBENJAMIN,PRIMERA PREBENJAMIN,13694022,Grupo 34,14889928,C.D. SANTA BARBARA GETAFE 'B',2733743,9,22,6,1,15,41,78,-37,19,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13694022&grupo=14889928&tipojuego=2,2026-08-05T01:05:53.439968+00:00
2021-2022,17,PREBENJAMIN,PRIMERA PREBENJAMIN,13694022,Grupo 34,14889928,A.D. JUVENTUD CANARIO 'B',2622,10,22,5,0,17,36,97,-61,15,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13694022&grupo=14889928&tipojuego=2,2026-08-05T01:05:53.439968+00:00
2021-2022,17,PREBENJAMIN,PRIMERA PREBENJAMIN,13694022,Grupo 34,14889928,ASOC. CULTURAL EL BERCIAL,867,11,22,4,3,15,48,109,-61,15,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13694022&grupo=14889928&tipojuego=2,2026-08-05T01:05:53.439968+00:00
2021-2022,17,PREBENJAMIN,PRIMERA PREBENJAMIN,13694022,Grupo 34,14889928,A.D. EL NORTE 'D',13553648,12,22,0,0,22,26,172,-146,0,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13694022&grupo=14889928&tipojuego=2,2026-08-05T01:05:53.439968+00:00
2021-2022,17,PREBENJAMIN,PRIMERA PREBENJAMIN,13694022,Grupo 35,14889993,A.D. EL NORTE 'B',12232030,1,22,22,0,0,217,15,202,66,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13694022&grupo=14889993&tipojuego=2,2026-08-05T01:05:55.193445+00:00
2021-2022,17,PREBENJAMIN,PRIMERA PREBENJAMIN,13694022,Grupo 35,14889993,A.D.C. BRUNETE 'A',680664,2,22,18,2,2,207,34,173,56,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13694022&grupo=14889993&tipojuego=2,2026-08-05T01:05:55.193445+00:00
2021-2022,17,PREBENJAMIN,PRIMERA PREBENJAMIN,13694022,Grupo 35,14889993,A.D.C. BRUNETE 'B',680836,3,22,18,1,3,150,52,98,55,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13694022&grupo=14889993&tipojuego=2,2026-08-05T01:05:55.193445+00:00
2021-2022,17,PREBENJAMIN,PRIMERA PREBENJAMIN,13694022,Grupo 35,14889993,E.F. CIUDAD DE GETAFE 'B',10710449,4,22,15,1,6,117,66,51,46,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13694022&grupo=14889993&tipojuego=2,2026-08-05T01:05:55.193445+00:00
2021-2022,17,PREBENJAMIN,PRIMERA PREBENJAMIN,13694022,Grupo 35,14889993,A.D.C. BRUNETE 'D',2274303,5,22,11,1,10,85,91,-6,34,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13694022&grupo=14889993&tipojuego=2,2026-08-05T01:05:55.193445+00:00
2021-2022,17,PREBENJAMIN,PRIMERA PREBENJAMIN,13694022,Grupo 35,14889993,FEPE GETAFE III 'C',316200,6,22,11,1,10,92,105,-13,34,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13694022&grupo=14889993&tipojuego=2,2026-08-05T01:05:55.193445+00:00
2021-2022,17,PREBENJAMIN,PRIMERA PREBENJAMIN,13694022,Grupo 35,14889993,FEPE GETAFE III 'D',316201,7,22,9,0,13,69,122,-53,27,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13694022&grupo=14889993&tipojuego=2,2026-08-05T01:05:55.193445+00:00
2021-2022,17,PREBENJAMIN,PRIMERA PREBENJAMIN,13694022,Grupo 35,14889993,ESCOLAPIOS DE GETAFE 'B',14263967,8,22,6,2,14,52,124,-72,20,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13694022&grupo=14889993&tipojuego=2,2026-08-05T01:05:55.193445+00:00
2021-2022,17,PREBENJAMIN,PRIMERA PREBENJAMIN,13694022,Grupo 35,14889993,E.F. CIUDAD DE GETAFE 'C',10710450,9,22,6,1,15,39,107,-68,19,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13694022&grupo=14889993&tipojuego=2,2026-08-05T01:05:55.193445+00:00
2021-2022,17,PREBENJAMIN,PRIMERA PREBENJAMIN,13694022,Grupo 35,14889993,A.D.C. BRUNETE 'C',1031381,10,22,5,1,16,48,127,-79,16,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13694022&grupo=14889993&tipojuego=2,2026-08-05T01:05:55.193445+00:00
2021-2022,17,PREBENJAMIN,PRIMERA PREBENJAMIN,13694022,Grupo 35,14889993,ESCOLAPIOS DE GETAFE 'A',14263958,11,22,2,3,17,43,146,-103,9,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13694022&grupo=14889993&tipojuego=2,2026-08-05T01:05:55.193445+00:00
2021-2022,17,PREBENJAMIN,PRIMERA PREBENJAMIN,13694022,Grupo 35,14889993,E.F. CIUDAD DE GETAFE 'D',10710451,12,22,2,1,19,29,159,-130,7,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13694022&grupo=14889993&tipojuego=2,2026-08-05T01:05:55.193445+00:00
2021-2022,17,PREBENJAMIN,PRIMERA PREBENJAMIN,13694022,Grupo 36,14890006,C.D. CIUDAD DE PINTO 'A',680622,1,18,17,1,0,180,6,174,52,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13694022&grupo=14890006&tipojuego=2,2026-08-05T01:05:54.154251+00:00
2021-2022,17,PREBENJAMIN,PRIMERA PREBENJAMIN,13694022,Grupo 36,14890006,S.A.D. IVERO 'A',10662759,2,18,16,1,1,137,17,120,49,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13694022&grupo=14890006&tipojuego=2,2026-08-05T01:05:54.154251+00:00
2021-2022,17,PREBENJAMIN,PRIMERA PREBENJAMIN,13694022,Grupo 36,14890006,C.D. CIUDAD DE PINTO 'B',680623,3,18,12,2,4,62,34,28,38,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13694022&grupo=14890006&tipojuego=2,2026-08-05T01:05:54.154251+00:00
2021-2022,17,PREBENJAMIN,PRIMERA PREBENJAMIN,13694022,Grupo 36,14890006,C.D. CIUDAD DE PINTO 'C',680624,4,18,11,1,6,52,37,15,34,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13694022&grupo=14890006&tipojuego=2,2026-08-05T01:05:54.154251+00:00
2021-2022,17,PREBENJAMIN,PRIMERA PREBENJAMIN,13694022,Grupo 36,14890006,A.D.Y C. PINTO,552021,5,18,9,2,7,50,43,7,29,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13694022&grupo=14890006&tipojuego=2,2026-08-05T01:05:54.154251+00:00
2021-2022,17,PREBENJAMIN,PRIMERA PREBENJAMIN,13694022,Grupo 36,14890006,VALDEMORO CLUB DE FUTBOL 'B',12315445,6,18,7,3,8,40,71,-31,24,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13694022&grupo=14890006&tipojuego=2,2026-08-05T01:05:54.154251+00:00
2021-2022,17,PREBENJAMIN,PRIMERA PREBENJAMIN,13694022,Grupo 36,14890006,S.A.D. IVERO 'B',12326487,7,18,6,2,10,42,48,-6,20,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13694022&grupo=14890006&tipojuego=2,2026-08-05T01:05:54.154251+00:00
2021-2022,17,PREBENJAMIN,PRIMERA PREBENJAMIN,13694022,Grupo 36,14890006,ESCUELA DE FUTBOL SAN MARTIN DE LA VEGA 'B',847390,8,18,4,0,14,30,90,-60,12,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13694022&grupo=14890006&tipojuego=2,2026-08-05T01:05:54.154251+00:00
2021-2022,17,PREBENJAMIN,PRIMERA PREBENJAMIN,13694022,Grupo 36,14890006,ESCUELAS DEPORTIVAS DE PINTO,467103,9,18,1,0,17,11,144,-133,3,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13694022&grupo=14890006&tipojuego=2,2026-08-05T01:05:54.154251+00:00
2021-2022,17,PREBENJAMIN,PRIMERA PREBENJAMIN,13694022,Grupo 36,14890006,CLUB POLID. PARLA ESCUELA-FAIR PLAY 'F',681006,10,18,1,0,17,11,125,-114,3,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13694022&grupo=14890006&tipojuego=2,2026-08-05T01:05:54.154251+00:00
2021-2022,17,PREBENJAMIN,PRIMERA PREBENJAMIN,13694022,Grupo 37,14891336,A.D. PARLA 'A',331,1,22,21,1,0,174,11,163,64,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13694022&grupo=14891336&tipojuego=2,2026-08-05T01:05:55.086475+00:00
2021-2022,17,PREBENJAMIN,PRIMERA PREBENJAMIN,13694022,Grupo 37,14891336,C.D. JUVENTUD PARLA 'B',1032178,2,22,18,0,4,126,27,99,54,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13694022&grupo=14891336&tipojuego=2,2026-08-05T01:05:55.086475+00:00
2021-2022,17,PREBENJAMIN,PRIMERA PREBENJAMIN,13694022,Grupo 37,14891336,C.D. JUVENTUD PARLA 'A',467046,3,22,16,2,4,92,43,49,50,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13694022&grupo=14891336&tipojuego=2,2026-08-05T01:05:55.086475+00:00
2021-2022,17,PREBENJAMIN,PRIMERA PREBENJAMIN,13694022,Grupo 37,14891336,UNION 2000 'A',846874,4,22,15,4,3,108,35,73,49,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13694022&grupo=14891336&tipojuego=2,2026-08-05T01:05:55.086475+00:00
2021-2022,17,PREBENJAMIN,PRIMERA PREBENJAMIN,13694022,Grupo 37,14891336,A.D. PARLA 'B',332,5,22,9,4,9,53,58,-5,31,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13694022&grupo=14891336&tipojuego=2,2026-08-05T01:05:55.086475+00:00
2021-2022,17,PREBENJAMIN,PRIMERA PREBENJAMIN,13694022,Grupo 37,14891336,CLUB POLID. PARLA ESCUELA-FAIR PLAY 'C',680665,6,22,9,3,10,38,45,-7,30,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13694022&grupo=14891336&tipojuego=2,2026-08-05T01:05:55.086475+00:00
2021-2022,17,PREBENJAMIN,PRIMERA PREBENJAMIN,13694022,Grupo 37,14891336,CLUB POLID. PARLA ESCUELA-FAIR PLAY 'D',13613981,7,22,8,4,10,51,57,-6,28,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13694022&grupo=14891336&tipojuego=2,2026-08-05T01:05:55.086475+00:00
2021-2022,17,PREBENJAMIN,PRIMERA PREBENJAMIN,13694022,Grupo 37,14891336,A.D. PARLA 'C',333,8,22,7,5,10,54,67,-13,26,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13694022&grupo=14891336&tipojuego=2,2026-08-05T01:05:55.086475+00:00
2021-2022,17,PREBENJAMIN,PRIMERA PREBENJAMIN,13694022,Grupo 37,14891336,UNION 2000 'B',2277075,9,22,7,5,10,40,68,-28,26,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13694022&grupo=14891336&tipojuego=2,2026-08-05T01:05:55.086475+00:00
2021-2022,17,PREBENJAMIN,PRIMERA PREBENJAMIN,13694022,Grupo 37,14891336,UNION 2000 'C',14854924,10,22,3,3,16,20,99,-79,12,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13694022&grupo=14891336&tipojuego=2,2026-08-05T01:05:55.086475+00:00
2021-2022,17,PREBENJAMIN,PRIMERA PREBENJAMIN,13694022,Grupo 37,14891336,CLUB POLID. PARLA ESCUELA-FAIR PLAY 'E',13613980,11,22,3,1,18,28,104,-76,10,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13694022&grupo=14891336&tipojuego=2,2026-08-05T01:05:55.086475+00:00
2021-2022,17,PREBENJAMIN,PRIMERA PREBENJAMIN,13694022,Grupo 37,14891336,C.D. OLIMPICO DE PARLA,4943541,12,22,0,0,22,5,175,-170,0,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13694022&grupo=14891336&tipojuego=2,2026-08-05T01:05:55.086475+00:00
2021-2022,17,PREBENJAMIN,PRIMERA PREBENJAMIN,13694022,Grupo 38,14891353,F.C. CHINCHON 21,13553743,1,18,15,1,2,119,39,80,46,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13694022&grupo=14891353&tipojuego=2,2026-08-05T01:05:54.921473+00:00
2021-2022,17,PREBENJAMIN,PRIMERA PREBENJAMIN,13694022,Grupo 38,14891353,C.D. ARANCETANO 'B',12235123,2,18,14,1,3,117,30,87,43,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13694022&grupo=14891353&tipojuego=2,2026-08-05T01:05:54.921473+00:00
2021-2022,17,PREBENJAMIN,PRIMERA PREBENJAMIN,13694022,Grupo 38,14891353,DEPORTIVO CIEMPOZUELOS 'B',13613927,3,18,14,1,3,133,30,103,43,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13694022&grupo=14891353&tipojuego=2,2026-08-05T01:05:54.921473+00:00
2021-2022,17,PREBENJAMIN,PRIMERA PREBENJAMIN,13694022,Grupo 38,14891353,C.D. ARANCETANO 'C',13556491,4,18,13,1,4,106,45,61,40,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13694022&grupo=14891353&tipojuego=2,2026-08-05T01:05:54.921473+00:00
