match_id,team_id,player_id,minute,minute_raw,goal_type_raw
5143462,1606,10912379,50,50,100
5143464,33,21480155,1,1,100
5143459,80,11179074,3,3,100
5143459,80,13211379,13,13,100
5143459,80,11703708,45,45,100
5143459,80,21821908,50,50,100
5143459,302,20389559,54,54,100
5143458,636,13325872,4,4,100
5143458,300414,13627544,31,31,100
5143458,300414,12804320,33,33,100
5143467,300414,11471197,48,48,100
5143468,302,13233820,3,3,100
5143468,65,13137178,19,19,100
5143468,65,10912694,28,28,100
5143468,65,13137178,31,31,100
5143468,65,2803723,40,40,100
5143468,65,14554327,45,45,100
5143468,65,14057228,50,50,100
5143468,65,14554327,59,59,100
5143465,33,12095902,15,15,100
5143465,33,12267430,56,56,100
5143465,33,12834468,59,59,100
5143465,102,11740790,22,22,100
5143469,12,21802563,5,5,100
5143469,12,11507999,7,7,101
5143469,12,11365020,17,17,100
5143469,12,14605634,34,34,100
5143469,12,11080081,42,42,100
5143469,12,10341193,50,50,100
5143469,12,13207944,56,56,100
5143469,12,13207944,57,57,100
5143469,12,11365020,59,59,100
5143472,3356322,13489696,35,35,100
5143472,846961,11438909,53,53,100
5143471,576,14573677,24,24,100
5143471,576,13297528,27,27,100
5143466,2137,13585534,59,59,100
5143466,2137,11530735,61,61,100
5143466,636,16565097,50,50,101
5143470,1606,20148561,50,50,100
5143475,65,13137178,12,12,100
5143475,65,14057228,44,44,100
5143479,846961,11713616,20,20,100
5143473,102,11740790,3,3,100
5143476,2739618,14169086,17,17,100
5143476,2739618,11739972,30,30,100
5143476,302,14246059,4,4,100
5143478,851327,11160755,55,55,100
5143478,680430,14827652,32,32,100
5143474,2137,11322882,45,45,100
5143477,12,11838775,26,26,100
5143477,12,21802563,31,31,100
5143477,12,10912148,51,51,100
5143480,33,10909649,46,46,100
5143480,33,12095902,51,51,100
5143486,12,11825665,22,22,100
5143486,12,10341193,32,32,100
5143486,12,11507999,37,37,100
5143486,12,10702755,38,38,100
5143486,12,10702755,43,43,100
5143486,12,14605634,46,46,100
5143486,12,14605634,57,57,100
5143486,12,10702755,58,58,100
5143486,851327,11940466,27,27,100
5143481,33,11878527,20,20,100
5143481,33,11257138,26,26,100
5143481,33,10783393,33,33,100
5143481,33,11257138,40,40,100
5143481,33,11257138,50,50,100
5143481,33,11257138,55,55,100
5143481,33,11878527,60,60,100
5143487,680430,10506763,39,39,100
5143487,846961,10506851,1,1,100
5143487,846961,11598244,49,49,100
5143487,846961,10897840,51,51,100
5143487,846961,11598244,58,58,100
5143482,102,11877733,36,36,100
5143482,102,11757246,40,40,100
5143482,80,11912142,16,16,100
5143485,1606,10738110,42,42,100
5143485,1606,13367432,59,59,100
5143488,576,10912275,30,30,100
5143488,576,10912275,39,39,100
5143488,576,12420434,41,41,100
5143488,3356322,14580143,8,8,100
5143484,300414,11471197,26,26,100
5143483,2137,11694802,7,7,100
5143483,2137,13204046,13,13,100
5143483,65,13312711,26,26,100
5143483,65,13137178,49,49,100
5143489,80,11912142,16,16,100
5143489,80,11703708,18,18,100
5143491,2739618,12749729,50,50,100
5143491,2739618,11703501,54,54,100
5143491,2137,11929823,43,43,100
5143494,12,13233941,41,41,100
5143494,12,11507999,42,42,100
5143494,12,10341193,59,59,100
5143496,33,17254591,8,8,100
5143490,65,13137178,1,1,100
5143490,65,13137178,42,42,100
5143490,102,11532545,32,32,100
5143492,1606,10527084,29,29,100
5143493,851327,11160755,42,42,100
5143493,851327,13334749,49,49,100
5143493,302,13330062,55,55,100
5143495,3356322,2792333,6,6,100
5143495,3356322,2792333,17,17,100
5143495,680430,14827652,25,25,100
5143495,680430,13141767,50,50,100
5143503,12,10702755,21,21,100
5143503,12,11507999,24,24,100
5143503,12,11507999,27,27,100
5143503,12,11365020,35,35,100
5143503,12,11825665,42,42,100
5143503,12,11825665,45,45,100
5143500,1606,11885114,16,16,100
5143497,33,11323063,16,16,100
5143497,33,10783393,21,21,100
5143497,33,12834468,24,24,100
5143497,33,11257138,34,34,100
5143497,33,21480155,36,36,100
5143499,102,11775326,24,24,100
5143499,102,13851137,59,59,100
5143502,846961,13249865,4,4,100
5143502,846961,10506851,47,47,100
5143501,300414,13283715,3,3,100
5143501,300414,11303995,37,37,100
5143501,300414,11884005,53,53,100
5143501,851327,11160755,10,10,100
5143498,65,10569491,6,6,100
5143498,65,13137178,32,32,100
5143498,65,14554327,60,60,100
5143504,576,10912313,29,29,100
5143509,846961,11598244,17,17,100
5143511,12,21801949,22,22,100
5143505,65,2795612,5,5,100
5143505,65,13137178,8,8,100
5143505,65,13137178,14,14,100
5143505,65,14057228,28,28,100
5143505,65,14057228,29,29,100
5143505,65,2795612,36,36,100
5143505,65,11842905,48,48,100
5143505,65,11842905,51,51,100
5143512,33,21480155,6,6,100
5143512,33,12267430,12,12,100
5143512,33,12095902,48,48,100
5143512,33,21480155,48,48,100
5143512,33,21480155,60,60,100
5143508,851327,13343851,36,36,100
5143508,851327,12070967,46,46,100
5143508,851327,11940466,55,55,100
5143508,2137,13204046,38,38,100
5143508,2137,11322882,50,50,100
5143508,2137,11322882,57,57,100
5143507,1606,10912379,24,24,100
5143507,102,11740790,44,44,100
5143510,3356322,12718423,4,4,100
5143510,3356322,14580143,17,17,100
5143510,3356322,13489696,23,23,100
5143510,3356322,2792333,41,41,100
5143510,3356322,14580143,44,44,100
5143510,3356322,14580143,48,48,100
5143510,3356322,10333460,57,57,100
5143520,12,10702755,9,9,100
5143520,12,10702755,18,18,100
5143520,12,10702755,23,23,100
5143520,12,11080081,26,26,100
5143520,12,10702755,28,28,100
5143520,12,11365020,42,42,100
5143520,12,21802602,54,54,100
5143520,680430,11878440,52,52,100
5143516,102,13047901,44,44,100
5143516,102,13684140,53,53,100
5143516,851327,11160755,28,28,100
5143517,846961,11713616,2,2,100
5143517,846961,16234400,59,59,100
5143514,2739618,10339077,36,36,100
5143518,3356322,14580143,50,50,100
5143518,3356322,14580143,60,60,100
5143513,65,16116196,65,65,100
5143513,33,21480155,43,43,100
5143528,12,11365020,47,47,100
5143524,846961,11713616,18,18,100
5143524,846961,10506851,33,33,100
5143524,846961,11713616,45,45,101
5143524,102,10912613,24,24,100
5143526,576,22266874,2,2,100
5143526,576,11815205,25,25,100
5143526,576,10340848,55,55,100
5143526,576,10912275,61,61,100
5143527,680430,11878440,16,16,100
5143527,680430,14514017,40,40,100
5143527,680430,11883493,50,50,100
5143527,680430,11838429,57,57,100
5143527,302,20538282,3,3,102
5143527,302,13333838,9,9,100
5143521,65,13137178,21,21,100
5143521,65,10913319,35,35,100
5143521,65,10912133,37,37,100
5143521,65,10912133,40,40,100
5143523,851327,13343771,32,32,101
5143523,851327,13340041,51,51,100
5143523,636,16565097,13,13,100
5143523,636,14160465,22,22,100
5143523,636,10351333,29,29,100
5143525,2137,11322882,11,11,100
5144729,416,10341110,40,40,100
5144729,416,10738154,53,53,100
5144729,378276,11528970,8,8,100
5144729,378276,10912978,16,16,100
5144729,378276,13785736,33,33,100
5144729,378276,11528970,60,60,100
5144734,300422,10430294,4,4,100
5144736,203,12962002,1,1,100
5144736,203,12962002,4,4,100
5144736,203,11568835,50,50,100
5144736,553,11619287,27,27,100
5144736,553,14167166,34,34,100
5144736,553,13157887,40,40,100
5144731,2212,11940458,14,14,100
5144731,2212,10395443,24,24,100
5144731,2212,22216563,50,50,100
5144732,2372,15632174,28,28,100
5144733,1747,19305117,11,11,100
5144733,1747,11192269,23,23,100
5144733,1747,21770553,32,32,100
5144733,1747,21944795,54,54,100
5144733,2039,11232530,20,20,100
5144733,2039,10338216,30,30,100
5144733,2039,10338228,60,60,100
5144733,2039,11232530,60,60,100
5144735,1408,12858928,10,10,100
5144735,300648,10867778,8,8,100
5144735,300648,10913161,14,14,100
5144735,300648,10867778,23,23,100
5144735,300648,10911894,27,27,100
5144735,300648,10912031,33,33,100
5144735,300648,10912170,38,38,101
5144735,300648,10912207,44,44,100
5144735,300648,10912170,48,48,100
5144735,300648,10912031,65,65,100
5144735,300648,10912207,68,68,100
5144730,1319,11013441,30,30,100
5144730,1319,11718798,32,32,100
5144730,6819635,11912515,53,53,100
5144742,300422,11648121,57,57,100
5144744,553,11882325,16,16,101
5144744,553,11882325,21,21,100
5144744,553,13157887,23,23,100
5144744,553,16441637,33,33,100
5144744,553,13157887,38,38,100
5144744,553,13157887,40,40,100
5144744,553,13141712,54,54,100
5144744,553,11619234,58,58,100
5144738,6819635,20100030,7,7,100
5144738,6819635,16289632,10,10,100
5144738,6819635,13302641,59,59,100
5144737,378276,13785736,26,26,100
5144737,378276,14619864,29,29,100
5144737,378276,10350309,51,51,100
5144737,203,11568745,11,11,100
5144740,2212,11257486,9,9,101
5144740,2212,13610516,20,20,100
5144740,2212,13257659,59,59,100
5144743,300648,11810503,4,4,100
5144743,300648,10912560,5,5,100
5144743,300648,10912031,25,25,100
5144743,300648,10867778,44,44,100
5144743,300648,10867778,50,50,100
5144743,300648,10913161,50,50,100
5144743,300648,10912401,60,60,100
5144739,846960,11878458,55,55,100
5144739,846960,12000003,59,59,100
5144739,1319,11880009,4,4,100
5144739,1319,11818066,26,26,101
5144739,1319,11880009,32,32,100
5144739,1319,14532753,49,49,100
5144750,1747,11179448,3,3,100
5144750,300648,10867778,16,16,100
