season,season_id,category,competition,competition_id,group,group_id,team,team_id,position,played,wins,draws,losses,goals_for,goals_against,goal_diff,points,sanction_points,source_url,scraped_at
2019-2020,15,JUVENIL,SEGUNDA JUVENIL,10723276,Grupo 15,10793533,ESCUELA DEPORTIVA MORATALAZ 'H',10652106,11,21,7,4,10,45,65,-20,25,0,https://www.rffm.es/competicion/clasificaciones?temporada=15&competicion=10723276&grupo=10793533&tipojuego=1,2026-08-05T01:24:52.962573+00:00
2019-2020,15,JUVENIL,SEGUNDA JUVENIL,10723276,Grupo 15,10793533,C.D. ESCUELA BREOGAN 'B',8961250,12,20,6,2,12,42,58,-16,20,0,https://www.rffm.es/competicion/clasificaciones?temporada=15&competicion=10723276&grupo=10793533&tipojuego=1,2026-08-05T01:24:52.962573+00:00
2019-2020,15,JUVENIL,SEGUNDA JUVENIL,10723276,Grupo 15,10793533,A.C. ESC.F. C.D. MAR ABIERTO,466569,13,21,4,3,14,42,71,-29,15,0,https://www.rffm.es/competicion/clasificaciones?temporada=15&competicion=10723276&grupo=10793533&tipojuego=1,2026-08-05T01:24:52.962573+00:00
2019-2020,15,JUVENIL,SEGUNDA JUVENIL,10723276,Grupo 15,10793533,A.D. MADRID SUR,10651944,14,21,3,4,14,37,65,-28,13,0,https://www.rffm.es/competicion/clasificaciones?temporada=15&competicion=10723276&grupo=10793533&tipojuego=1,2026-08-05T01:24:52.962573+00:00
2019-2020,15,JUVENIL,SEGUNDA JUVENIL,10723276,Grupo 15,10793533,C.D. NUEVAS PALOMERAS,1954,15,21,3,4,14,34,89,-55,13,0,https://www.rffm.es/competicion/clasificaciones?temporada=15&competicion=10723276&grupo=10793533&tipojuego=1,2026-08-05T01:24:52.962573+00:00
2019-2020,15,JUVENIL,SEGUNDA JUVENIL,10723276,Grupo 15,10793533,CENTRO DEPORTIVO VALLECAS,334254,16,20,1,2,17,30,89,-59,5,0,https://www.rffm.es/competicion/clasificaciones?temporada=15&competicion=10723276&grupo=10793533&tipojuego=1,2026-08-05T01:24:52.962573+00:00
2019-2020,15,JUVENIL,SEGUNDA JUVENIL,10723276,Grupo 16,10793535,A.D. ESCUELA FUTBOL USERA 'A',466548,1,19,15,1,3,75,20,55,46,0,https://www.rffm.es/competicion/clasificaciones?temporada=15&competicion=10723276&grupo=10793535&tipojuego=1,2026-08-05T01:24:52.966681+00:00
2019-2020,15,JUVENIL,SEGUNDA JUVENIL,10723276,Grupo 16,10793535,C.D. ALZOLA-HALCONES,1031415,2,19,14,3,2,88,22,66,45,0,https://www.rffm.es/competicion/clasificaciones?temporada=15&competicion=10723276&grupo=10793535&tipojuego=1,2026-08-05T01:24:52.966681+00:00
2019-2020,15,JUVENIL,SEGUNDA JUVENIL,10723276,Grupo 16,10793535,C.D. CIUDAD LOS ANGELES,6815292,3,20,14,4,2,71,32,39,46,0,https://www.rffm.es/competicion/clasificaciones?temporada=15&competicion=10723276&grupo=10793535&tipojuego=1,2026-08-05T01:24:52.966681+00:00
2019-2020,15,JUVENIL,SEGUNDA JUVENIL,10723276,Grupo 16,10793535,A.D. VILLAVERDE BAJO 'C',10634320,4,20,13,1,6,94,37,57,40,0,https://www.rffm.es/competicion/clasificaciones?temporada=15&competicion=10723276&grupo=10793535&tipojuego=1,2026-08-05T01:24:52.966681+00:00
2019-2020,15,JUVENIL,SEGUNDA JUVENIL,10723276,Grupo 16,10793535,C.D.E OPORTO 2002,8955621,5,20,11,6,3,78,39,39,39,0,https://www.rffm.es/competicion/clasificaciones?temporada=15&competicion=10723276&grupo=10793535&tipojuego=1,2026-08-05T01:24:52.966681+00:00
2019-2020,15,JUVENIL,SEGUNDA JUVENIL,10723276,Grupo 16,10793535,C.D. INTER PROMESAS 'B',8953841,6,20,12,2,6,70,51,19,38,0,https://www.rffm.es/competicion/clasificaciones?temporada=15&competicion=10723276&grupo=10793535&tipojuego=1,2026-08-05T01:24:52.966681+00:00
2019-2020,15,JUVENIL,SEGUNDA JUVENIL,10723276,Grupo 16,10793535,A.D.C. SAN FERMIN 'A',2158,7,20,11,3,6,61,39,22,36,0,https://www.rffm.es/competicion/clasificaciones?temporada=15&competicion=10723276&grupo=10793535&tipojuego=1,2026-08-05T01:24:52.966681+00:00
2019-2020,15,JUVENIL,SEGUNDA JUVENIL,10723276,Grupo 16,10793535,S.A.D. VILLAVERDE SAN ANDRES 'B',8954191,8,19,10,0,9,51,35,16,30,0,https://www.rffm.es/competicion/clasificaciones?temporada=15&competicion=10723276&grupo=10793535&tipojuego=1,2026-08-05T01:24:52.966681+00:00
2019-2020,15,JUVENIL,SEGUNDA JUVENIL,10723276,Grupo 16,10793535,PASILLO VERDE ARGANZUELA 'B',3350638,9,20,9,3,8,43,42,1,30,0,https://www.rffm.es/competicion/clasificaciones?temporada=15&competicion=10723276&grupo=10793535&tipojuego=1,2026-08-05T01:24:52.966681+00:00
2019-2020,15,JUVENIL,SEGUNDA JUVENIL,10723276,Grupo 16,10793535,GREDOS SAN DIEGO-MORATALAZ 'B',10656956,10,19,5,4,10,39,66,-27,19,0,https://www.rffm.es/competicion/clasificaciones?temporada=15&competicion=10723276&grupo=10793535&tipojuego=1,2026-08-05T01:24:52.966681+00:00
2019-2020,15,JUVENIL,SEGUNDA JUVENIL,10723276,Grupo 16,10793535,C.D. SAN CRISTOBAL ANGELES 'B',9215134,11,19,6,1,12,39,71,-32,19,0,https://www.rffm.es/competicion/clasificaciones?temporada=15&competicion=10723276&grupo=10793535&tipojuego=1,2026-08-05T01:24:52.966681+00:00
2019-2020,15,JUVENIL,SEGUNDA JUVENIL,10723276,Grupo 16,10793535,A.J.D.C. LA MANCHA,1140,12,20,4,2,14,48,101,-53,14,0,https://www.rffm.es/competicion/clasificaciones?temporada=15&competicion=10723276&grupo=10793535&tipojuego=1,2026-08-05T01:24:52.966681+00:00
2019-2020,15,JUVENIL,SEGUNDA JUVENIL,10723276,Grupo 16,10793535,C.D. ORCAVILLA,10662068,13,20,3,3,14,21,46,-25,12,0,https://www.rffm.es/competicion/clasificaciones?temporada=15&competicion=10723276&grupo=10793535&tipojuego=1,2026-08-05T01:24:52.966681+00:00
2019-2020,15,JUVENIL,SEGUNDA JUVENIL,10723276,Grupo 16,10793535,A.D. ESC. BALONMANO VILLAVERDE,2793,14,20,1,3,16,27,96,-69,6,0,https://www.rffm.es/competicion/clasificaciones?temporada=15&competicion=10723276&grupo=10793535&tipojuego=1,2026-08-05T01:24:52.966681+00:00
2019-2020,15,JUVENIL,SEGUNDA JUVENIL,10723276,Grupo 16,10793535,C.D. SPORTING LAGUNA,2278950,15,19,1,0,18,20,128,-108,3,0,https://www.rffm.es/competicion/clasificaciones?temporada=15&competicion=10723276&grupo=10793535&tipojuego=1,2026-08-05T01:24:52.966681+00:00
2019-2020,15,JUVENIL,SEGUNDA JUVENIL,10723276,Grupo 17,10794857,UNION DEPORTIVA USERA,8943964,1,18,16,2,0,73,15,58,50,0,https://www.rffm.es/competicion/clasificaciones?temporada=15&competicion=10723276&grupo=10794857&tipojuego=1,2026-08-05T01:24:52.725423+00:00
2019-2020,15,JUVENIL,SEGUNDA JUVENIL,10723276,Grupo 17,10794857,C.F. MADRID RIO 'B',3359997,2,17,14,3,0,82,22,60,45,0,https://www.rffm.es/competicion/clasificaciones?temporada=15&competicion=10723276&grupo=10794857&tipojuego=1,2026-08-05T01:24:52.725423+00:00
2019-2020,15,JUVENIL,SEGUNDA JUVENIL,10723276,Grupo 17,10794857,PASILLO VERDE ARGANZUELA 'A',334205,3,17,13,0,4,60,21,39,39,0,https://www.rffm.es/competicion/clasificaciones?temporada=15&competicion=10723276&grupo=10794857&tipojuego=1,2026-08-05T01:24:52.725423+00:00
2019-2020,15,JUVENIL,SEGUNDA JUVENIL,10723276,Grupo 17,10794857,C.D. GOYA 'A',2015,4,17,10,4,3,56,32,24,34,0,https://www.rffm.es/competicion/clasificaciones?temporada=15&competicion=10723276&grupo=10794857&tipojuego=1,2026-08-05T01:24:52.725423+00:00
2019-2020,15,JUVENIL,SEGUNDA JUVENIL,10723276,Grupo 17,10794857,C.D. LOS YEBENES-SAN BRUNO 'D',8950739,5,17,9,1,7,67,44,23,28,0,https://www.rffm.es/competicion/clasificaciones?temporada=15&competicion=10723276&grupo=10794857&tipojuego=1,2026-08-05T01:24:52.725423+00:00
2019-2020,15,JUVENIL,SEGUNDA JUVENIL,10723276,Grupo 17,10794857,C.D. SAN VIATOR,804,6,18,9,1,8,55,51,4,28,0,https://www.rffm.es/competicion/clasificaciones?temporada=15&competicion=10723276&grupo=10794857&tipojuego=1,2026-08-05T01:24:52.725423+00:00
2019-2020,15,JUVENIL,SEGUNDA JUVENIL,10723276,Grupo 17,10794857,S.A.D. FUNDACION RAYO VALLECANO 'E',6818900,7,17,7,3,7,53,36,17,24,0,https://www.rffm.es/competicion/clasificaciones?temporada=15&competicion=10723276&grupo=10794857&tipojuego=1,2026-08-05T01:24:52.725423+00:00
2019-2020,15,JUVENIL,SEGUNDA JUVENIL,10723276,Grupo 17,10794857,C.D. MADRID SUR LATINA,7297574,8,18,8,1,9,59,51,8,25,0,https://www.rffm.es/competicion/clasificaciones?temporada=15&competicion=10723276&grupo=10794857&tipojuego=1,2026-08-05T01:24:52.725423+00:00
2019-2020,15,JUVENIL,SEGUNDA JUVENIL,10723276,Grupo 17,10794857,A.D. PIQUEÑAS 'B',1031983,9,18,7,4,7,43,55,-12,25,0,https://www.rffm.es/competicion/clasificaciones?temporada=15&competicion=10723276&grupo=10794857&tipojuego=1,2026-08-05T01:24:52.725423+00:00
2019-2020,15,JUVENIL,SEGUNDA JUVENIL,10723276,Grupo 17,10794857,ESCUELA DE FUTBOL CARABANCHEL 'B',1495,10,18,4,2,12,30,57,-27,14,0,https://www.rffm.es/competicion/clasificaciones?temporada=15&competicion=10723276&grupo=10794857&tipojuego=1,2026-08-05T01:24:52.725423+00:00
2019-2020,15,JUVENIL,SEGUNDA JUVENIL,10723276,Grupo 17,10794857,A.D. GIGANTES 'B',1365,11,18,3,1,14,26,81,-55,10,0,https://www.rffm.es/competicion/clasificaciones?temporada=15&competicion=10723276&grupo=10794857&tipojuego=1,2026-08-05T01:24:52.725423+00:00
2019-2020,15,JUVENIL,SEGUNDA JUVENIL,10723276,Grupo 17,10794857,A.D. PARQUE ARGANZUELA 'B',300238,12,17,3,0,14,20,55,-35,9,0,https://www.rffm.es/competicion/clasificaciones?temporada=15&competicion=10723276&grupo=10794857&tipojuego=1,2026-08-05T01:24:52.725423+00:00
2019-2020,15,JUVENIL,SEGUNDA JUVENIL,10723276,Grupo 17,10794857,C.D. JUVENTUD LOS CARMENES,2273724,13,18,0,0,18,9,113,-104,0,0,https://www.rffm.es/competicion/clasificaciones?temporada=15&competicion=10723276&grupo=10794857&tipojuego=1,2026-08-05T01:24:52.725423+00:00
2019-2020,15,JUVENIL,SEGUNDA JUVENIL,10723276,Grupo 18,10794917,C.D. ATLETICO CAÑADA ALCORCON 'B',3347326,1,21,18,2,1,83,18,65,56,0,https://www.rffm.es/competicion/clasificaciones?temporada=15&competicion=10723276&grupo=10794917&tipojuego=1,2026-08-05T01:24:52.950226+00:00
2019-2020,15,JUVENIL,SEGUNDA JUVENIL,10723276,Grupo 18,10794917,C.D. NUEVO PUERTA BONITA DE CARABANCHEL,8964451,2,21,16,3,2,90,27,63,51,0,https://www.rffm.es/competicion/clasificaciones?temporada=15&competicion=10723276&grupo=10794917&tipojuego=1,2026-08-05T01:24:52.950226+00:00
2019-2020,15,JUVENIL,SEGUNDA JUVENIL,10723276,Grupo 18,10794917,C.D. CAMPAMENTO,764,3,20,14,5,1,54,27,27,47,0,https://www.rffm.es/competicion/clasificaciones?temporada=15&competicion=10723276&grupo=10794917&tipojuego=1,2026-08-05T01:24:52.950226+00:00
2019-2020,15,JUVENIL,SEGUNDA JUVENIL,10723276,Grupo 18,10794917,A.D. VILLAVICIOSA DE ODON 'C',6818827,4,21,14,4,3,90,33,57,46,0,https://www.rffm.es/competicion/clasificaciones?temporada=15&competicion=10723276&grupo=10794917&tipojuego=1,2026-08-05T01:24:52.950226+00:00
2019-2020,15,JUVENIL,SEGUNDA JUVENIL,10723276,Grupo 18,10794917,C.D. FERILAN 'A',2872,5,21,14,2,5,79,31,48,44,0,https://www.rffm.es/competicion/clasificaciones?temporada=15&competicion=10723276&grupo=10794917&tipojuego=1,2026-08-05T01:24:52.950226+00:00
2019-2020,15,JUVENIL,SEGUNDA JUVENIL,10723276,Grupo 18,10794917,C.D. BETIS SAN ISIDRO 'A',2011,6,21,12,2,7,53,33,20,38,0,https://www.rffm.es/competicion/clasificaciones?temporada=15&competicion=10723276&grupo=10794917&tipojuego=1,2026-08-05T01:24:52.950226+00:00
2019-2020,15,JUVENIL,SEGUNDA JUVENIL,10723276,Grupo 18,10794917,AGRUPACIÓN C.D. LUCERO-LINCES,705,7,21,11,3,7,69,37,32,36,0,https://www.rffm.es/competicion/clasificaciones?temporada=15&competicion=10723276&grupo=10794917&tipojuego=1,2026-08-05T01:24:52.950226+00:00
2019-2020,15,JUVENIL,SEGUNDA JUVENIL,10723276,Grupo 18,10794917,A.C.D. FATIMA,466522,8,21,10,1,10,71,50,21,31,0,https://www.rffm.es/competicion/clasificaciones?temporada=15&competicion=10723276&grupo=10794917&tipojuego=1,2026-08-05T01:24:52.950226+00:00
2019-2020,15,JUVENIL,SEGUNDA JUVENIL,10723276,Grupo 18,10794917,REAL C.D. CARABANCHEL 'D',3352033,9,21,8,3,10,49,47,2,27,0,https://www.rffm.es/competicion/clasificaciones?temporada=15&competicion=10723276&grupo=10794917&tipojuego=1,2026-08-05T01:24:52.950226+00:00
2019-2020,15,JUVENIL,SEGUNDA JUVENIL,10723276,Grupo 18,10794917,LA MUTUAL JUAN XXIII,931,10,21,7,1,13,31,78,-47,22,0,https://www.rffm.es/competicion/clasificaciones?temporada=15&competicion=10723276&grupo=10794917&tipojuego=1,2026-08-05T01:24:52.950226+00:00
2019-2020,15,JUVENIL,SEGUNDA JUVENIL,10723276,Grupo 18,10794917,S.A.D. MARIANISTAS AMOROS 'B',680098,11,20,6,3,11,40,57,-17,21,0,https://www.rffm.es/competicion/clasificaciones?temporada=15&competicion=10723276&grupo=10794917&tipojuego=1,2026-08-05T01:24:52.950226+00:00
2019-2020,15,JUVENIL,SEGUNDA JUVENIL,10723276,Grupo 18,10794917,S.A.D. C.D.S.C. LA DEHESA,1223,12,21,5,3,13,48,72,-24,18,0,https://www.rffm.es/competicion/clasificaciones?temporada=15&competicion=10723276&grupo=10794917&tipojuego=1,2026-08-05T01:24:52.950226+00:00
2019-2020,15,JUVENIL,SEGUNDA JUVENIL,10723276,Grupo 18,10794917,A.D. PIQUEÑAS 'C',652,13,21,4,4,13,29,60,-31,13,3,https://www.rffm.es/competicion/clasificaciones?temporada=15&competicion=10723276&grupo=10794917&tipojuego=1,2026-08-05T01:24:52.950226+00:00
2019-2020,15,JUVENIL,SEGUNDA JUVENIL,10723276,Grupo 18,10794917,CANTERA F.C. 'A',1830,14,21,3,1,17,36,94,-58,10,0,https://www.rffm.es/competicion/clasificaciones?temporada=15&competicion=10723276&grupo=10794917&tipojuego=1,2026-08-05T01:24:52.950226+00:00
2019-2020,15,JUVENIL,SEGUNDA JUVENIL,10723276,Grupo 18,10794917,C.D. AVIACION,337,15,21,2,3,16,22,102,-80,9,0,https://www.rffm.es/competicion/clasificaciones?temporada=15&competicion=10723276&grupo=10794917&tipojuego=1,2026-08-05T01:24:52.950226+00:00
2019-2020,15,JUVENIL,SEGUNDA JUVENIL,10723276,Grupo 18,10794917,C.D. NUEVO BOADILLA 'G',8956112,16,21,2,2,17,30,108,-78,8,0,https://www.rffm.es/competicion/clasificaciones?temporada=15&competicion=10723276&grupo=10794917&tipojuego=1,2026-08-05T01:24:52.950226+00:00
2019-2020,15,JUVENIL,SEGUNDA JUVENIL,10723276,Grupo 19,10794957,ESC. DE FUT. VALDEMORO 'B',300248,1,19,15,1,3,64,21,43,46,0,https://www.rffm.es/competicion/clasificaciones?temporada=15&competicion=10723276&grupo=10794957&tipojuego=1,2026-08-05T01:24:54.004422+00:00
2019-2020,15,JUVENIL,SEGUNDA JUVENIL,10723276,Grupo 19,10794957,A.D. ANCORA ARANJUEZ 'A',6824733,2,19,14,3,2,63,25,38,45,0,https://www.rffm.es/competicion/clasificaciones?temporada=15&competicion=10723276&grupo=10794957&tipojuego=1,2026-08-05T01:24:54.004422+00:00
2019-2020,15,JUVENIL,SEGUNDA JUVENIL,10723276,Grupo 19,10794957,C.F. INTER DE VALDEMORO 'B',4940605,3,20,15,2,3,73,30,43,47,0,https://www.rffm.es/competicion/clasificaciones?temporada=15&competicion=10723276&grupo=10794957&tipojuego=1,2026-08-05T01:24:54.004422+00:00
2019-2020,15,JUVENIL,SEGUNDA JUVENIL,10723276,Grupo 19,10794957,UNION DEPORTIVA CIEMPOZUELOS,4950051,4,20,15,1,4,72,21,51,46,0,https://www.rffm.es/competicion/clasificaciones?temporada=15&competicion=10723276&grupo=10794957&tipojuego=1,2026-08-05T01:24:54.004422+00:00
2019-2020,15,JUVENIL,SEGUNDA JUVENIL,10723276,Grupo 19,10794957,A.D.C. GETAFE SPORT 'A',10663832,5,20,14,2,4,65,26,39,44,0,https://www.rffm.es/competicion/clasificaciones?temporada=15&competicion=10723276&grupo=10794957&tipojuego=1,2026-08-05T01:24:54.004422+00:00
2019-2020,15,JUVENIL,SEGUNDA JUVENIL,10723276,Grupo 19,10794957,C.D.E. CIUDAD DE PINTO 'C',10659199,6,20,12,3,5,56,41,15,39,0,https://www.rffm.es/competicion/clasificaciones?temporada=15&competicion=10723276&grupo=10794957&tipojuego=1,2026-08-05T01:24:54.004422+00:00
2019-2020,15,JUVENIL,SEGUNDA JUVENIL,10723276,Grupo 19,10794957,C.D.C. CIEMPOZUELOS 'A',4940553,7,20,9,4,7,42,31,11,31,0,https://www.rffm.es/competicion/clasificaciones?temporada=15&competicion=10723276&grupo=10794957&tipojuego=1,2026-08-05T01:24:54.004422+00:00
2019-2020,15,JUVENIL,SEGUNDA JUVENIL,10723276,Grupo 19,10794957,C.D. SITIO DE ARANJUEZ 'B',2720497,8,19,8,1,10,48,46,2,25,0,https://www.rffm.es/competicion/clasificaciones?temporada=15&competicion=10723276&grupo=10794957&tipojuego=1,2026-08-05T01:24:54.004422+00:00
2019-2020,15,JUVENIL,SEGUNDA JUVENIL,10723276,Grupo 19,10794957,FEPE GETAFE III 'B',1010,9,19,7,4,8,29,39,-10,25,0,https://www.rffm.es/competicion/clasificaciones?temporada=15&competicion=10723276&grupo=10794957&tipojuego=1,2026-08-05T01:24:54.004422+00:00
2019-2020,15,JUVENIL,SEGUNDA JUVENIL,10723276,Grupo 19,10794957,C.D. ESCUELA ATLETICO SAN MARTIN,10652320,10,18,5,2,11,30,32,-2,17,0,https://www.rffm.es/competicion/clasificaciones?temporada=15&competicion=10723276&grupo=10794957&tipojuego=1,2026-08-05T01:24:54.004422+00:00
2019-2020,15,JUVENIL,SEGUNDA JUVENIL,10723276,Grupo 19,10794957,UNION 2000 'B',4928739,11,19,4,2,13,24,49,-25,14,0,https://www.rffm.es/competicion/clasificaciones?temporada=15&competicion=10723276&grupo=10794957&tipojuego=1,2026-08-05T01:24:54.004422+00:00
2019-2020,15,JUVENIL,SEGUNDA JUVENIL,10723276,Grupo 19,10794957,SESEÑA C.F. 'B',2276942,12,20,3,4,13,33,68,-35,13,0,https://www.rffm.es/competicion/clasificaciones?temporada=15&competicion=10723276&grupo=10794957&tipojuego=1,2026-08-05T01:24:54.004422+00:00
2019-2020,15,JUVENIL,SEGUNDA JUVENIL,10723276,Grupo 19,10794957,A.D. FUTBOL SALA CHINCHON,846501,13,19,2,5,12,31,78,-47,11,0,https://www.rffm.es/competicion/clasificaciones?temporada=15&competicion=10723276&grupo=10794957&tipojuego=1,2026-08-05T01:24:54.004422+00:00
2019-2020,15,JUVENIL,SEGUNDA JUVENIL,10723276,Grupo 19,10794957,C.D. ATLETICO VALDEMORO 'A',6819363,14,20,3,0,17,24,101,-77,9,0,https://www.rffm.es/competicion/clasificaciones?temporada=15&competicion=10723276&grupo=10794957&tipojuego=1,2026-08-05T01:24:54.004422+00:00
2019-2020,15,JUVENIL,SEGUNDA JUVENIL,10723276,Grupo 19,10794957,A.D. ALHONDIGA 'C',846479,15,20,1,4,15,22,68,-46,7,0,https://www.rffm.es/competicion/clasificaciones?temporada=15&competicion=10723276&grupo=10794957&tipojuego=1,2026-08-05T01:24:54.004422+00:00
2019-2020,15,JUVENIL,SEGUNDA JUVENIL,10723276,Grupo 20,10794988,RECREATIVO CULTURAL NUEVO BERCIAL 'B',8955562,1,20,17,2,1,82,18,64,53,0,https://www.rffm.es/competicion/clasificaciones?temporada=15&competicion=10723276&grupo=10794988&tipojuego=1,2026-08-05T01:24:57.050037+00:00
2019-2020,15,JUVENIL,SEGUNDA JUVENIL,10723276,Grupo 20,10794988,FEPE GETAFE III 'A',1008,2,19,17,0,2,76,20,56,51,0,https://www.rffm.es/competicion/clasificaciones?temporada=15&competicion=10723276&grupo=10794988&tipojuego=1,2026-08-05T01:24:57.050037+00:00
2019-2020,15,JUVENIL,SEGUNDA JUVENIL,10723276,Grupo 20,10794988,A.D. EL NORTE,300245,3,19,12,1,6,53,29,24,37,0,https://www.rffm.es/competicion/clasificaciones?temporada=15&competicion=10723276&grupo=10794988&tipojuego=1,2026-08-05T01:24:57.050037+00:00
2019-2020,15,JUVENIL,SEGUNDA JUVENIL,10723276,Grupo 20,10794988,C.D. GETAFE CITY,8965549,4,19,11,2,6,48,27,21,35,0,https://www.rffm.es/competicion/clasificaciones?temporada=15&competicion=10723276&grupo=10794988&tipojuego=1,2026-08-05T01:24:57.050037+00:00
2019-2020,15,JUVENIL,SEGUNDA JUVENIL,10723276,Grupo 20,10794988,C.F. INTER DE VALDEMORO 'C',300250,5,20,11,3,6,49,35,14,36,0,https://www.rffm.es/competicion/clasificaciones?temporada=15&competicion=10723276&grupo=10794988&tipojuego=1,2026-08-05T01:24:57.050037+00:00
2019-2020,15,JUVENIL,SEGUNDA JUVENIL,10723276,Grupo 20,10794988,C.D. ATLETICO VALDEMORO 'B',9009012,6,20,11,2,7,63,38,25,35,0,https://www.rffm.es/competicion/clasificaciones?temporada=15&competicion=10723276&grupo=10794988&tipojuego=1,2026-08-05T01:24:57.050037+00:00
2019-2020,15,JUVENIL,SEGUNDA JUVENIL,10723276,Grupo 20,10794988,C.D. SANTA BARBARA GETAFE,3358907,7,19,11,1,7,43,30,13,34,0,https://www.rffm.es/competicion/clasificaciones?temporada=15&competicion=10723276&grupo=10794988&tipojuego=1,2026-08-05T01:24:57.050037+00:00
2019-2020,15,JUVENIL,SEGUNDA JUVENIL,10723276,Grupo 20,10794988,A.D. ALHONDIGA 'B',300243,8,19,8,4,7,30,28,2,28,0,https://www.rffm.es/competicion/clasificaciones?temporada=15&competicion=10723276&grupo=10794988&tipojuego=1,2026-08-05T01:24:57.050037+00:00
2019-2020,15,JUVENIL,SEGUNDA JUVENIL,10723276,Grupo 20,10794988,ASOC. CULTURAL EL BERCIAL 'B',861,9,20,8,2,10,54,57,-3,26,0,https://www.rffm.es/competicion/clasificaciones?temporada=15&competicion=10723276&grupo=10794988&tipojuego=1,2026-08-05T01:24:57.050037+00:00
2019-2020,15,JUVENIL,SEGUNDA JUVENIL,10723276,Grupo 20,10794988,S.A.D. A.V. CASERIO PERALES,680082,10,19,8,1,10,55,45,10,25,0,https://www.rffm.es/competicion/clasificaciones?temporada=15&competicion=10723276&grupo=10794988&tipojuego=1,2026-08-05T01:24:57.050037+00:00
2019-2020,15,JUVENIL,SEGUNDA JUVENIL,10723276,Grupo 20,10794988,A.D. ANCORA ARANJUEZ 'B',8956205,11,19,7,3,9,44,52,-8,24,0,https://www.rffm.es/competicion/clasificaciones?temporada=15&competicion=10723276&grupo=10794988&tipojuego=1,2026-08-05T01:24:57.050037+00:00
2019-2020,15,JUVENIL,SEGUNDA JUVENIL,10723276,Grupo 20,10794988,ESC. DE FUT. VALDEMORO 'C',1031191,12,20,4,2,14,30,74,-44,14,0,https://www.rffm.es/competicion/clasificaciones?temporada=15&competicion=10723276&grupo=10794988&tipojuego=1,2026-08-05T01:24:57.050037+00:00
2019-2020,15,JUVENIL,SEGUNDA JUVENIL,10723276,Grupo 20,10794988,A.D.C. BRUNETE 'C',466575,13,20,3,4,13,24,71,-47,13,0,https://www.rffm.es/competicion/clasificaciones?temporada=15&competicion=10723276&grupo=10794988&tipojuego=1,2026-08-05T01:24:57.050037+00:00
2019-2020,15,JUVENIL,SEGUNDA JUVENIL,10723276,Grupo 20,10794988,A.D. PARLA 'C',334200,14,19,3,1,15,43,88,-45,10,0,https://www.rffm.es/competicion/clasificaciones?temporada=15&competicion=10723276&grupo=10794988&tipojuego=1,2026-08-05T01:24:57.050037+00:00
2019-2020,15,JUVENIL,SEGUNDA JUVENIL,10723276,Grupo 20,10794988,A.D.C. GETAFE ATLETICO,2730157,15,20,1,0,19,26,108,-82,3,0,https://www.rffm.es/competicion/clasificaciones?temporada=15&competicion=10723276&grupo=10794988&tipojuego=1,2026-08-05T01:24:57.050037+00:00
2019-2020,15,JUVENIL,SEGUNDA JUVENIL,10723276,Grupo 21,10795030,A.D. UNION CARRASCAL 'C',334272,1,23,18,3,2,76,21,55,57,0,https://www.rffm.es/competicion/clasificaciones?temporada=15&competicion=10723276&grupo=10795030&tipojuego=1,2026-08-05T01:24:58.237257+00:00
2019-2020,15,JUVENIL,SEGUNDA JUVENIL,10723276,Grupo 21,10795030,C.D. FORTUNA 'C',6818885,2,23,17,4,2,80,32,48,55,0,https://www.rffm.es/competicion/clasificaciones?temporada=15&competicion=10723276&grupo=10795030&tipojuego=1,2026-08-05T01:24:58.237257+00:00
2019-2020,15,JUVENIL,SEGUNDA JUVENIL,10723276,Grupo 21,10795030,A.D. CEPA VF21 'A',6819783,3,23,16,4,3,110,27,83,52,0,https://www.rffm.es/competicion/clasificaciones?temporada=15&competicion=10723276&grupo=10795030&tipojuego=1,2026-08-05T01:24:58.237257+00:00
2019-2020,15,JUVENIL,SEGUNDA JUVENIL,10723276,Grupo 21,10795030,C.D.E. CIUDAD DE PINTO 'B',8944220,4,23,16,2,5,86,35,51,50,0,https://www.rffm.es/competicion/clasificaciones?temporada=15&competicion=10723276&grupo=10795030&tipojuego=1,2026-08-05T01:24:58.237257+00:00
2019-2020,15,JUVENIL,SEGUNDA JUVENIL,10723276,Grupo 21,10795030,ATLETICO TRABENCO ZARZAQUEMADA,466592,5,22,14,4,4,82,31,51,46,0,https://www.rffm.es/competicion/clasificaciones?temporada=15&competicion=10723276&grupo=10795030&tipojuego=1,2026-08-05T01:24:58.237257+00:00
2019-2020,15,JUVENIL,SEGUNDA JUVENIL,10723276,Grupo 21,10795030,A.D. PARLA 'B',314,6,22,13,6,3,69,19,50,45,0,https://www.rffm.es/competicion/clasificaciones?temporada=15&competicion=10723276&grupo=10795030&tipojuego=1,2026-08-05T01:24:58.237257+00:00
2019-2020,15,JUVENIL,SEGUNDA JUVENIL,10723276,Grupo 21,10795030,ATLETICO DE PINTO 'D',1031663,7,23,13,4,6,89,31,58,43,0,https://www.rffm.es/competicion/clasificaciones?temporada=15&competicion=10723276&grupo=10795030&tipojuego=1,2026-08-05T01:24:58.237257+00:00
2019-2020,15,JUVENIL,SEGUNDA JUVENIL,10723276,Grupo 21,10795030,C.D. CANDIL LEGANES,6792367,8,23,14,1,8,75,48,27,43,0,https://www.rffm.es/competicion/clasificaciones?temporada=15&competicion=10723276&grupo=10795030&tipojuego=1,2026-08-05T01:24:58.237257+00:00
