match_id,team_id,player_id,minute,minute_raw,card_type_raw,card_type_label,is_second_yellow
5143389,300414,13283715,23,23,100,amarilla,False
5143389,846961,11598244,8,8,100,amarilla,False
5143389,846961,11741636,23,23,100,amarilla,False
5143389,846961,13249865,47,47,100,amarilla,False
5143388,2137,23411987,7,7,100,amarilla,False
5143388,851327,15440300,30,30,100,amarilla,False
5143385,80,22713646,38,38,100,amarilla,False
5143399,302,16853073,18,18,100,amarilla,False
5143399,302,16853073,18,18,100,amarilla,False
5143398,300414,12804320,23,23,100,amarilla,False
5143395,1606,13367432,10,10,100,amarilla,False
5143395,1606,10339123,54,54,100,amarilla,False
5143397,846961,16234400,59,59,100,amarilla,False
5143397,2137,13204046,35,35,100,amarilla,False
5143400,680430,11878440,26,26,100,amarilla,False
5143400,680430,14827652,42,42,100,amarilla,False
5143396,851327,13270461,37,37,100,amarilla,False
5143396,851327,13340041,58,58,100,amarilla,False
5143396,102,11919543,35,35,101,roja,False
5143396,102,14410520,54,54,100,amarilla,False
5143407,302,10405662,24,24,100,amarilla,False
5143407,302,12626123,58,58,100,amarilla,False
5143408,12,64543,26,26,100,amarilla,False
5143408,12,13233941,47,47,100,amarilla,False
5143404,846961,16234400,53,53,100,amarilla,False
5143401,65,11554539,14,14,100,amarilla,False
5143402,80,22713646,25,25,100,amarilla,False
5143406,300414,12673559,17,17,100,amarilla,False
5143406,300414,11884005,60,60,100,amarilla,False
5143406,576,19398550,5,5,100,amarilla,False
5143406,576,10604703,60,60,100,amarilla,False
5143405,2137,11369199,29,29,100,amarilla,False
5143405,3356322,13152480,10,10,100,amarilla,False
5143405,3356322,13513389,36,36,100,amarilla,False
5143411,2137,11694802,25,25,100,amarilla,False
5143409,302,13333860,29,29,100,amarilla,False
5143409,302,14444502,48,48,100,amarilla,False
5143409,302,14444502,55,55,100,amarilla,True
5143414,80,13211391,41,41,100,amarilla,False
5143414,80,14448905,66,66,101,roja,False
5143414,851327,13270461,55,55,100,amarilla,False
5143414,851327,12957606,65,65,100,amarilla,False
5143412,102,11879188,41,41,100,amarilla,False
5143412,102,10912264,53,53,100,amarilla,False
5143412,3356322,14170844,37,37,100,amarilla,False
5143415,65,13312711,42,42,100,amarilla,False
5143415,65,13312711,48,48,100,amarilla,True
5143415,1606,10738110,49,49,100,amarilla,False
5143415,1606,10351296,56,56,100,amarilla,False
5143416,2739618,12735413,40,40,100,amarilla,False
5143410,300414,11880725,8,8,100,amarilla,False
5143410,680430,14514017,43,43,100,amarilla,False
5143421,636,22711653,20,20,100,amarilla,False
5143422,846961,11713616,55,55,100,amarilla,False
5143422,846961,19326095,57,57,100,amarilla,False
5143422,80,11912142,58,58,100,amarilla,False
5143424,1606,10738110,60,60,100,amarilla,False
5143424,2739618,11739972,45,45,100,amarilla,False
5143424,2739618,19447705,51,51,100,amarilla,False
5143424,2739618,11523525,53,53,100,amarilla,False
5143424,2739618,10339077,60,60,100,amarilla,False
5143423,851327,10336863,17,17,100,amarilla,False
5143423,65,13329490,35,35,100,amarilla,False
5143419,2137,10912401,41,41,100,amarilla,False
5143419,2137,11322882,52,52,100,amarilla,False
5143419,2137,11829436,52,52,100,amarilla,False
5143419,2137,23411987,58,58,101,roja,False
