season,season_id,category,competition,competition_id,group,group_id,team,team_id,position,played,wins,draws,losses,goals_for,goals_against,goal_diff,points,sanction_points,source_url,scraped_at
2018-2019,14,AFICIONADO,SEGUNDA DE AFICIONADOS,9031102,GRUPO 5,9188236,C.D. MORATA,1136,12,34,11,4,19,54,90,-36,37,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9031102&grupo=9188236&tipojuego=1,2026-08-05T01:34:02.024954+00:00
2018-2019,14,AFICIONADO,SEGUNDA DE AFICIONADOS,9031102,GRUPO 5,9188236,E.F. UNION VALLEAGUADO C.F.,1468,13,34,10,7,17,45,73,-28,37,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9031102&grupo=9188236&tipojuego=1,2026-08-05T01:34:02.024954+00:00
2018-2019,14,AFICIONADO,SEGUNDA DE AFICIONADOS,9031102,GRUPO 5,9188236,S.A.D. A.D.C. PARQUE SURESTE 'A',349685,14,34,11,3,20,59,76,-17,36,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9031102&grupo=9188236&tipojuego=1,2026-08-05T01:34:02.024954+00:00
2018-2019,14,AFICIONADO,SEGUNDA DE AFICIONADOS,9031102,GRUPO 5,9188236,C.D. RACING DE MORATALAZ,300573,15,34,9,8,17,63,90,-27,35,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9031102&grupo=9188236&tipojuego=1,2026-08-05T01:34:02.024954+00:00
2018-2019,14,AFICIONADO,SEGUNDA DE AFICIONADOS,9031102,GRUPO 5,9188236,ATLETICO ARTILLEROS,2281706,16,34,9,5,20,53,84,-31,32,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9031102&grupo=9188236&tipojuego=1,2026-08-05T01:34:02.024954+00:00
2018-2019,14,AFICIONADO,SEGUNDA DE AFICIONADOS,9031102,GRUPO 5,9188236,C.D. VILLAREJO - 69,1293,17,34,7,5,22,50,107,-57,26,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9031102&grupo=9188236&tipojuego=1,2026-08-05T01:34:02.024954+00:00
2018-2019,14,AFICIONADO,SEGUNDA DE AFICIONADOS,9031102,GRUPO 6,9188246,UNION ZONA NORTE,6817352,1,34,26,4,4,110,35,75,82,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9031102&grupo=9188246&tipojuego=1,2026-08-05T01:34:01.558543+00:00
2018-2019,14,AFICIONADO,SEGUNDA DE AFICIONADOS,9031102,GRUPO 6,9188246,A.D. ORCASITAS 'A',947,2,34,25,4,5,77,32,45,79,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9031102&grupo=9188246&tipojuego=1,2026-08-05T01:34:01.558543+00:00
2018-2019,14,AFICIONADO,SEGUNDA DE AFICIONADOS,9031102,GRUPO 6,9188246,ESCUELA DE FUTBOL CARABANCHEL 'A',1493,3,34,22,4,8,85,45,40,70,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9031102&grupo=9188246&tipojuego=1,2026-08-05T01:34:01.558543+00:00
2018-2019,14,AFICIONADO,SEGUNDA DE AFICIONADOS,9031102,GRUPO 6,9188246,S.A.D. VILLAVERDE SAN ANDRES 'B',9031285,4,34,21,6,7,97,49,48,69,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9031102&grupo=9188246&tipojuego=1,2026-08-05T01:34:01.558543+00:00
2018-2019,14,AFICIONADO,SEGUNDA DE AFICIONADOS,9031102,GRUPO 6,9188246,SECCION DEPORTIVA DEL POZO SPORT,1041,5,34,21,5,8,99,48,51,68,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9031102&grupo=9188246&tipojuego=1,2026-08-05T01:34:01.558543+00:00
2018-2019,14,AFICIONADO,SEGUNDA DE AFICIONADOS,9031102,GRUPO 6,9188246,C.D. ALZOLA-HALCONES 'A',785,6,34,21,5,8,91,48,43,68,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9031102&grupo=9188246&tipojuego=1,2026-08-05T01:34:01.558543+00:00
2018-2019,14,AFICIONADO,SEGUNDA DE AFICIONADOS,9031102,GRUPO 6,9188246,C.D. SAN VIATOR 'A',802,7,34,15,6,13,65,56,9,51,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9031102&grupo=9188246&tipojuego=1,2026-08-05T01:34:01.558543+00:00
2018-2019,14,AFICIONADO,SEGUNDA DE AFICIONADOS,9031102,GRUPO 6,9188246,PASILLO VERDE ARGANZUELA 'A',682365,8,34,15,5,14,64,60,4,50,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9031102&grupo=9188246&tipojuego=1,2026-08-05T01:34:01.558543+00:00
2018-2019,14,AFICIONADO,SEGUNDA DE AFICIONADOS,9031102,GRUPO 6,9188246,A.J.D.C. LA MANCHA 'A',1139,9,34,13,7,14,64,73,-9,46,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9031102&grupo=9188246&tipojuego=1,2026-08-05T01:34:01.558543+00:00
2018-2019,14,AFICIONADO,SEGUNDA DE AFICIONADOS,9031102,GRUPO 6,9188246,S.A.D. A.V. CASERIO PERALES,3277,10,34,13,5,16,56,64,-8,44,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9031102&grupo=9188246&tipojuego=1,2026-08-05T01:34:01.558543+00:00
2018-2019,14,AFICIONADO,SEGUNDA DE AFICIONADOS,9031102,GRUPO 6,9188246,C.D. BETIS SAN ISIDRO 'B',4948840,11,34,11,7,16,42,56,-14,40,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9031102&grupo=9188246&tipojuego=1,2026-08-05T01:34:01.558543+00:00
2018-2019,14,AFICIONADO,SEGUNDA DE AFICIONADOS,9031102,GRUPO 6,9188246,GRUPO CERO,1031652,12,34,11,6,17,62,67,-5,39,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9031102&grupo=9188246&tipojuego=1,2026-08-05T01:34:01.558543+00:00
2018-2019,14,AFICIONADO,SEGUNDA DE AFICIONADOS,9031102,GRUPO 6,9188246,ASOC.DEP.CULT. SANFER 'A',2157,13,34,11,5,18,48,77,-29,38,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9031102&grupo=9188246&tipojuego=1,2026-08-05T01:34:01.558543+00:00
2018-2019,14,AFICIONADO,SEGUNDA DE AFICIONADOS,9031102,GRUPO 6,9188246,A.D. BUENAVISTA CASTILLA,2185,14,34,10,3,21,62,91,-29,33,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9031102&grupo=9188246&tipojuego=1,2026-08-05T01:34:01.558543+00:00
2018-2019,14,AFICIONADO,SEGUNDA DE AFICIONADOS,9031102,GRUPO 6,9188246,C.D. CIUDAD DE LEGANES,3359461,15,34,9,5,20,55,75,-20,32,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9031102&grupo=9188246&tipojuego=1,2026-08-05T01:34:01.558543+00:00
2018-2019,14,AFICIONADO,SEGUNDA DE AFICIONADOS,9031102,GRUPO 6,9188246,A.D. ESCUELA FUTBOL USERA 'A',680158,16,34,9,5,20,50,92,-42,32,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9031102&grupo=9188246&tipojuego=1,2026-08-05T01:34:01.558543+00:00
2018-2019,14,AFICIONADO,SEGUNDA DE AFICIONADOS,9031102,GRUPO 6,9188246,A.D.C. BRUNETE-FAMARA 'B',300635,17,34,7,3,24,45,93,-48,24,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9031102&grupo=9188246&tipojuego=1,2026-08-05T01:34:01.558543+00:00
2018-2019,14,AFICIONADO,SEGUNDA DE AFICIONADOS,9031102,GRUPO 7,9188257,A.D. SPORTING BAZAN,1731,1,32,20,8,4,64,31,33,68,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9031102&grupo=9188257&tipojuego=1,2026-08-05T01:34:02.174238+00:00
2018-2019,14,AFICIONADO,SEGUNDA DE AFICIONADOS,9031102,GRUPO 7,9188257,ATLETICO TRABENCO ZARZAQUEMADA 'A',2342,2,32,20,4,8,71,47,24,64,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9031102&grupo=9188257&tipojuego=1,2026-08-05T01:34:02.174238+00:00
2018-2019,14,AFICIONADO,SEGUNDA DE AFICIONADOS,9031102,GRUPO 7,9188257,SAN PEDRO DE HUMANES 'A',1940,3,32,18,6,8,67,33,34,60,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9031102&grupo=9188257&tipojuego=1,2026-08-05T01:34:02.174238+00:00
2018-2019,14,AFICIONADO,SEGUNDA DE AFICIONADOS,9031102,GRUPO 7,9188257,C.F. TORREJON DE LA CALZADA,2413,4,32,16,9,7,51,40,11,57,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9031102&grupo=9188257&tipojuego=1,2026-08-05T01:34:02.174238+00:00
2018-2019,14,AFICIONADO,SEGUNDA DE AFICIONADOS,9031102,GRUPO 7,9188257,BROKEMBORO F.C.,3363841,5,32,16,8,8,71,49,22,56,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9031102&grupo=9188257&tipojuego=1,2026-08-05T01:34:02.174238+00:00
2018-2019,14,AFICIONADO,SEGUNDA DE AFICIONADOS,9031102,GRUPO 7,9188257,C.F. SAN JUAN ZARZAQUEMADA,782,6,32,16,4,12,58,52,6,52,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9031102&grupo=9188257&tipojuego=1,2026-08-05T01:34:02.174238+00:00
2018-2019,14,AFICIONADO,SEGUNDA DE AFICIONADOS,9031102,GRUPO 7,9188257,ESC. DE FUT. VALDEMORO 'A',2946,7,32,14,9,9,74,43,31,51,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9031102&grupo=9188257&tipojuego=1,2026-08-05T01:34:02.174238+00:00
2018-2019,14,AFICIONADO,SEGUNDA DE AFICIONADOS,9031102,GRUPO 7,9188257,C.D. SPORTING SAN MARTIN,466694,8,32,13,8,11,45,48,-3,47,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9031102&grupo=9188257&tipojuego=1,2026-08-05T01:34:02.174238+00:00
2018-2019,14,AFICIONADO,SEGUNDA DE AFICIONADOS,9031102,GRUPO 7,9188257,CULTURAL DEPORTIVA MIRAFLOR 'A',1516,9,32,14,3,15,63,61,2,45,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9031102&grupo=9188257&tipojuego=1,2026-08-05T01:34:02.174238+00:00
2018-2019,14,AFICIONADO,SEGUNDA DE AFICIONADOS,9031102,GRUPO 7,9188257,C.D. COLMENAR DE OREJA 'B',776,10,32,13,5,14,49,57,-8,44,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9031102&grupo=9188257&tipojuego=1,2026-08-05T01:34:02.174238+00:00
2018-2019,14,AFICIONADO,SEGUNDA DE AFICIONADOS,9031102,GRUPO 7,9188257,ESCUELAS DEPORTIVAS DE PINTO,992,11,32,10,7,15,55,74,-19,37,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9031102&grupo=9188257&tipojuego=1,2026-08-05T01:34:02.174238+00:00
2018-2019,14,AFICIONADO,SEGUNDA DE AFICIONADOS,9031102,GRUPO 7,9188257,A.D. FUTBOL SALA CHINCHON,334363,12,32,9,10,13,48,58,-10,37,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9031102&grupo=9188257&tipojuego=1,2026-08-05T01:34:02.174238+00:00
2018-2019,14,AFICIONADO,SEGUNDA DE AFICIONADOS,9031102,GRUPO 7,9188257,C.D. LA AVANZADA 'B',349789,13,32,9,9,14,38,41,-3,36,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9031102&grupo=9188257&tipojuego=1,2026-08-05T01:34:02.174238+00:00
2018-2019,14,AFICIONADO,SEGUNDA DE AFICIONADOS,9031102,GRUPO 7,9188257,C.D. CUBAS,2424,14,32,8,10,14,55,60,-5,34,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9031102&grupo=9188257&tipojuego=1,2026-08-05T01:34:02.174238+00:00
2018-2019,14,AFICIONADO,SEGUNDA DE AFICIONADOS,9031102,GRUPO 7,9188257,A.D.C.R. LEMANS 'A',300599,15,32,8,7,17,58,71,-13,31,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9031102&grupo=9188257&tipojuego=1,2026-08-05T01:34:02.174238+00:00
2018-2019,14,AFICIONADO,SEGUNDA DE AFICIONADOS,9031102,GRUPO 7,9188257,A.D.UNION CARRASCAL,2346,16,32,8,4,20,42,69,-27,28,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9031102&grupo=9188257&tipojuego=1,2026-08-05T01:34:02.174238+00:00
2018-2019,14,AFICIONADO,SEGUNDA DE AFICIONADOS,9031102,GRUPO 7,9188257,REAL ARANJUEZ C.F. 'B',4950040,17,32,2,5,25,30,105,-75,8,3,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9031102&grupo=9188257&tipojuego=1,2026-08-05T01:34:02.174238+00:00
2018-2019,14,AFICIONADO,SEGUNDA DE AFICIONADOS,9031102,GRUPO 8,9188265,A.D. PIQUEÑAS,651,1,34,21,10,3,86,38,48,73,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9031102&grupo=9188265&tipojuego=1,2026-08-05T01:34:02.209807+00:00
2018-2019,14,AFICIONADO,SEGUNDA DE AFICIONADOS,9031102,GRUPO 8,9188265,C.D. LOS YEBENES-SAN BRUNO 'B',4924839,2,34,21,4,9,83,44,39,67,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9031102&grupo=9188265&tipojuego=1,2026-08-05T01:34:02.209807+00:00
2018-2019,14,AFICIONADO,SEGUNDA DE AFICIONADOS,9031102,GRUPO 8,9188265,C.D. VILLA DEL PRADO,421,3,34,19,9,6,96,58,38,66,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9031102&grupo=9188265&tipojuego=1,2026-08-05T01:34:02.209807+00:00
2018-2019,14,AFICIONADO,SEGUNDA DE AFICIONADOS,9031102,GRUPO 8,9188265,MOSTOLES C.F. 'B',2729806,4,34,20,5,9,71,46,25,65,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9031102&grupo=9188265&tipojuego=1,2026-08-05T01:34:02.209807+00:00
2018-2019,14,AFICIONADO,SEGUNDA DE AFICIONADOS,9031102,GRUPO 8,9188265,C.D. CAMPAMENTO,763,5,34,19,7,8,58,41,17,64,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9031102&grupo=9188265&tipojuego=1,2026-08-05T01:34:02.209807+00:00
2018-2019,14,AFICIONADO,SEGUNDA DE AFICIONADOS,9031102,GRUPO 8,9188265,C.D. SEVILLA LA NUEVA,1583,6,34,15,7,12,68,53,15,52,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9031102&grupo=9188265&tipojuego=1,2026-08-05T01:34:02.209807+00:00
2018-2019,14,AFICIONADO,SEGUNDA DE AFICIONADOS,9031102,GRUPO 8,9188265,LA MUTUAL JUAN XXIII 'A',466719,7,34,16,4,14,52,48,4,52,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9031102&grupo=9188265&tipojuego=1,2026-08-05T01:34:02.209807+00:00
2018-2019,14,AFICIONADO,SEGUNDA DE AFICIONADOS,9031102,GRUPO 8,9188265,C.D. ATLETICO CAÑADA ALCORCON 'A',2717,8,34,14,7,13,66,65,1,49,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9031102&grupo=9188265&tipojuego=1,2026-08-05T01:34:02.209807+00:00
2018-2019,14,AFICIONADO,SEGUNDA DE AFICIONADOS,9031102,GRUPO 8,9188265,CANTERA F.C. 'A',1828,9,34,13,9,12,60,66,-6,48,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9031102&grupo=9188265&tipojuego=1,2026-08-05T01:34:02.209807+00:00
2018-2019,14,AFICIONADO,SEGUNDA DE AFICIONADOS,9031102,GRUPO 8,9188265,C.D. JUVENTUD LOS CARMENES 'A',784,10,34,14,6,14,69,64,5,48,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9031102&grupo=9188265&tipojuego=1,2026-08-05T01:34:02.209807+00:00
2018-2019,14,AFICIONADO,SEGUNDA DE AFICIONADOS,9031102,GRUPO 8,9188265,C.D.V. RAYO SERRANILLOS,2740103,11,34,13,7,14,66,69,-3,46,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9031102&grupo=9188265&tipojuego=1,2026-08-05T01:34:02.209807+00:00
2018-2019,14,AFICIONADO,SEGUNDA DE AFICIONADOS,9031102,GRUPO 8,9188265,A.D. PARQUE EUROPA,510,12,34,13,6,15,46,40,6,45,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9031102&grupo=9188265&tipojuego=1,2026-08-05T01:34:02.209807+00:00
2018-2019,14,AFICIONADO,SEGUNDA DE AFICIONADOS,9031102,GRUPO 8,9188265,RAYO BRUNETE C.F.,680273,13,34,13,5,16,85,84,1,44,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9031102&grupo=9188265&tipojuego=1,2026-08-05T01:34:02.209807+00:00
2018-2019,14,AFICIONADO,SEGUNDA DE AFICIONADOS,9031102,GRUPO 8,9188265,AGRUPACION C.D. LUCERO-LINCES 'A',704,14,34,11,9,14,67,67,0,42,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9031102&grupo=9188265&tipojuego=1,2026-08-05T01:34:02.209807+00:00
2018-2019,14,AFICIONADO,SEGUNDA DE AFICIONADOS,9031102,GRUPO 8,9188265,A.D.C. PARQUE MAYOR,1309,15,34,11,7,16,61,64,-3,40,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9031102&grupo=9188265&tipojuego=1,2026-08-05T01:34:02.209807+00:00
2018-2019,14,AFICIONADO,SEGUNDA DE AFICIONADOS,9031102,GRUPO 8,9188265,C.D. VILLAMANTILLA,2747,16,34,10,5,19,49,83,-34,35,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9031102&grupo=9188265&tipojuego=1,2026-08-05T01:34:02.209807+00:00
2018-2019,14,AFICIONADO,SEGUNDA DE AFICIONADOS,9031102,GRUPO 8,9188265,C.D. PLATA 'A',334381,17,34,4,3,27,52,104,-52,15,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9031102&grupo=9188265&tipojuego=1,2026-08-05T01:34:02.209807+00:00
2018-2019,14,AFICIONADO,SEGUNDA DE AFICIONADOS,9031102,GRUPO 8,9188265,C.F. CENICIENTOS,2316,18,34,2,4,28,28,129,-101,10,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9031102&grupo=9188265&tipojuego=1,2026-08-05T01:34:02.209807+00:00
2018-2019,14,AFICIONADO,TERCERA DE AFICIONADOS,9031103,GRUPO 1,9206063,ATLETICO LEONES DE CASTILLA 'A',357,1,30,23,4,3,94,35,59,73,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9031103&grupo=9206063&tipojuego=1,2026-08-05T01:34:01.342405+00:00
2018-2019,14,AFICIONADO,TERCERA DE AFICIONADOS,9031103,GRUPO 1,9206063,A.D. COLLADO MEDIANO,466659,2,30,21,4,5,94,36,58,67,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9031103&grupo=9206063&tipojuego=1,2026-08-05T01:34:01.342405+00:00
2018-2019,14,AFICIONADO,TERCERA DE AFICIONADOS,9031103,GRUPO 1,9206063,HOYO DE MANZANARES C.D.H. 'B',2303320,3,30,20,4,6,79,41,38,64,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9031103&grupo=9206063&tipojuego=1,2026-08-05T01:34:01.342405+00:00
2018-2019,14,AFICIONADO,TERCERA DE AFICIONADOS,9031103,GRUPO 1,9206063,UNION COLLADO VILLALBA-PECUNPAY 'B',1620,4,30,19,4,7,72,43,29,61,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9031103&grupo=9206063&tipojuego=1,2026-08-05T01:34:01.342405+00:00
2018-2019,14,AFICIONADO,TERCERA DE AFICIONADOS,9031103,GRUPO 1,9206063,C.D. VILLANUEVA DE LA CAÑADA 'B',2729408,5,30,18,4,8,71,33,38,58,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9031103&grupo=9206063&tipojuego=1,2026-08-05T01:34:01.342405+00:00
2018-2019,14,AFICIONADO,TERCERA DE AFICIONADOS,9031103,GRUPO 1,9206063,C.D. EL ESCORIAL,291,6,30,15,7,8,87,55,32,52,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9031103&grupo=9206063&tipojuego=1,2026-08-05T01:34:01.342405+00:00
2018-2019,14,AFICIONADO,TERCERA DE AFICIONADOS,9031103,GRUPO 1,9206063,C.F. QUIJORNA 'A',5080774,7,30,14,8,8,83,55,28,50,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9031103&grupo=9206063&tipojuego=1,2026-08-05T01:34:01.342405+00:00
2018-2019,14,AFICIONADO,TERCERA DE AFICIONADOS,9031103,GRUPO 1,9206063,CERCEDA C.F. 'B',4933445,8,30,14,5,11,72,60,12,47,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9031103&grupo=9206063&tipojuego=1,2026-08-05T01:34:01.342405+00:00
2018-2019,14,AFICIONADO,TERCERA DE AFICIONADOS,9031103,GRUPO 1,9206063,C.D. BECERRIL DE LA SIERRA,4941431,9,30,12,4,14,65,62,3,40,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9031103&grupo=9206063&tipojuego=1,2026-08-05T01:34:01.342405+00:00
2018-2019,14,AFICIONADO,TERCERA DE AFICIONADOS,9031103,GRUPO 1,9206063,C.F. LEONES DE VILLALBA,8964164,10,30,11,4,15,53,63,-10,37,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9031103&grupo=9206063&tipojuego=1,2026-08-05T01:34:01.342405+00:00
2018-2019,14,AFICIONADO,TERCERA DE AFICIONADOS,9031103,GRUPO 1,9206063,MORALZARZAL C.F.,699,11,30,11,7,12,44,63,-19,37,3,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9031103&grupo=9206063&tipojuego=1,2026-08-05T01:34:01.342405+00:00
2018-2019,14,AFICIONADO,TERCERA DE AFICIONADOS,9031103,GRUPO 1,9206063,ATLETICO CERCEDILLA,443,12,30,10,5,15,77,93,-16,35,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9031103&grupo=9206063&tipojuego=1,2026-08-05T01:34:01.342405+00:00
2018-2019,14,AFICIONADO,TERCERA DE AFICIONADOS,9031103,GRUPO 1,9206063,K-2 'B',1032351,13,30,10,3,17,68,78,-10,33,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9031103&grupo=9206063&tipojuego=1,2026-08-05T01:34:01.342405+00:00
2018-2019,14,AFICIONADO,TERCERA DE AFICIONADOS,9031103,GRUPO 1,9206063,A.D. EL REAL DE MANZANARES 'A',3150,14,30,6,4,20,54,98,-44,22,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9031103&grupo=9206063&tipojuego=1,2026-08-05T01:34:01.342405+00:00
2018-2019,14,AFICIONADO,TERCERA DE AFICIONADOS,9031103,GRUPO 2,9206073,C.D. GUADALIX DE LA SIERRA,1733,1,34,30,1,3,131,31,100,91,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9031103&grupo=9206073&tipojuego=1,2026-08-05T01:34:08.009975+00:00
2018-2019,14,AFICIONADO,TERCERA DE AFICIONADOS,9031103,GRUPO 2,9206073,C.D. CARRANZA 'B',4914464,2,34,26,4,4,125,40,85,82,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9031103&grupo=9206073&tipojuego=1,2026-08-05T01:34:08.009975+00:00
2018-2019,14,AFICIONADO,TERCERA DE AFICIONADOS,9031103,GRUPO 2,9206073,JUVENTUD SANSE 'B',846886,3,34,26,4,4,121,37,84,82,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9031103&grupo=9206073&tipojuego=1,2026-08-05T01:34:08.009975+00:00
2018-2019,14,AFICIONADO,TERCERA DE AFICIONADOS,9031103,GRUPO 2,9206073,UNION DEPORTIVA TRES CANTOS 'B',3462005,4,34,24,3,7,91,44,47,75,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9031103&grupo=9206073&tipojuego=1,2026-08-05T01:34:08.009975+00:00
2018-2019,14,AFICIONADO,TERCERA DE AFICIONADOS,9031103,GRUPO 2,9206073,C.D. PEDREZUELA,846914,5,34,23,0,11,97,53,44,69,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9031103&grupo=9206073&tipojuego=1,2026-08-05T01:34:08.009975+00:00
2018-2019,14,AFICIONADO,TERCERA DE AFICIONADOS,9031103,GRUPO 2,9206073,E.M.F. ATLETICO ALGETE C.D.,2623,6,34,19,5,10,75,59,16,62,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9031103&grupo=9206073&tipojuego=1,2026-08-05T01:34:08.009975+00:00
2018-2019,14,AFICIONADO,TERCERA DE AFICIONADOS,9031103,GRUPO 2,9206073,C.F. VALDEOLMOS,3003818,7,34,18,4,12,81,65,16,55,3,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9031103&grupo=9206073&tipojuego=1,2026-08-05T01:34:08.009975+00:00
2018-2019,14,AFICIONADO,TERCERA DE AFICIONADOS,9031103,GRUPO 2,9206073,C.D. SPARTAC DE MANOTERAS 'C',6796881,8,34,15,6,13,82,76,6,51,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9031103&grupo=9206073&tipojuego=1,2026-08-05T01:34:08.009975+00:00
2018-2019,14,AFICIONADO,TERCERA DE AFICIONADOS,9031103,GRUPO 2,9206073,C.D. VILLA BUITRAGO DEL LOZOYA,846904,9,34,16,2,16,85,90,-5,50,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9031103&grupo=9206073&tipojuego=1,2026-08-05T01:34:08.009975+00:00
2018-2019,14,AFICIONADO,TERCERA DE AFICIONADOS,9031103,GRUPO 2,9206073,C.F. FUENTE EL SAZ,1899,10,34,15,4,15,57,63,-6,49,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9031103&grupo=9206073&tipojuego=1,2026-08-05T01:34:08.009975+00:00
2018-2019,14,AFICIONADO,TERCERA DE AFICIONADOS,9031103,GRUPO 2,9206073,LA MORALEJA C.F. 'B',8953440,11,34,13,6,15,100,88,12,45,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9031103&grupo=9206073&tipojuego=1,2026-08-05T01:34:08.009975+00:00
2018-2019,14,AFICIONADO,TERCERA DE AFICIONADOS,9031103,GRUPO 2,9206073,U.D VELLON VENTURADA,8968007,12,34,12,5,17,60,82,-22,38,3,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9031103&grupo=9206073&tipojuego=1,2026-08-05T01:34:08.009975+00:00
2018-2019,14,AFICIONADO,TERCERA DE AFICIONADOS,9031103,GRUPO 2,9206073,C.F. ALALPARDO 'B',3352023,13,34,11,4,19,66,99,-33,37,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9031103&grupo=9206073&tipojuego=1,2026-08-05T01:34:08.009975+00:00
