match_id,team_id,player_id,minute,minute_raw,card_type_raw,card_type_label,is_second_yellow
5464776,1611,23728517,999,999,101,roja,False
5464776,1611,25803467,999,999,101,roja,False
5464785,4941877,25173233,48,48,100,amarilla,False
5464787,10659995,22794783,50,50,101,roja,False
5464791,4941877,26362747,46,46,100,amarilla,False
5464798,6821013,23423549,26,26,100,amarilla,False
5464798,6821013,16566930,40,40,100,amarilla,False
5464804,4941877,25267661,9,9,100,amarilla,False
5466977,526139,20392568,47,47,100,amarilla,False
5466977,1392,3145772,47,47,100,amarilla,False
5466977,1392,20770596,47,47,100,amarilla,False
5503348,1777,10314305,13,13,100,amarilla,False
5467016,1777,10314305,15,15,100,amarilla,False
5467030,2729584,24549678,42,42,100,amarilla,False
5467030,300114,121067,46,46,100,amarilla,False
5467034,1392,20770596,30,30,100,amarilla,False
5467034,460,20583690,28,28,100,amarilla,False
5467036,526139,20392568,50,50,100,amarilla,False
5467054,1776,25758333,50,50,100,amarilla,False
5467060,1392,3145772,34,34,100,amarilla,False
5467060,1392,20770596,35,35,101,roja,False
5467087,460,20583690,3,3,100,amarilla,False
5467103,846737,22779111,37,37,100,amarilla,False
5467107,1777,10314305,29,29,100,amarilla,False
5467125,460,20228511,43,43,100,amarilla,False
5467140,490,12197609,12,12,100,amarilla,False
5467146,461,20228511,37,37,100,amarilla,False
5467148,4935746,20180441,43,43,100,amarilla,False
5503142,846947,14836036,43,43,101,roja,False
5503142,15294622,26038931,28,28,100,amarilla,False
5467276,4935746,10267313,40,40,100,amarilla,False
5467313,4935746,10267313,999,999,100,amarilla,False
5467321,846947,24489379,48,48,100,amarilla,False
5467321,846947,25826884,48,48,100,amarilla,False
5467321,846947,25826884,48,48,101,roja,False
5466824,17202270,25797782,49,49,100,amarilla,False
5466866,3357254,25895951,40,40,101,roja,False
5466921,17202270,25797782,16,16,100,amarilla,False
5466923,13917578,23835287,15,15,100,amarilla,False
5466962,13917578,23835287,40,40,100,amarilla,False
