match_id,team_id,player_id,minute,minute_raw,goal_type_raw
5334879,846733,15352515,26,26,100
5334879,846733,15372001,30,30,100
5334879,6821040,16456990,37,37,100
5334878,586,13424057,8,8,100
5334878,586,24256933,17,17,100
5334878,586,14953168,23,23,100
5334878,586,16566800,25,25,100
5334878,586,17022580,34,34,100
5334878,586,16566800,37,37,100
5334878,586,14953168,42,42,100
5334880,15305816,16622963,17,17,100
5334880,334123,16620381,32,32,100
5334880,334123,21824760,45,45,100
5334880,334123,19997034,46,46,100
5334875,2141,14871585,28,28,100
5334875,2141,21680196,36,36,101
5334875,2216,19281593,19,19,100
5334874,14,16504760,1,1,100
5334874,14,19364992,4,4,100
5334874,14,19402664,14,14,100
5334874,14,15803813,18,18,100
5334874,14,19402664,20,20,100
5334874,14,16480694,23,23,100
5334874,14,16480694,27,27,100
5334874,14,13395227,28,28,100
5334874,14,16490746,30,30,100
5334874,14,15674669,31,31,100
5334874,14,13395227,31,31,100
5334874,14,13503050,35,35,100
5334874,14,15674669,40,40,100
5334874,14,16480694,41,41,100
5334874,14,13503050,41,41,100
5334874,14,14917662,44,44,100
5334874,14,13503050,48,48,100
5334876,3035,16371196,5,5,100
5334876,305,20661074,1,1,100
5334876,305,17092810,30,30,100
5334876,305,17092810,34,34,100
5334876,305,25842771,35,35,100
5334886,6821040,16554587,29,29,100
5334886,15305816,16399066,7,7,100
5334886,15305816,20215716,11,11,100
5334886,15305816,16622963,42,42,100
5334881,14,13503050,13,13,100
5334881,14,15803813,14,14,100
5334881,14,13503050,15,15,100
5334881,14,16061953,19,19,100
5334881,14,16061953,21,21,100
5334881,14,19402664,23,23,100
5334881,14,19402664,30,30,100
5334881,14,16061953,32,32,100
5334881,14,19402664,33,33,100
5334881,14,16504760,38,38,100
5334881,14,13395227,40,40,100
5334881,14,13395227,43,43,100
5334881,14,13503050,48,48,100
5334881,14,16480694,49,49,100
5334882,2216,19281593,2,2,100
5334882,2216,14318053,10,10,100
5334882,2216,19281593,16,16,100
5334882,2216,14541831,25,25,100
5334882,2216,16646592,27,27,100
5334882,2216,14318053,33,33,100
5334882,2216,16630935,40,40,100
5334882,2216,16628082,43,43,100
